chr	Plot.start	Plot.end	ID_class	score	strand	start	end	class
chr17	39796176	39798662	ESCTE5253_NonEnh	0	+	39797176	39797662	ESC_NonEnh
chr15	63854530	63856869	ESCTE4872_NonEnh	0	-	63855530	63855869	ESC_NonEnh
chr7	27005649	27007952	ESCTE2384_NonEnh	0	-	27006649	27006952	ESC_NonEnh
chr5	138355747	138358687	ESCTE1872_NonEnh	0	-	138356747	138357687	ESC_NonEnh
chr5	54615383	54618319	ESCTE1671_NonEnh	0	-	54616383	54617319	ESC_NonEnh
chrX	86905605	86908048	ESCTE6099_NonEnh	0	+	86906605	86907048	ESC_NonEnh
chr2	42994847	42997689	ESCTE581_NonEnh	0	+	42995847	42996689	ESC_NonEnh
chr9	88612954	88615873	ESCTE3148_NonEnh	0	+	88613954	88614873	ESC_NonEnh
chr18	9518532	9521231	ESCTE5441_NonEnh	0	+	9519532	9520231	ESC_NonEnh
chr8	71027397	71030294	ESCTE2809_NonEnh	0	-	71028397	71029294	ESC_NonEnh
chr3	49107151	49109425	ESCTE945_NonEnh	0	-	49108151	49108425	ESC_NonEnh
chrX	9980773	9983015	ESCTE5790_NonEnh	0	-	9981773	9982015	ESC_NonEnh
chr4	79638469	79640710	ESCTE1439_NonEnh	0	-	79639469	79639710	ESC_NonEnh
chr16	3791695	3793920	ESCTE4941_NonEnh	0	-	3792695	3792920	ESC_NonEnh
chr10	57111554	57113772	ESCTE3428_NonEnh	0	+	57112554	57112772	ESC_NonEnh
chr1	67469944	67472337	ESCTE248_NonEnh	0	+	67470944	67471337	ESC_NonEnh
chrX	127332927	127335890	ESCTE6238_NonEnh	0	+	127333927	127334890	ESC_NonEnh
chr5	22559802	22562758	ESCTE1629_NonEnh	0	+	22560802	22561758	ESC_NonEnh
chr4	79638723	79640933	ESCTE1440_NonEnh	0	-	79639723	79639933	ESC_NonEnh
chr13	61182093	61184255	ESCTE4215_NonEnh	0	-	61183093	61183255	ESC_NonEnh
chrX	129048034	129050376	ESCTE6255_NonEnh	0	+	129049034	129049376	ESC_NonEnh
chr3	3674731	3677722	ESCTE760_NonEnh	0	-	3675731	3676722	ESC_NonEnh
chr12	71900717	71902820	ESCTE3991_NonEnh	0	-	71901717	71901820	ESC_NonEnh
chr3	22563308	22566284	ESCTE881_NonEnh	0	+	22564308	22565284	ESC_NonEnh
chrX	17971529	17974494	ESCTE5813_NonEnh	0	+	17972529	17973494	ESC_NonEnh
chr17	14354796	14356883	ESCTE5158_NonEnh	0	+	14355796	14355883	ESC_NonEnh
chr10	38155681	38158630	ESCTE3341_NonEnh	0	-	38156681	38157630	ESC_NonEnh
chr3	31754141	31757073	ESCTE901_NonEnh	0	+	31755141	31756073	ESC_NonEnh
chrX	121919102	121921165	ESCTE6225_NonEnh	0	+	121920102	121920165	ESC_NonEnh
chr7	27012127	27014179	ESCTE2386_NonEnh	0	-	27013127	27013179	ESC_NonEnh
chr4	144630923	144632957	ESCTE1526_NonEnh	0	-	144631923	144631957	ESC_NonEnh
chr13	71501906	71504748	ESCTE4290_NonEnh	0	+	71502906	71503748	ESC_NonEnh
chrX	154543080	154546040	ESCTE6312_NonEnh	0	-	154544080	154545040	ESC_NonEnh
chr3	7662981	7665936	ESCTE786_NonEnh	0	-	7663981	7664936	ESC_NonEnh
chr8	72788845	72791789	ESCTE2819_NonEnh	0	-	72789845	72790789	ESC_NonEnh
chr1	14732844	14735782	ESCTE95_NonEnh	0	+	14733844	14734782	ESC_NonEnh
chr12	43695000	43697932	ESCTE3945_NonEnh	0	+	43696000	43696932	ESC_NonEnh
chr3	74303301	74306226	ESCTE977_NonEnh	0	+	74304301	74305226	ESC_NonEnh
chr10	79396435	79398869	ESCTE3459_NonEnh	0	-	79397435	79397869	ESC_NonEnh
chr4	114043425	114046311	ESCTE1483_NonEnh	0	-	114044425	114045311	ESC_NonEnh
chr3	151765891	151768286	ESCTE1143_NonEnh	0	+	151766891	151767286	ESC_NonEnh
chr14	111933630	111936474	ESCTE4654_NonEnh	0	+	111934630	111935474	ESC_NonEnh
chr7	143987465	143990291	ESCTE2652_NonEnh	0	+	143988465	143989291	ESC_NonEnh
chr7	17349115	17352076	ESCTE2325_NonEnh	0	-	17350115	17351076	ESC_NonEnh
chr9	12555033	12557353	ESCTE2981_NonEnh	0	+	12556033	12556353	ESC_NonEnh
chrX	23939396	23942334	ESCTE5845_NonEnh	0	-	23940396	23941334	ESC_NonEnh
chr12	64139428	64142306	ESCTE3978_NonEnh	0	-	64140428	64141306	ESC_NonEnh
chr4	115991761	115994425	ESCTE1491_NonEnh	0	+	115992761	115993425	ESC_NonEnh
chr4	117628334	117630405	ESCTE1492_NonEnh	0	+	117629334	117629405	ESC_NonEnh
chr10	127784105	127787060	ESCTE3518_NonEnh	0	-	127785105	127786060	ESC_NonEnh
chr17	39203921	39206857	ESCTE5252_NonEnh	0	+	39204921	39205857	ESC_NonEnh
chr7	132521290	132524075	ESCTE2636_NonEnh	0	+	132522290	132523075	ESC_NonEnh
chr16	27171616	27174393	ESCTE5042_NonEnh	0	-	27172616	27173393	ESC_NonEnh
chr14	89361834	89364134	ESCTE4609_NonEnh	0	+	89362834	89363134	ESC_NonEnh
chr18	9519423	9521665	ESCTE5442_NonEnh	0	+	9520423	9520665	ESC_NonEnh
chr13	18648053	18650223	ESCTE4128_NonEnh	0	+	18649053	18649223	ESC_NonEnh
chr1	15728441	15731384	ESCTE96_NonEnh	0	-	15729441	15730384	ESC_NonEnh
chrX	15630662	15633289	ESCTE5795_NonEnh	0	-	15631662	15632289	ESC_NonEnh
chr7	24019762	24022721	ESCTE2354_NonEnh	0	-	24020762	24021721	ESC_NonEnh
chr17	36096208	36098742	ESCTE5232_NonEnh	0	-	36097208	36097742	ESC_NonEnh
chr14	9016960	9019092	ESCTE4434_NonEnh	0	-	9017960	9018092	ESC_NonEnh
chr10	106918196	106920694	ESCTE3492_NonEnh	0	-	106919196	106919694	ESC_NonEnh
chr10	49343983	49346023	ESCTE3397_NonEnh	0	+	49344983	49345023	ESC_NonEnh
chrX	18773978	18776928	ESCTE5826_NonEnh	0	+	18774978	18775928	ESC_NonEnh
chr2	172279124	172282062	ESCTE753_NonEnh	0	-	172280124	172281062	ESC_NonEnh
chr19	39743159	39746091	ESCTE5707_NonEnh	0	+	39744159	39745091	ESC_NonEnh
chr2	42996129	42998221	ESCTE582_NonEnh	0	+	42997129	42997221	ESC_NonEnh
chr5	109742542	109745439	ESCTE1830_NonEnh	0	+	109743542	109744439	ESC_NonEnh
chr12	49201783	49204666	ESCTE3956_NonEnh	0	-	49202783	49203666	ESC_NonEnh
chrX	14631264	14634140	ESCTE5794_NonEnh	0	+	14632264	14633140	ESC_NonEnh
chr2	167403049	167405116	ESCTE745_NonEnh	0	-	167404049	167404116	ESC_NonEnh
chr6	67974196	67976593	ESCTE2061_NonEnh	0	+	67975196	67975593	ESC_NonEnh
chr11	10611065	10613909	ESCTE3574_NonEnh	0	-	10612065	10612909	ESC_NonEnh
chr19	51503693	51505833	ESCTE5734_NonEnh	0	-	51504693	51504833	ESC_NonEnh
chr17	41900130	41902919	ESCTE5270_NonEnh	0	+	41901130	41901919	ESC_NonEnh
chr5	105194013	105196892	ESCTE1808_NonEnh	0	+	105195013	105195892	ESC_NonEnh
chrX	81800719	81803590	ESCTE6079_NonEnh	0	+	81801719	81802590	ESC_NonEnh
chrX	80896523	80899283	ESCTE6067_NonEnh	0	+	80897523	80898283	ESC_NonEnh
chr18	30883708	30886575	ESCTE5543_NonEnh	0	+	30884708	30885575	ESC_NonEnh
chr18	8072200	8074514	ESCTE5424_NonEnh	0	+	8073200	8073514	ESC_NonEnh
chr15	41339257	41342221	ESCTE4800_NonEnh	0	+	41340257	41341221	ESC_NonEnh
chr1	192174121	192177071	ESCTE487_NonEnh	0	-	192175121	192176071	ESC_NonEnh
chr17	54482543	54485489	ESCTE5284_NonEnh	0	-	54483543	54484489	ESC_NonEnh
chr1	45087448	45090377	ESCTE164_NonEnh	0	-	45088448	45089377	ESC_NonEnh
chrX	6159915	6162726	ESCTE5784_NonEnh	0	-	6160915	6161726	ESC_NonEnh
chrX	122306769	122309664	ESCTE6228_NonEnh	0	-	122307769	122308664	ESC_NonEnh
chr10	49344255	49347037	ESCTE3398_NonEnh	0	+	49345255	49346037	ESC_NonEnh
chr11	45963356	45966019	ESCTE3691_NonEnh	0	+	45964356	45965019	ESC_NonEnh
chr13	4599236	4602166	ESCTE4074_NonEnh	0	+	4600236	4601166	ESC_NonEnh
chr4	115991311	115993613	ESCTE1490_NonEnh	0	+	115992311	115992613	ESC_NonEnh
chr2	39902039	39904968	ESCTE574_NonEnh	0	-	39903039	39903968	ESC_NonEnh
chr10	34993766	34996665	ESCTE3312_NonEnh	0	-	34994766	34995665	ESC_NonEnh
chr13	111124361	111127352	ESCTE4408_NonEnh	0	+	111125361	111126352	ESC_NonEnh
chr8	27740884	27743041	ESCTE2708_NonEnh	0	-	27741884	27742041	ESC_NonEnh
chr5	26475365	26478125	ESCTE1635_NonEnh	0	+	26476365	26477125	ESC_NonEnh
chr10	106921875	106924427	ESCTE3493_NonEnh	0	-	106922875	106923427	ESC_NonEnh
chrX	80214944	80217698	ESCTE6062_NonEnh	0	-	80215944	80216698	ESC_NonEnh
chr3	16644899	16647648	ESCTE849_NonEnh	0	-	16645899	16646648	ESC_NonEnh
chr17	29349657	29352389	ESCTE5206_NonEnh	0	+	29350657	29351389	ESC_NonEnh
chr8	105058843	105061776	ESCTE2885_NonEnh	0	-	105059843	105060776	ESC_NonEnh
chr14	45763027	45765953	ESCTE4535_NonEnh	0	+	45764027	45764953	ESC_NonEnh
chr17	29350531	29352635	ESCTE5207_NonEnh	0	+	29351531	29351635	ESC_NonEnh
chr19	39482706	39485608	ESCTE5702_NonEnh	0	+	39483706	39484608	ESC_NonEnh
chr19	39186276	39189170	ESCTE5700_NonEnh	0	+	39187276	39188170	ESC_NonEnh
chr6	66620439	66622929	ESCTE2053_NonEnh	0	+	66621439	66621929	ESC_NonEnh
chrX	107896546	107899431	ESCTE6165_NonEnh	0	-	107897546	107898431	ESC_NonEnh
chr13	50509687	50512563	ESCTE4198_NonEnh	0	+	50510687	50511563	ESC_NonEnh
chr3	112607099	112609279	ESCTE1077_NonEnh	0	+	112608099	112608279	ESC_NonEnh
chr16	27171445	27173586	ESCTE5041_NonEnh	0	-	27172445	27172586	ESC_NonEnh
chr16	38995471	38998359	ESCTE5067_NonEnh	0	-	38996471	38997359	ESC_NonEnh
chr5	85059791	85061990	ESCTE1739_NonEnh	0	+	85060791	85060990	ESC_NonEnh
chr3	78636952	78639884	ESCTE989_NonEnh	0	-	78637952	78638884	ESC_NonEnh
chr3	19742525	19744676	ESCTE861_NonEnh	0	+	19743525	19743676	ESC_NonEnh
chr3	46882721	46885619	ESCTE935_NonEnh	0	-	46883721	46884619	ESC_NonEnh
chr6	137034198	137036535	ESCTE2223_NonEnh	0	-	137035198	137035535	ESC_NonEnh
chrX	129047012	129049643	ESCTE6254_NonEnh	0	+	129048012	129048643	ESC_NonEnh
chr8	67422462	67425445	ESCTE2800_NonEnh	0	-	67423462	67424445	ESC_NonEnh
chr10	51640193	51643167	ESCTE3413_NonEnh	0	-	51641193	51642167	ESC_NonEnh
chr7	132522462	132524622	ESCTE2637_NonEnh	0	+	132523462	132523622	ESC_NonEnh
chr1	29523882	29526841	ESCTE134_NonEnh	0	+	29524882	29525841	ESC_NonEnh
chr6	8808677	8811628	ESCTE1921_NonEnh	0	-	8809677	8810628	ESC_NonEnh
chr4	94902209	94905158	ESCTE1454_NonEnh	0	+	94903209	94904158	ESC_NonEnh
chr3	6964992	6967933	ESCTE781_NonEnh	0	-	6965992	6966933	ESC_NonEnh
chr10	11260947	11263872	ESCTE3236_NonEnh	0	-	11261947	11262872	ESC_NonEnh
chr18	8071382	8074025	ESCTE5423_NonEnh	0	+	8072382	8073025	ESC_NonEnh
chr8	85478917	85481294	ESCTE2863_NonEnh	0	+	85479917	85480294	ESC_NonEnh
chr18	60084021	60086658	ESCTE5583_NonEnh	0	-	60085021	60085658	ESC_NonEnh
chr19	51505169	51507275	ESCTE5735_NonEnh	0	-	51506169	51506275	ESC_NonEnh
chr7	84773813	84775899	ESCTE2532_NonEnh	0	+	84774813	84774899	ESC_NonEnh
chr18	44910093	44913040	ESCTE5562_NonEnh	0	+	44911093	44912040	ESC_NonEnh
chr11	14620147	14623092	ESCTE3591_NonEnh	0	-	14621147	14622092	ESC_NonEnh
chr15	71293641	71296584	ESCTE4880_NonEnh	0	-	71294641	71295584	ESC_NonEnh
chrX	98083520	98086372	ESCTE6140_NonEnh	0	+	98084520	98085372	ESC_NonEnh
chr16	56896167	56899101	ESCTE5088_NonEnh	0	-	56897167	56898101	ESC_NonEnh
chr12	14889249	14892181	ESCTE3804_NonEnh	0	-	14890249	14891181	ESC_NonEnh
chr3	106873194	106875952	ESCTE1052_NonEnh	0	-	106874194	106874952	ESC_NonEnh
chr13	104156178	104158220	ESCTE4403_NonEnh	0	+	104157178	104157220	ESC_NonEnh
chr17	58403630	58406607	ESCTE5298_NonEnh	0	-	58404630	58405607	ESC_NonEnh
chrX	150744026	150746901	ESCTE6295_NonEnh	0	-	150745026	150745901	ESC_NonEnh
chr15	56641597	56644545	ESCTE4857_NonEnh	0	+	56642597	56643545	ESC_NonEnh
chr1	144775805	144778748	ESCTE403_NonEnh	0	+	144776805	144777748	ESC_NonEnh
chr3	49359594	49362533	ESCTE947_NonEnh	0	+	49360594	49361533	ESC_NonEnh
chr10	59101944	59104792	ESCTE3432_NonEnh	0	-	59102944	59103792	ESC_NonEnh
chr7	108268182	108270525	ESCTE2603_NonEnh	0	+	108269182	108269525	ESC_NonEnh
chr8	115519878	115522052	ESCTE2896_NonEnh	0	-	115520878	115521052	ESC_NonEnh
chr5	26476269	26478525	ESCTE1636_NonEnh	0	+	26477269	26477525	ESC_NonEnh
chr7	93752074	93754726	ESCTE2557_NonEnh	0	+	93753074	93753726	ESC_NonEnh
chr3	4137004	4139478	ESCTE765_NonEnh	0	+	4138004	4138478	ESC_NonEnh
chr7	44057893	44060770	ESCTE2488_NonEnh	0	+	44058893	44059770	ESC_NonEnh
chrX	154186690	154189649	ESCTE6303_NonEnh	0	-	154187690	154188649	ESC_NonEnh
chr1	171538069	171541009	ESCTE450_NonEnh	0	+	171539069	171540009	ESC_NonEnh
chr10	34424397	34427335	ESCTE3311_NonEnh	0	-	34425397	34426335	ESC_NonEnh
chr7	106644009	106646864	ESCTE2590_NonEnh	0	+	106645009	106645864	ESC_NonEnh
chr3	117091729	117094582	ESCTE1087_NonEnh	0	-	117092729	117093582	ESC_NonEnh
chr10	36603968	36606813	ESCTE3331_NonEnh	0	-	36604968	36605813	ESC_NonEnh
chr4	30393456	30396424	ESCTE1261_NonEnh	0	-	30394456	30395424	ESC_NonEnh
chr1	45552874	45555841	ESCTE166_NonEnh	0	+	45553874	45554841	ESC_NonEnh
chrX	127405998	127408623	ESCTE6239_NonEnh	0	+	127406998	127407623	ESC_NonEnh
chr6	84301607	84304548	ESCTE2100_NonEnh	0	+	84302607	84303548	ESC_NonEnh
chr8	76259185	76262252	ESCTE2836_NonEnh	0	+	76260185	76261252	ESC_NonEnh
chr13	67797627	67800369	ESCTE4278_NonEnh	0	-	67798627	67799369	ESC_NonEnh
chr10	127879861	127882663	ESCTE3521_NonEnh	0	-	127880861	127881663	ESC_NonEnh
chr13	61184073	61186942	ESCTE4216_NonEnh	0	-	61185073	61185942	ESC_NonEnh
chr17	40263210	40266156	ESCTE5256_NonEnh	0	-	40264210	40265156	ESC_NonEnh
chr10	35277461	35280400	ESCTE3317_NonEnh	0	+	35278461	35279400	ESC_NonEnh
chr16	61411640	61414495	ESCTE5095_NonEnh	0	-	61412640	61413495	ESC_NonEnh
chr7	103329393	103332244	ESCTE2566_NonEnh	0	+	103330393	103331244	ESC_NonEnh
chrX	78402087	78404967	ESCTE6042_NonEnh	0	+	78403087	78403967	ESC_NonEnh
chrX	18726713	18729591	ESCTE5825_NonEnh	0	-	18727713	18728591	ESC_NonEnh
chr6	129008285	129010625	ESCTE2180_NonEnh	0	-	129009285	129009625	ESC_NonEnh
chr1	45085549	45088491	ESCTE163_NonEnh	0	-	45086549	45087491	ESC_NonEnh
chr7	10160221	10163086	ESCTE2276_NonEnh	0	+	10161221	10162086	ESC_NonEnh
chr18	3592289	3595219	ESCTE5400_NonEnh	0	-	3593289	3594219	ESC_NonEnh
chr1	53429038	53431138	ESCTE207_NonEnh	0	+	53430038	53430138	ESC_NonEnh
chr16	44291500	44294449	ESCTE5071_NonEnh	0	+	44292500	44293449	ESC_NonEnh
chr6	137034684	137037251	ESCTE2224_NonEnh	0	-	137035684	137036251	ESC_NonEnh
chr10	38032968	38035828	ESCTE3338_NonEnh	0	-	38033968	38034828	ESC_NonEnh
chr2	156785016	156787949	ESCTE736_NonEnh	0	-	156786016	156786949	ESC_NonEnh
chr11	105992689	105995540	ESCTE3762_NonEnh	0	-	105993689	105994540	ESC_NonEnh
chr11	109781741	109784581	ESCTE3766_NonEnh	0	+	109782741	109783581	ESC_NonEnh
chr3	126348924	126351762	ESCTE1103_NonEnh	0	+	126349924	126350762	ESC_NonEnh
chr15	101860780	101862869	ESCTE4933_NonEnh	0	-	101861780	101861869	ESC_NonEnh
chr3	146636719	146639664	ESCTE1139_NonEnh	0	+	146637719	146638664	ESC_NonEnh
chr16	19337076	19340010	ESCTE5011_NonEnh	0	+	19338076	19339010	ESC_NonEnh
chrX	79835649	79838131	ESCTE6058_NonEnh	0	-	79836649	79837131	ESC_NonEnh
chr1	102061096	102064070	ESCTE304_NonEnh	0	-	102062096	102063070	ESC_NonEnh
chrX	138587390	138590348	ESCTE6271_NonEnh	0	-	138588390	138589348	ESC_NonEnh
chr17	42669609	42672424	ESCTE5274_NonEnh	0	+	42670609	42671424	ESC_NonEnh
chr16	73722839	73724947	ESCTE5115_NonEnh	0	+	73723839	73723947	ESC_NonEnh
chr1	107567936	107570724	ESCTE324_NonEnh	0	-	107568936	107569724	ESC_NonEnh
chr12	37658851	37661749	ESCTE3937_NonEnh	0	+	37659851	37660749	ESC_NonEnh
chr6	124178846	124181783	ESCTE2163_NonEnh	0	+	124179846	124180783	ESC_NonEnh
chr15	68394820	68397812	ESCTE4878_NonEnh	0	-	68395820	68396812	ESC_NonEnh
chr1	27072040	27074391	ESCTE127_NonEnh	0	+	27073040	27073391	ESC_NonEnh
chr1	45084456	45086668	ESCTE162_NonEnh	0	-	45085456	45085668	ESC_NonEnh
chr6	110361059	110364001	ESCTE2138_NonEnh	0	+	110362059	110363001	ESC_NonEnh
chr3	142524050	142526991	ESCTE1125_NonEnh	0	+	142525050	142525991	ESC_NonEnh
chr3	19741558	19744346	ESCTE860_NonEnh	0	+	19742558	19743346	ESC_NonEnh
chr6	89866621	89869589	ESCTE2111_NonEnh	0	+	89867621	89868589	ESC_NonEnh
chr6	109267897	109270783	ESCTE2136_NonEnh	0	-	109268897	109269783	ESC_NonEnh
chr10	37671616	37674559	ESCTE3336_NonEnh	0	-	37672616	37673559	ESC_NonEnh
chr18	19045927	19048868	ESCTE5485_NonEnh	0	-	19046927	19047868	ESC_NonEnh
chr1	195223499	195225782	ESCTE489_NonEnh	0	+	195224499	195224782	ESC_NonEnh
chr1	13810985	13813588	ESCTE90_NonEnh	0	+	13811985	13812588	ESC_NonEnh
chr3	22377255	22380116	ESCTE879_NonEnh	0	+	22378255	22379116	ESC_NonEnh
chrX	45220272	45222414	ESCTE5943_NonEnh	0	-	45221272	45221414	ESC_NonEnh
chr7	17101674	17104203	ESCTE2322_NonEnh	0	-	17102674	17103203	ESC_NonEnh
chr17	94772697	94775550	ESCTE5388_NonEnh	0	-	94773697	94774550	ESC_NonEnh
chrX	15845267	15848118	ESCTE5799_NonEnh	0	-	15846267	15847118	ESC_NonEnh
chr10	49346587	49348777	ESCTE3400_NonEnh	0	+	49347587	49347777	ESC_NonEnh
chr4	118930046	118933002	ESCTE1499_NonEnh	0	-	118931046	118932002	ESC_NonEnh
chr16	16663267	16666211	ESCTE4997_NonEnh	0	-	16664267	16665211	ESC_NonEnh
chr3	111139886	111142820	ESCTE1065_NonEnh	0	+	111140886	111141820	ESC_NonEnh
chr16	57009866	57012712	ESCTE5091_NonEnh	0	+	57010866	57011712	ESC_NonEnh
chr19	29987692	29990538	ESCTE5686_NonEnh	0	+	29988692	29989538	ESC_NonEnh
chr6	22474552	22477070	ESCTE1965_NonEnh	0	+	22475552	22476070	ESC_NonEnh
chr6	129008606	129010739	ESCTE2181_NonEnh	0	+	129009606	129009739	ESC_NonEnh
chr3	151758914	151761851	ESCTE1142_NonEnh	0	+	151759914	151760851	ESC_NonEnh
chrX	80214691	80216801	ESCTE6061_NonEnh	0	-	80215691	80215801	ESC_NonEnh
chr10	49346332	49348440	ESCTE3399_NonEnh	0	+	49347332	49347440	ESC_NonEnh
chr16	27008377	27011161	ESCTE5040_NonEnh	0	+	27009377	27010161	ESC_NonEnh
chr15	16128188	16130348	ESCTE4719_NonEnh	0	+	16129188	16129348	ESC_NonEnh
chr1	178300088	178302914	ESCTE466_NonEnh	0	-	178301088	178301914	ESC_NonEnh
chr5	59826201	59828947	ESCTE1694_NonEnh	0	+	59827201	59827947	ESC_NonEnh
chrX	79928692	79931556	ESCTE6059_NonEnh	0	-	79929692	79930556	ESC_NonEnh
chr2	61983598	61986563	ESCTE608_NonEnh	0	-	61984598	61985563	ESC_NonEnh
chr6	23420113	23422224	ESCTE1968_NonEnh	0	-	23421113	23421224	ESC_NonEnh
chr14	9018979	9021783	ESCTE4435_NonEnh	0	-	9019979	9020783	ESC_NonEnh
chr5	103930631	103933551	ESCTE1804_NonEnh	0	-	103931631	103932551	ESC_NonEnh
chr13	92686032	92688882	ESCTE4377_NonEnh	0	-	92687032	92687882	ESC_NonEnh
chr13	90434824	90437715	ESCTE4368_NonEnh	0	-	90435824	90436715	ESC_NonEnh
chr7	27011009	27013601	ESCTE2385_NonEnh	0	-	27012009	27012601	ESC_NonEnh
chr5	105240792	105243670	ESCTE1809_NonEnh	0	-	105241792	105242670	ESC_NonEnh
chr6	43710781	43713717	ESCTE2004_NonEnh	0	+	43711781	43712717	ESC_NonEnh
chr4	115278477	115281344	ESCTE1487_NonEnh	0	-	115279477	115280344	ESC_NonEnh
chr16	18848654	18851109	ESCTE5006_NonEnh	0	-	18849654	18850109	ESC_NonEnh
chr1	107567669	107569766	ESCTE323_NonEnh	0	-	107568669	107568766	ESC_NonEnh
chrX	157030802	157033653	ESCTE6318_NonEnh	0	-	157031802	157032653	ESC_NonEnh
chr6	109956658	109959560	ESCTE2137_NonEnh	0	+	109957658	109958560	ESC_NonEnh
chrX	8038027	8040631	ESCTE5786_NonEnh	0	-	8039027	8039631	ESC_NonEnh
chr1	144281012	144283954	ESCTE400_NonEnh	0	-	144282012	144282954	ESC_NonEnh
chr6	23420853	23422927	ESCTE1969_NonEnh	0	+	23421853	23421927	ESC_NonEnh
chr4	78781526	78784405	ESCTE1437_NonEnh	0	-	78782526	78783405	ESC_NonEnh
chr8	74656895	74659067	ESCTE2828_NonEnh	0	-	74657895	74658067	ESC_NonEnh
chr3	91545310	91548137	ESCTE1013_NonEnh	0	+	91546310	91547137	ESC_NonEnh
chr3	106874139	106876491	ESCTE1053_NonEnh	0	-	106875139	106875491	ESC_NonEnh
chr15	46106986	46109890	ESCTE4819_NonEnh	0	+	46107986	46108890	ESC_NonEnh
chr5	61116119	61119003	ESCTE1701_NonEnh	0	-	61117119	61118003	ESC_NonEnh
chr13	87592727	87595602	ESCTE4347_NonEnh	0	-	87593727	87594602	ESC_NonEnh
chr12	17834040	17836910	ESCTE3812_NonEnh	0	-	17835040	17835910	ESC_NonEnh
chr13	75798297	75801152	ESCTE4301_NonEnh	0	-	75799297	75800152	ESC_NonEnh
chr12	94261221	94263851	ESCTE4023_NonEnh	0	+	94262221	94262851	ESC_NonEnh
chrX	79834446	79836911	ESCTE6057_NonEnh	0	-	79835446	79835911	ESC_NonEnh
chr6	67819883	67822456	ESCTE2058_NonEnh	0	-	67820883	67821456	ESC_NonEnh
chr17	68448778	68450911	ESCTE5323_NonEnh	0	-	68449778	68449911	ESC_NonEnh
chr3	46511706	46514677	ESCTE932_NonEnh	0	+	46512706	46513677	ESC_NonEnh
chr2	89822973	89825904	ESCTE650_NonEnh	0	+	89823973	89824904	ESC_NonEnh
chr12	119717551	119719832	ESCTE4055_NonEnh	0	+	119718551	119718832	ESC_NonEnh
chr2	46543409	46546167	ESCTE588_NonEnh	0	+	46544409	46545167	ESC_NonEnh
chr18	4580452	4583412	ESCTE5405_NonEnh	0	+	4581452	4582412	ESC_NonEnh
chr1	18245123	18247915	ESCTE109_NonEnh	0	-	18246123	18246915	ESC_NonEnh
chrX	119320526	119323466	ESCTE6207_NonEnh	0	+	119321526	119322466	ESC_NonEnh
chr18	62644455	62647177	ESCTE5585_NonEnh	0	+	62645455	62646177	ESC_NonEnh
chr15	22934981	22937853	ESCTE4754_NonEnh	0	+	22935981	22936853	ESC_NonEnh
chrX	163963751	163966305	ESCTE6323_NonEnh	0	+	163964751	163965305	ESC_NonEnh
chr16	86990355	86992954	ESCTE5131_NonEnh	0	-	86991355	86991954	ESC_NonEnh
chr1	179408048	179410955	ESCTE469_NonEnh	0	+	179409048	179409955	ESC_NonEnh
chr3	74665829	74668684	ESCTE979_NonEnh	0	-	74666829	74667684	ESC_NonEnh
chr3	158291294	158294139	ESCTE1152_NonEnh	0	+	158292294	158293139	ESC_NonEnh
chr16	15461870	15464507	ESCTE4990_NonEnh	0	+	15462870	15463507	ESC_NonEnh
chr3	80366469	80368734	ESCTE990_NonEnh	0	+	80367469	80367734	ESC_NonEnh
chr8	27430740	27433568	ESCTE2706_NonEnh	0	-	27431740	27432568	ESC_NonEnh
chr13	50905626	50908465	ESCTE4199_NonEnh	0	+	50906626	50907465	ESC_NonEnh
chr16	18849446	18851626	ESCTE5008_NonEnh	0	-	18850446	18850626	ESC_NonEnh
chr10	57390720	57392846	ESCTE3429_NonEnh	0	-	57391720	57391846	ESC_NonEnh
chr7	108410252	108412525	ESCTE2608_NonEnh	0	-	108411252	108411525	ESC_NonEnh
chr3	14815866	14818128	ESCTE828_NonEnh	0	-	14816866	14817128	ESC_NonEnh
chr9	18732978	18735888	ESCTE3011_NonEnh	0	+	18733978	18734888	ESC_NonEnh
chr1	27072912	27075417	ESCTE128_NonEnh	0	+	27073912	27074417	ESC_NonEnh
chr2	87018017	87020917	ESCTE636_NonEnh	0	-	87019017	87019917	ESC_NonEnh
chr3	4136243	4138491	ESCTE764_NonEnh	0	+	4137243	4137491	ESC_NonEnh
chr10	40326429	40328925	ESCTE3354_NonEnh	0	-	40327429	40327925	ESC_NonEnh
chr18	20288549	20291479	ESCTE5502_NonEnh	0	+	20289549	20290479	ESC_NonEnh
chr9	16955183	16958137	ESCTE2997_NonEnh	0	+	16956183	16957137	ESC_NonEnh
chr1	78206533	78208649	ESCTE258_NonEnh	0	+	78207533	78207649	ESC_NonEnh
chr1	117923958	117926266	ESCTE365_NonEnh	0	+	117924958	117925266	ESC_NonEnh
chr10	29022888	29025813	ESCTE3283_NonEnh	0	+	29023888	29024813	ESC_NonEnh
chr3	48539018	48541925	ESCTE944_NonEnh	0	+	48540018	48540925	ESC_NonEnh
chr16	57010838	57012997	ESCTE5092_NonEnh	0	+	57011838	57011997	ESC_NonEnh
chr1	178299753	178301912	ESCTE465_NonEnh	0	-	178300753	178300912	ESC_NonEnh
chr16	86991203	86993503	ESCTE5132_NonEnh	0	-	86992203	86992503	ESC_NonEnh
chr13	87743840	87746665	ESCTE4350_NonEnh	0	+	87744840	87745665	ESC_NonEnh
