Refseq_ID	ENSMBL_ID	Gene_Name
NM_153525	ENSMUSG00000047554	Tmem41b
NM_153526	ENSMUSG00000045294	Insig1
NM_153527	ENSMUSG00000030708	Dnajb13
NM_153528	ENSMUSG00000036292	Gramd1c
NM_153529	ENSMUSG00000039114	Nrn1
NM_153530	ENSMUSG00000053333	Dis3l2
NM_153532	ENSMUSG00000036916	Zfp280c
NM_153533	ENSMUSG00000037003	Tns2
NM_153534	ENSMUSG00000021536	Adcy2
NM_153535	ENSMUSG00000070044	Fam149a
NM_153537	ENSMUSG00000048537	Phldb1
NM_153538	ENSMUSG00000035248	Zcchc6
NM_153539	ENSMUSG00000035131	Brinp3
NM_153540	ENSMUSG00000066235	Pomgnt2
NM_153541	ENSMUSG00000048485	Zbtb8b
NM_153542	ENSMUSG00000037151	Lrrc20
NM_153543	ENSMUSG00000020256	Aldh1l2
NM_153544	ENSMUSG00000034773	BC030867
NM_153545	ENSMUSG00000025145	Lrrc45
NM_153546	ENSMUSG00000038732	Mboat1
NM_153547	ENSMUSG00000042354	Gnl3
NM_153548	ENSMUSG00000022350	Washc5
NM_153550	ENSMUSG00000022848	Dirc2
NM_153551	ENSMUSG00000002668	Dennd1c
NM_153552	ENSMUSG00000024287	Thoc1
NM_153553	ENSMUSG00000045903	Npas4
NM_153554	ENSMUSG00000025007	Aldh18a1
NM_153555	ENSMUSG00000026554	Dcaf8
NM_153556	ENSMUSG00000026098	Pms1
NM_153557	ENSMUSG00000047617	Paxx
NM_153558	ENSMUSG00000062061	Obp2a
NM_153559	ENSMUSG00000036327	Qsox2
NM_153560	ENSMUSG00000039157	Fam102a
NM_153561	ENSMUSG00000050174	Nudt6
NM_153562	ENSMUSG00000004896	Rrnad1
NM_153563	ENSMUSG00000014601	Strip1
NM_153564	ENSMUSG00000105504	Gbp5
NM_153565	ENSMUSG00000044254	Pcsk9
NM_153566	ENSMUSG00000028889	Yrdc
NM_153567	ENSMUSG00000036087	Slain2
NM_153568	ENSMUSG00000067206	Lrrc66
NM_153569	ENSMUSG00000062234	Gak
NM_153570	ENSMUSG00000033294	Noc4l
NM_153571	ENSMUSG00000043510	Hscb
NM_153572	ENSMUSG00000041298	Katnal1
NM_153573	ENSMUSG00000038074	Fkbp14
NM_153574	ENSMUSG00000037709	Fam13a
NM_153576	ENSMUSG00000060188	Cxcl17
NM_153577	ENSMUSG00000019737	Syne4
NM_153578	ENSMUSG00000047037	Nipa1
NM_153579	ENSMUSG00000053025	Sv2b
NM_153580	ENSMUSG00000030689	Ino80e
NM_153581	ENSMUSG00000031517	Gpm6a
NM_153582	ENSMUSG00000096188	Cmtm4
NM_153583	ENSMUSG00000002820	Atg4d
NM_153584	ENSMUSG00000034858	Fam214a
NM_153585	ENSMUSG00000056167	Cnot10
NM_153586	ENSMUSG00000031433	Rbm41
NM_153587	ENSMUSG00000021180	Rps6ka5
NM_153588	ENSMUSG00000009569	Mkl2
NM_153589	ENSMUSG00000038115	Ano2
NM_153590	ENSMUSG00000050241	Klre1
NM_153591	ENSMUSG00000018995	Nars2
NM_153592	ENSMUSG00000031483	Erlin2
NM_153594	ENSMUSG00000027589	Pcmtd2
NM_153595	ENSMUSG00000044937	Ttc41
NM_153596	ENSMUSG00000049904	Tmem17
NM_153597	ENSMUSG00000047656	Trpt1
NM_153598	ENSMUSG00000029260	Ugt2b34
NM_153599	ENSMUSG00000029635	Cdk8
NM_153600	ENSMUSG00000056832	Ttc26
NM_153601	ENSMUSG00000050217	Lgsn
NM_153677	ENSMUSG00000030838	Ush1c
NM_153679	ENSMUSG00000007783	Cpt1c
NM_153680	ENSMUSG00000029146	Snx17
NM_153743	ENSMUSG00000020661	Dnmt3a
NM_153744	ENSMUSG00000006542	Prkag3
NM_153749	ENSMUSG00000054005	Mill1
NM_153760	ENSMUSG00000040987	Mill2
NM_153761	ENSMUSG00000040987	Mill2
NM_153762	ENSMUSG00000053128	Rnf26
NM_153774	ENSMUSG00000041879	Ipo9
NM_153775	ENSMUSG00000049482	Ctu2
NM_153776	ENSMUSG00000049036	Tmem121
NM_153777	ENSMUSG00000038637	Lrrc56
NM_153778	ENSMUSG00000037621	Atoh8
NM_153779	ENSMUSG00000020085	Aifm2
NM_153780	ENSMUSG00000071302	2610044O15Rik8
NM_153781	ENSMUSG00000033059	Pygb
NM_153782	ENSMUSG00000020614	Fam20a
NM_153783	ENSMUSG00000025464	Paox
NM_153784	ENSMUSG00000043782	Bicdl2
NM_153785	ENSMUSG00000020389	Cdkl3
NM_153786	ENSMUSG00000049641	Vgll2
NM_153787	ENSMUSG00000037608	Bclaf1
NM_153788	ENSMUSG00000001588	Acap1
NM_153789	ENSMUSG00000038175	Mylip
NM_153790	ENSMUSG00000012017	Scarf2
NM_153791	ENSMUSG00000040097	Flywch1
NM_153792	ENSMUSG00000052752	Traf7
NM_153793	ENSMUSG00000044024	Rell2
NM_153794	ENSMUSG00000038121	Fam210a
NM_153795	ENSMUSG00000024965	Fermt3
NM_153796	ENSMUSG00000025209	Twnk
NM_153798	ENSMUSG00000029250	Polr2b
NM_153799	ENSMUSG00000038957	Edc3
NM_153800	ENSMUSG00000063506	Arhgap22
NM_153801	ENSMUSG00000049537	Tecrl
NM_153802	ENSMUSG00000060397	Zfp128
NM_153803	ENSMUSG00000036395	Glb1l2
NM_153804	ENSMUSG00000052609	Plekhg3
NM_153805	ENSMUSG00000026785	Pkn3
NM_153806	ENSMUSG00000039756	Dnttip2
NM_153807	ENSMUSG00000076435	Acsf2
NM_153808	ENSMUSG00000024943	Smc5
NM_153820	ENSMUSG00000049744	Arhgap15
NM_170588	ENSMUSG00000074643	Cpne1
NM_170590	ENSMUSG00000074643	Cpne1
NM_170591	ENSMUSG00000114797	Nupl1
NM_170592	ENSMUSG00000026857	Ntmt1
NM_170593	ENSMUSG00000040035	Disp2
NM_170597	ENSMUSG00000050967	Creg2
NM_170598	ENSMUSG00000089824	Rbm12
NM_170599	ENSMUSG00000022790	Igsf11
NM_170669	ENSMUSG00000008683	Rps15a
NM_170671	ENSMUSG00000039110	Mycbpap
NM_170673	ENSMUSG00000030270	Cpne9
NM_170680	ENSMUSG00000032842	Abcc10
NM_170684	ENSMUSG00000034796	Cpne7
NM_170687	ENSMUSG00000069601	Ank3
NM_170688	ENSMUSG00000069601	Ank3
NM_170689	ENSMUSG00000069601	Ank3
NM_170690	ENSMUSG00000069601	Ank3
NM_170702	ENSMUSG00000017652	Cd40
NM_170703	ENSMUSG00000017652	Cd40
NM_170704	ENSMUSG00000017652	Cd40
NM_170727	ENSMUSG00000064057	Scgb3a1
NM_170728	ENSMUSG00000069601	Ank3
NM_170729	ENSMUSG00000069601	Ank3
NM_170730	ENSMUSG00000069601	Ank3
NM_170755	ENSMUSG00000049339	Retreg2
NM_170756	ENSMUSG00000047030	Spata2
NM_170757	ENSMUSG00000035173	Ccdc186
NM_170758	ENSMUSG00000034652	Cd300a
NM_170759	ENSMUSG00000074406	Zfp628
NM_170760	ENSMUSG00000078765	U2af1l4
NM_170777	ENSMUSG00000013822	Elof1
NM_170778	ENSMUSG00000033308	Dpyd
NM_170779	ENSMUSG00000018849	Wwc1
NM_170786	ENSMUSG00000079415	Cntf
NM_171824	ENSMUSG00000050751	Pgbd5
NM_171826	ENSMUSG00000022744	Cldnd1
NM_172015	ENSMUSG00000037851	Iars
NM_172049	ENSMUSG00000043061	Tmem18
NM_172050	ENSMUSG00000048498	Cd300e
NM_172051	ENSMUSG00000020023	Tmcc3
NM_172053	ENSMUSG00000049538	Adamts16
NM_172054	ENSMUSG00000058407	Txndc9
NM_172086	ENSMUSG00000057841	Rpl32
NM_172116	ENSMUSG00000051007	Gatd1
NM_172117	ENSMUSG00000033068	Entpd6
NM_172118	ENSMUSG00000067818	Myl9
NM_172119	ENSMUSG00000075707	Dio3
NM_172120	ENSMUSG00000041236	Vps41
NM_172121	ENSMUSG00000075600	Zc3h3
NM_172122	ENSMUSG00000040860	Crocc
NM_172124	ENSMUSG00000026156	B3gat2
NM_172125	ENSMUSG00000062438	Adam1b
NM_172126	ENSMUSG00000072647	Adam1a
NM_172132	ENSMUSG00000024201	Kdm4b
NM_172133	ENSMUSG00000020709	Adap2
NM_172134	ENSMUSG00000032788	Pdxk
NM_172135	ENSMUSG00000040429	Mterf1a
NM_172142	ENSMUSG00000036931	Nfkbid
NM_172143	ENSMUSG00000047094	Ofcc1
NM_172144	ENSMUSG00000043154	Ppp2r3a
NM_172145	ENSMUSG00000050212	Eva1b
NM_172146	ENSMUSG00000029246	Ppat
NM_172147	ENSMUSG00000029134	Plb1
NM_172148	ENSMUSG00000063439	B9d2
NM_172149	ENSMUSG00000024191	Bnip1
NM_172150	ENSMUSG00000017858	Ift52
NM_172151	ENSMUSG00000108733	Zdhhc8
NM_172151	ENSMUSG00000060166	Zdhhc8
NM_172152	ENSMUSG00000041771	Slc24a4
NM_172153	ENSMUSG00000015882	Lcorl
NM_172154	ENSMUSG00000025019	Lcor
NM_172155	ENSMUSG00000062737	Prl3d2
NM_172156	ENSMUSG00000062201	Prl3d3
NM_172161	ENSMUSG00000060477	Irak2
NM_172162	ENSMUSG00000032119	Hinfp
NM_172203	ENSMUSG00000031257	Nox1
NM_172204	ENSMUSG00000036805	Noxa1
NM_172205	ENSMUSG00000046056	Sbsn
NM_172252	ENSMUSG00000024829	Mrpl21
NM_172253	ENSMUSG00000020561	Twistnb
NM_172254	ENSMUSG00000021905	Dph3
NM_172255	ENSMUSG00000042055	Wdr11
NM_172256	ENSMUSG00000024253	Dync2li1
NM_172257	ENSMUSG00000034908	Sidt2
NM_172258	ENSMUSG00000049491	Slc36a3
NM_172259	ENSMUSG00000039824	Myl6b
NM_172260	ENSMUSG00000044066	Cep68
NM_172261	ENSMUSG00000038976	Ppp1r9b
NM_172262	ENSMUSG00000038080	Kdm1b
NM_172263	ENSMUSG00000021684	Pde8b
NM_172264	ENSMUSG00000015970	Chdh
NM_172265	ENSMUSG00000003235	Eif2b5
NM_172266	ENSMUSG00000026623	Lpgat1
NM_172267	ENSMUSG00000079484	Phyhd1
NM_172268	ENSMUSG00000001855	Nup214
NM_172269	ENSMUSG00000034216	Vps18
NM_172271	ENSMUSG00000027894	Slc6a17
NM_172272	ENSMUSG00000043572	Pars2
NM_172274	ENSMUSG00000039765	Cc2d2a
NM_172275	ENSMUSG00000042726	Trafd1
NM_172276	ENSMUSG00000029439	Sfswap
NM_172277	ENSMUSG00000029560	Snx8
NM_172279	ENSMUSG00000030397	Mark4
NM_172280	ENSMUSG00000035401	Emsy
NM_172281	ENSMUSG00000030816	Rnf40
NM_172282	ENSMUSG00000038497	Tmco3
NM_172283	ENSMUSG00000033703	Fuk
NM_172284	ENSMUSG00000033658	Ddx19b
NM_172285	ENSMUSG00000034330	Plcg2
NM_172286	ENSMUSG00000031824	6430548M08Rik
NM_172287	ENSMUSG00000010154	Spire2
NM_172288	ENSMUSG00000039509	Nup133
NM_172289	ENSMUSG00000043885	Slc36a4
NM_172290	ENSMUSG00000059974	Ntm
NM_172291	ENSMUSG00000039048	Foxred1
NM_172293	ENSMUSG00000044250	Pced1b
NM_172294	ENSMUSG00000016918	Sulf1
NM_172295	ENSMUSG00000044313	Mab21l3
NM_172296	ENSMUSG00000047143	Dmrta2
NM_172297	ENSMUSG00000041375	Ccdc9
NM_172298	ENSMUSG00000021217	Tshz3
NM_172300	ENSMUSG00000014349	Ube2z
NM_172301	ENSMUSG00000041431	Ccnb1
NM_172302	ENSMUSG00000034820	Cpsf7
NM_172303	ENSMUSG00000025764	Jade1
NM_172304	ENSMUSG00000028345	Tex10
NM_172306	ENSMUSG00000078597	Cyp4a12b
NM_172307	ENSMUSG00000046873	Mbtps2
NM_172308	ENSMUSG00000040675	Mthfd1l
NM_172309	ENSMUSG00000040187	Arntl2
NM_172310	ENSMUSG00000030515	Tarsl2
NM_172338	ENSMUSG00000040697	Dnajc16
NM_172339	ENSMUSG00000036281	Snapc4
NM_172371	ENSMUSG00000044367	Slc16a13
NM_172372	ENSMUSG00000039382	Wdr45
NM_172378	ENSMUSG00000022366	Slc22a22
NM_172379	ENSMUSG00000039599	Fam149b
NM_172380	ENSMUSG00000034064	Poglut1
NM_172381	ENSMUSG00000050812	AI314180
NM_172382	ENSMUSG00000033326	Kdm4a
NM_172383	ENSMUSG00000050854	Tmem125
NM_172385	ENSMUSG00000043456	Zfp536
NM_172391	ENSMUSG00000020288	Ahsa2
NM_172392	ENSMUSG00000057396	Zfp759
NM_172393	ENSMUSG00000019866	Crybg1
NM_172394	ENSMUSG00000040667	Nup88
NM_172395	ENSMUSG00000046722	Cdc42se1
NM_172396	ENSMUSG00000044600	Smim7
NM_172397	ENSMUSG00000040699	Limd2
NM_172398	ENSMUSG00000061758	Akr1b10
NM_172399	ENSMUSG00000049001	Ndnf
NM_172400	ENSMUSG00000054405	Dnajc8
NM_172401	ENSMUSG00000037669	Ldah
NM_172402	ENSMUSG00000107007	Slc25a32
NM_172402	ENSMUSG00000022299	Slc25a32
NM_172403	ENSMUSG00000020491	2810021J22Rik
NM_172404	ENSMUSG00000039648	Kyat1
NM_172405	ENSMUSG00000035234	Abraxas1
NM_172406	ENSMUSG00000026028	Trak2
NM_172407	ENSMUSG00000038069	Cdkn2aip
NM_172409	ENSMUSG00000036053	Fmnl2
NM_172410	ENSMUSG00000032939	Nup93
NM_172411	ENSMUSG00000034159	2310007B03Rik
NM_172412	ENSMUSG00000029510	Gpc2
NM_172413	ENSMUSG00000050029	Rap2c
NM_172414	ENSMUSG00000045064	Zc2hc1c
NM_172415	ENSMUSG00000040964	Arhgef10l
NM_172416	ENSMUSG00000038280	Ostm1
NM_172417	ENSMUSG00000078486	Perm1
NM_172418	ENSMUSG00000042918	Mamstr
NM_172420	ENSMUSG00000034683	Ppp1r1c
NM_172421	ENSMUSG00000037486	Asxl2
NM_172422	ENSMUSG00000025962	Fastkd2
NM_172424	ENSMUSG00000018076	Med13l
NM_172426	ENSMUSG00000037996	Slc24a2
NM_172428	ENSMUSG00000068114	Ccdc134
NM_172429	ENSMUSG00000025024	Smndc1
NM_172430	ENSMUSG00000026163	Sphkap
NM_172434	ENSMUSG00000028137	Celf3
NM_172435	ENSMUSG00000050921	P2ry10
NM_172436	ENSMUSG00000027010	Slc25a12
NM_172437	ENSMUSG00000033356	Pus7l
NM_172438	ENSMUSG00000034274	Thoc5
NM_172439	ENSMUSG00000034570	Inpp5j
NM_172440	ENSMUSG00000022829	Stxbp5l
NM_172441	ENSMUSG00000045180	Shroom2
NM_172442	ENSMUSG00000039982	Dtx4
NM_172443	ENSMUSG00000039976	Tbc1d16
NM_172444	ENSMUSG00000032289	Thsd4
NM_172445	ENSMUSG00000021147	Wdr37
NM_172446	ENSMUSG00000022245	Skor1
NM_172447	ENSMUSG00000040473	Cfap69
NM_172448	ENSMUSG00000034177	Rnf43
NM_172449	ENSMUSG00000034156	Tspoap1
NM_172450	ENSMUSG00000048905	4930539E08Rik
NM_172451	ENSMUSG00000037280	Galnt6
NM_172453	ENSMUSG00000041064	Pif1
NM_172454	ENSMUSG00000011118	Panx3
NM_172455	ENSMUSG00000033177	Tmprss7
NM_172456	ENSMUSG00000042787	Exog
NM_172457	ENSMUSG00000003348	Mob3a
NM_172458	ENSMUSG00000024298	Zfp871
NM_172460	ENSMUSG00000032558	Nphp3
NM_172461	ENSMUSG00000035032	Nek11
NM_172462	ENSMUSG00000051034	Zfp11
NM_172463	ENSMUSG00000047793	Sned1
NM_172464	ENSMUSG00000034574	Daam1
NM_172465	ENSMUSG00000036985	Zdhhc9
NM_172466	ENSMUSG00000053399	Adamts18
NM_172467	ENSMUSG00000047749	Zc3hav1l
NM_172468	ENSMUSG00000028385	Snx30
NM_172469	ENSMUSG00000022949	Clic6
NM_172470	ENSMUSG00000066643	Wdr35
NM_172471	ENSMUSG00000025780	Itih5
NM_172472	ENSMUSG00000000134	Tfe3
NM_172473	ENSMUSG00000038822	Hace1
NM_172474	ENSMUSG00000047583	Tyw3
NM_172475	ENSMUSG00000026657	Frmd4a
NM_172476	ENSMUSG00000042246	Tmc7
NM_172477	ENSMUSG00000038456	Dennd2a
NM_172478	ENSMUSG00000039201	Tbc1d25
NM_172479	ENSMUSG00000031170	Slc38a5
NM_172480	ENSMUSG00000034617	Mtrr
NM_172481	ENSMUSG00000034087	Nlrp4b
NM_172482	ENSMUSG00000030469	Zfp719
NM_172483	ENSMUSG00000057101	Zfp180
NM_172484	ENSMUSG00000049690	Nckap5
NM_172485	ENSMUSG00000042581	Thsd7b
NM_172486	ENSMUSG00000062743	Zfp677
NM_172487	ENSMUSG00000045009	Prrt3
NM_172488	ENSMUSG00000044350	Lacc1
NM_172490	ENSMUSG00000029173	Sepsecs
NM_172491	ENSMUSG00000079038	D130040H23Rik
NM_172492	ENSMUSG00000055003	Lrtm2
NM_172493	ENSMUSG00000034480	Diaph2
NM_172495	ENSMUSG00000039697	Ncoa7
NM_172496	ENSMUSG00000020173	Cobl
NM_172497	ENSMUSG00000023931	Efhb
NM_172498	ENSMUSG00000059456	Ptk2b
NM_172499	ENSMUSG00000041945	Mfsd9
NM_172500	ENSMUSG00000054150	Syne3
NM_172501	ENSMUSG00000042997	Nhlrc3
NM_172502	ENSMUSG00000037103	Dcaf15
NM_172503	ENSMUSG00000035671	Zswim4
NM_172505	ENSMUSG00000044783	A730008H23Rik
NM_172506	ENSMUSG00000022687	Boc
NM_172507	ENSMUSG00000032261	Sh3bgrl2
NM_172508	ENSMUSG00000039497	Dse
NM_172509	ENSMUSG00000034110	Kctd7
NM_172510	ENSMUSG00000059149	Mfsd4a
NM_172511	ENSMUSG00000033157	Abhd10
NM_172512	ENSMUSG00000038766	Gabpb2
NM_172513	ENSMUSG00000038174	Fam126b
NM_172514	ENSMUSG00000036944	Tmem71
NM_172515	ENSMUSG00000034151	Zbbx
NM_172516	ENSMUSG00000042046	Dstyk
NM_172517	ENSMUSG00000026439	Rbbp5
NM_172518	ENSMUSG00000028920	Fbxo42
NM_172519	ENSMUSG00000032396	Dis3l
NM_172520	ENSMUSG00000028919	Arhgef19
NM_172521	ENSMUSG00000041358	Nutm1
NM_172522	ENSMUSG00000036466	Megf11
NM_172523	ENSMUSG00000025094	Slc18a2
NM_172524	ENSMUSG00000020411	Nipal4
NM_172525	ENSMUSG00000039831	Arhgap29
NM_172526	ENSMUSG00000051036	Ttc24
NM_172527	ENSMUSG00000033405	Nudt15
NM_172528	ENSMUSG00000032352	Lrrc1
NM_172529	ENSMUSG00000035521	Gnptg
NM_172530	ENSMUSG00000046280	She
NM_172532	ENSMUSG00000035936	Aldh5a1
NM_172534	ENSMUSG00000047773	Ankfn1
NM_172535	ENSMUSG00000046192	Iqub
NM_172536	ENSMUSG00000040524	Zfp609
NM_172537	ENSMUSG00000027200	Sema6d
NM_172538	ENSMUSG00000036099	Vezt
NM_172539	ENSMUSG00000050468	Astl
NM_172540	ENSMUSG00000067369	Trmt2b
NM_172541	ENSMUSG00000039886	Tmem120a
NM_172543	ENSMUSG00000038893	Fam117a
NM_172544	ENSMUSG00000066392	Nrxn3
NM_172545	ENSMUSG00000036893	Ehmt1
NM_172546	ENSMUSG00000015202	Cnksr3
NM_172549	ENSMUSG00000020196	Cabin1
NM_172550	ENSMUSG00000033126	Ybey
NM_172551	ENSMUSG00000020329	Polrmt
NM_172552	ENSMUSG00000034674	Tdg
NM_172553	ENSMUSG00000036602	Alx1
NM_172554	ENSMUSG00000035798	Zdhhc17
NM_172555	ENSMUSG00000020273	Papolg
NM_172557	ENSMUSG00000020375	Rufy1
NM_172558	ENSMUSG00000037275	Gemin5
NM_172560	ENSMUSG00000032782	Cntrob
NM_172561	ENSMUSG00000018287	Spag7
NM_172562	ENSMUSG00000018651	Tada2a
NM_172563	ENSMUSG00000003949	Hlf
NM_172564	ENSMUSG00000017607	Tns4
NM_172565	ENSMUSG00000048732	Klhl11
NM_172566	ENSMUSG00000035007	Rundc1
NM_172567	ENSMUSG00000020691	Mettl2
NM_172568	ENSMUSG00000078627	March10
NM_172569	ENSMUSG00000020770	Unk
NM_172570	ENSMUSG00000020773	Trim47
NM_172571	ENSMUSG00000020776	Fbf1
NM_172572	ENSMUSG00000020806	Rhbdf2
NM_172573	ENSMUSG00000033857	Engase
NM_172574	ENSMUSG00000045679	Pqlc3
NM_172575	ENSMUSG00000055917	Zfp277
NM_172577	ENSMUSG00000035472	Slc25a21
NM_172578	ENSMUSG00000047534	Mis18bp1
NM_172579	ENSMUSG00000042700	Sipa1l1
NM_172580	ENSMUSG00000043487	Acot6
NM_172581	ENSMUSG00000021234	Fam161b
NM_172582	ENSMUSG00000021235	Coq6
NM_172583	ENSMUSG00000034145	Tmem63c
NM_172584	ENSMUSG00000057963	Itpk1
NM_172585	ENSMUSG00000033499	Larp4b
NM_172586	ENSMUSG00000046351	Zfp322a
NM_172587	ENSMUSG00000033102	Cdc14b
NM_172588	ENSMUSG00000021703	Serinc5
NM_172589	ENSMUSG00000045312	Lhfpl2
NM_172590	ENSMUSG00000042015	Wdr41
NM_172591	ENSMUSG00000041685	Fcho2
NM_172592	ENSMUSG00000032621	Srek1
NM_172593	ENSMUSG00000032727	Mier3
NM_172594	ENSMUSG00000042426	Dhx29
NM_172595	ENSMUSG00000042348	Arl15
NM_172596	ENSMUSG00000039367	Sec24c
NM_172597	ENSMUSG00000021830	Txndc16
NM_172598	ENSMUSG00000037572	Wdhd1
NM_172599	ENSMUSG00000037526	Atg14
NM_172600	ENSMUSG00000036339	Tmem260
NM_172601	ENSMUSG00000022159	Rab2b
NM_172603	ENSMUSG00000044703	Phf11a
NM_172604	ENSMUSG00000034463	Scara3
NM_172605	ENSMUSG00000022019	Tdrd3
NM_172606	ENSMUSG00000039100	March6
NM_172607	ENSMUSG00000022574	Naprt
NM_172608	ENSMUSG00000009035	Tmem184b
NM_172609	ENSMUSG00000022427	Tomm22
NM_172610	ENSMUSG00000041708	Mpped1
NM_172611	ENSMUSG00000035900	Gramd4
NM_172612	ENSMUSG00000054855	Rnd1
NM_172613	ENSMUSG00000038094	Atp13a4
NM_172614	ENSMUSG00000022537	Tmem44
NM_172615	ENSMUSG00000035629	Rubcn
NM_172616	ENSMUSG00000033031	C330027C09Rik
NM_172617	ENSMUSG00000024220	Zfp523
NM_172618	ENSMUSG00000062202	Btbd9
NM_172619	ENSMUSG00000024299	Adamts10
NM_172620	ENSMUSG00000024319	Vps52
NM_172621	ENSMUSG00000023959	Clic5
NM_172622	ENSMUSG00000064043	Trerf1
NM_172622	ENSMUSG00000116235	Trerf1
NM_172623	ENSMUSG00000051682	Treml4
NM_172623	ENSMUSG00000115900	Treml4
NM_172624	ENSMUSG00000001229	Dpp9
NM_172625	ENSMUSG00000047989	Ino80c
NM_172626	ENSMUSG00000024491	Rbm27
NM_172627	ENSMUSG00000024477	Pggt1b
NM_172628	ENSMUSG00000045629	Sh3tc2
NM_172630	ENSMUSG00000062526	Mppe1
NM_172631	ENSMUSG00000024544	Ldlrad4
NM_172632	ENSMUSG00000024558	Mapk4
NM_172633	ENSMUSG00000024647	Cbln2
NM_172635	ENSMUSG00000046139	Patl1
NM_172637	ENSMUSG00000041180	Hectd2
NM_172639	ENSMUSG00000041035	Dpcd
NM_172641	ENSMUSG00000035818	Plekhs1
NM_172643	ENSMUSG00000033964	Zbtb41
NM_172644	ENSMUSG00000026709	Dars2
NM_172645	ENSMUSG00000040297	Suco
NM_172646	ENSMUSG00000040265	Dnm3
NM_172647	ENSMUSG00000038235	F11r
NM_172648	ENSMUSG00000054203	Ifi205
NM_172650	ENSMUSG00000026608	Kctd3
NM_172652	ENSMUSG00000010453	Kansl3
NM_172653	ENSMUSG00000025986	Slc39a10
NM_172655	ENSMUSG00000042807	Hecw2
NM_172656	ENSMUSG00000026027	Stradb
NM_172658	ENSMUSG00000040693	Slco4c1
NM_172659	ENSMUSG00000036067	Slc2a6
NM_172660	ENSMUSG00000039660	Spout1
NM_172661	ENSMUSG00000039262	Prrc2b
NM_172662	ENSMUSG00000036890	Gtdc1
NM_172663	ENSMUSG00000069495	Epc2
NM_172664	ENSMUSG00000041997	Tlk1
NM_172665	ENSMUSG00000006494	Pdk1
NM_172666	ENSMUSG00000042410	Agps
NM_172667	ENSMUSG00000027014	Cwc22
NM_172668	ENSMUSG00000027253	Lrp4
NM_172669	ENSMUSG00000040506	Ambra1
NM_172670	ENSMUSG00000040434	Large2
NM_172671	ENSMUSG00000050199	Lgr4
NM_172672	ENSMUSG00000062646	Ganc
NM_172673	ENSMUSG00000027238	Frmd5
NM_172674	ENSMUSG00000038116	Phf20
NM_172675	ENSMUSG00000027522	Stx16
NM_172676	ENSMUSG00000038605	Samd10
NM_172677	ENSMUSG00000047213	Ythdf3
NM_172678	ENSMUSG00000027710	Acad9
NM_172679	ENSMUSG00000037270	4932438A13Rik
NM_172681	ENSMUSG00000033767	Tmem131l
NM_172682	ENSMUSG00000051000	Fam160a1
NM_172683	ENSMUSG00000038902	Pogz
NM_172684	ENSMUSG00000044098	Rsbn1
NM_172685	ENSMUSG00000040322	Slc25a24
NM_172687	ENSMUSG00000028247	Coq3
NM_172688	ENSMUSG00000028284	Map3k7
NM_172689	ENSMUSG00000040296	Ddx58
NM_172690	ENSMUSG00000036062	Phf24
NM_172691	ENSMUSG00000036002	Fam214b
NM_172692	ENSMUSG00000028467	Gba2
NM_172693	ENSMUSG00000039774	Galnt12
NM_172694	ENSMUSG00000039270	Megf9
NM_172695	ENSMUSG00000028577	Plaa
NM_172696	ENSMUSG00000061859	Patj
NM_172697	ENSMUSG00000063800	Prpf38a
NM_172698	ENSMUSG00000034210	Efcab14
NM_172699	ENSMUSG00000032998	Foxj3
NM_172700	ENSMUSG00000043207	Zmpste24
NM_172701	ENSMUSG00000042616	Oscp1
NM_172702	ENSMUSG00000023232	Serinc2
NM_172703	ENSMUSG00000028760	Eif4g3
NM_172704	ENSMUSG00000039768	Dnajc11
NM_172705	ENSMUSG00000047777	Phf13
NM_172706	ENSMUSG00000056004	9330182L06Rik
NM_172707	ENSMUSG00000014956	Ppp1cb
NM_172709	ENSMUSG00000051596	Otop1
NM_172710	ENSMUSG00000029189	Sel1l3
NM_172711	ENSMUSG00000029208	Guf1
NM_172712	ENSMUSG00000035898	Uba6
NM_172713	ENSMUSG00000029415	Sdad1
NM_172714	ENSMUSG00000035310	Lin54
NM_172715	ENSMUSG00000029314	Gpat3
NM_172716	ENSMUSG00000033623	Pcgf3
NM_172717	ENSMUSG00000014668	Chfr
NM_172718	ENSMUSG00000042216	Sgsm1
NM_172719	ENSMUSG00000041638	Gcn1l1
NM_172721	ENSMUSG00000032867	Fbxw8
NM_172722	ENSMUSG00000042719	Naa25
NM_172723	ENSMUSG00000056413	Adap1
NM_172725	ENSMUSG00000039623	Ap5z1
NM_172726	ENSMUSG00000039244	E130309D02Rik
NM_172727	ENSMUSG00000047115	Fam221a
NM_172728	ENSMUSG00000053007	Creb5
NM_172729	ENSMUSG00000038058	Nod1
NM_172730	ENSMUSG00000034083	Ccdc174
NM_172731	ENSMUSG00000034037	Fgd5
NM_172732	ENSMUSG00000046080	Clec9a
NM_172733	ENSMUSG00000030225	Dera
NM_172734	ENSMUSG00000001630	Stk38l
NM_172735	ENSMUSG00000039130	Zc3hc1
NM_172736	ENSMUSG00000035545	Leng8
NM_172737	ENSMUSG00000053550	Shisa7
NM_172738	ENSMUSG00000062116	Zfp954
NM_172739	ENSMUSG00000058230	Arhgap35
NM_172740	ENSMUSG00000058402	Zfp420
NM_172741	ENSMUSG00000066571	4931406P16Rik
NM_172742	ENSMUSG00000030522	Mtmr10
NM_172743	ENSMUSG00000045659	Plekha7
NM_172745	ENSMUSG00000073838	Tufm
