chr	start	end	strand	repName	ID	mappability
chr18	22614123	22614435	+	RLTR9D	ESCTE5519	1
chr18	22664688	22665014	+	RLTR9A3	ESCTE5520	1
chr18	22687420	22687761	+	RLTR9A3B	ESCTE5521	1
chr18	22791600	22791955	+	RLTR9A3	ESCTE5522	0.8033708
chr18	22795103	22795454	+	RLTR9A3	ESCTE5523	0.8011364
chr18	23948101	23948392	-	RLTR9F	ESCTE5524	1
chr18	23951488	23951900	-	RLTR9B	ESCTE5525	0.85472155
chr18	24215583	24215976	+	RLTR9E	ESCTE5526	1
chr18	25197134	25197548	-	RLTR9C	ESCTE5527	0.97590363
chr18	25402329	25403273	-	RLTR13D6	ESCTE5528	0.84126985
chr18	25423606	25423935	-	RLTR9A	ESCTE5529	1
chr18	26350931	26351281	-	RLTR9A	ESCTE5530	1
chr18	26546331	26546720	-	RLTR9E	ESCTE5531	0.8974359
chr18	27421791	27422134	+	RLTR9A	ESCTE5532	1
chr18	27685030	27685340	-	RLTR9D	ESCTE5533	1
chr18	27726371	27726740	-	RLTR9D	ESCTE5534	1
chr18	28807744	28807998	+	RLTR9A	ESCTE5535	1
chr18	28810253	28810349	+	RLTR9A	ESCTE5536	1
chr18	28994952	28995263	+	RLTR9A3A	ESCTE5537	1
chr18	29356449	29357118	-	RLTR13D6	ESCTE5538	0.95522386
chr18	30334517	30335485	-	RLTR13D6	ESCTE5539	0.9587203
chr18	30362070	30362437	-	RLTR9E	ESCTE5540	0.86413044
chr18	30374834	30375249	-	RLTR9E	ESCTE5541	0.97596157
chr18	30697703	30698566	+	RLTR13D6	ESCTE5542	0.9189815
chr18	30884708	30885575	+	RLTR13D6	ESCTE5543	0.91935486
chr18	31188949	31189346	+	RLTR9E	ESCTE5544	0.8492462
chr18	31476266	31476678	+	RLTR9E	ESCTE5545	0.9031477
chr18	32304565	32304944	-	RLTR9A	ESCTE5546	1
chr18	32577586	32577915	-	RLTR9A3	ESCTE5547	1
chr18	32584419	32584724	-	RLTR9A3	ESCTE5548	1
chr18	32754259	32754409	-	RLTR9B	ESCTE5549	1
chr18	32754406	32754537	-	RLTR9B	ESCTE5550	1
chr18	32768258	32768626	+	RLTR9F	ESCTE5551	0.8644986
chr18	33575299	33575716	-	RLTR9E	ESCTE5552	0.97607654
chr18	35002895	35003234	-	RLTR9A	ESCTE5553	1
chr18	36816444	36816511	-	RLTR9A3	ESCTE5554	1
chr18	36816555	36816808	-	RLTR9A3	ESCTE5555	1
chr18	36828041	36828442	-	RLTR9D	ESCTE5556	0.9004975
chr18	37569209	37569274	-	RLTR9A3B	ESCTE5557	1
chr18	38540773	38541157	-	RLTR9F	ESCTE5558	1
chr18	41196534	41196731	-	RLTR13D6	ESCTE5559	1
chr18	41430851	41431248	+	RLTR9E	ESCTE5560	1
chr18	44898091	44898980	-	RLTR13D6	ESCTE5561	0.9325843
chr18	44911093	44912040	+	RLTR13D6	ESCTE5562	0.88396627
chr18	45108997	45109192	-	RLTR9A3	ESCTE5563	1
chr18	45198367	45198718	+	RLTR9A	ESCTE5564	1
chr18	45324907	45325325	-	RLTR9E	ESCTE5565	0.92840093
chr18	46541948	46542361	-	RLTR9E	ESCTE5566	0.9758454
chr18	49970444	49970787	-	RLTR9A	ESCTE5567	1
chr18	50124846	50125316	+	RLTR9F	ESCTE5568	1
chr18	50811908	50812293	+	RLTR9D	ESCTE5569	0.9481865
chr18	50871810	50872215	+	RLTR9E	ESCTE5570	0.92610836
chr18	51932405	51933234	+	RLTR13D6	ESCTE5571	1
chr18	51988343	51988712	+	RLTR9A2	ESCTE5572	1
chr18	52056596	52056992	-	RLTR9E	ESCTE5573	0.9748111
chr18	54879143	54879521	-	RLTR9E	ESCTE5574	0.97361475
chr18	55773502	55773843	-	RLTR9A	ESCTE5575	1
chr18	56098134	56098540	-	RLTR9F	ESCTE5576	0.97542995
chr18	56511289	56511609	+	RLTR9A3	ESCTE5577	1
chr18	56657393	56657774	+	RLTR9D2	ESCTE5578	0.8429319
chr18	56670864	56671283	-	RLTR9A3B	ESCTE5579	1
chr18	56672540	56672914	-	RLTR9D2	ESCTE5580	1
chr18	59696814	59697202	+	RLTR9E	ESCTE5581	0.97429305
chr18	59854733	59855119	+	RLTR9D2	ESCTE5582	0.74160206
chr18	60085021	60085658	-	RLTR13D6	ESCTE5583	0.9373041
chr18	60086049	60086335	-	RLTR13D6	ESCTE5584	1
chr18	62645455	62646177	+	RLTR13D6	ESCTE5585	0.9031812
chr18	63406766	63407178	+	RLTR9F	ESCTE5586	0.9757869
chr18	64869564	64870011	-	RLTR9F	ESCTE5587	1
chr18	66727693	66727802	-	RLTR9A	ESCTE5588	1
chr18	66970693	66971011	-	RLTR9A3	ESCTE5589	1
chr18	67013006	67013382	+	RLTR9A3	ESCTE5590	1
chr18	67081845	67082281	-	RLTR9F	ESCTE5591	0.9542334
chr18	67084111	67084498	+	RLTR9E	ESCTE5592	0.8969072
chr18	69328732	69329065	+	RLTR9A3	ESCTE5593	1
chr18	70380587	70381447	-	RLTR13D6	ESCTE5594	0.883856
chr18	70664315	70664629	+	RLTR9A3	ESCTE5595	1
chr18	71423116	71423342	+	RLTR9E	ESCTE5596	0.91189426
chr18	71423376	71423546	+	RLTR9E	ESCTE5597	1
chr18	73224984	73225365	+	RLTR9A3B	ESCTE5598	1
chr18	73256208	73256547	+	RLTR9E	ESCTE5599	1
chr18	74314069	74314467	-	RLTR9C	ESCTE5600	1
chr18	74331263	74331638	+	RLTR9D	ESCTE5601	1
chr18	74338353	74338770	-	RLTR9E	ESCTE5602	0.97607654
chr18	74374557	74374952	+	RLTR9D	ESCTE5603	0.8484849
chr18	74391419	74391705	-	RLTR9D	ESCTE5604	1
chr18	74408309	74408430	-	RLTR9A3B	ESCTE5605	1
chr18	74408577	74408826	-	RLTR9A3B	ESCTE5606	0.92
chr18	74424007	74424341	-	RLTR9A	ESCTE5607	1
chr18	77538445	77538856	+	RLTR9F	ESCTE5608	0.684466
chr18	77598043	77598385	+	RLTR9A3A	ESCTE5609	1
chr18	77755440	77755829	+	RLTR9A	ESCTE5610	1
chr18	80316416	80316716	+	RLTR9A3	ESCTE5611	1
chr18	82618313	82618691	+	RLTR9D	ESCTE5612	0.7889182
chr18	82776747	82777167	-	RLTR9E	ESCTE5613	0.8337292
chr18	82777749	82777787	-	RLTR9E	ESCTE5614	1
chr18	82777828	82777981	-	RLTR9E	ESCTE5615	1
chr18	85503318	85504176	+	RLTR13D6	ESCTE5616	0.70896393
chr18	87292710	87293050	+	RLTR9A3B	ESCTE5617	1
chr18	88500454	88500779	-	RLTR9A3	ESCTE5618	1
chr18	89071175	89072098	-	RLTR13D6	ESCTE5619	0.9134199
chr18	90004865	90004931	+	RLTR9A3	ESCTE5620	1
chr18	90004931	90005076	+	RLTR9A3	ESCTE5621	1
chr18	90007053	90007375	+	RLTR9A3	ESCTE5622	0.9380805
chr18	90548968	90549276	-	RLTR9A3	ESCTE5623	1
chr19	3154333	3154726	+	RLTR9E	ESCTE5624	0.97461927
chr19	5224702	5225070	+	RLTR9D2	ESCTE5625	1
chr19	5386595	5386875	+	RLTR9A3	ESCTE5626	1
chr19	5579783	5579910	-	RLTR9A	ESCTE5627	1
chr19	5580057	5580293	-	RLTR9A	ESCTE5628	1
chr19	7369500	7369877	+	RLTR9D	ESCTE5629	0.84126985
chr19	7746022	7746424	+	RLTR9E	ESCTE5630	0.9503722
chr19	7779341	7779677	+	RLTR9A3	ESCTE5631	1
chr19	7826218	7826604	+	RLTR9E	ESCTE5632	0.89664084
chr19	8013183	8013530	+	RLTR9A	ESCTE5633	0.77011496
chr19	8307209	8307556	+	RLTR9A	ESCTE5634	0.82758623
chr19	8492582	8492974	+	RLTR9E	ESCTE5635	0.9236641
chr19	8497954	8498144	+	RLTR9E	ESCTE5636	1
chr19	8504612	8504891	+	RLTR9E	ESCTE5637	1
chr19	8554517	8554838	+	RLTR9A3A	ESCTE5638	1
chr19	9169624	9169978	+	RLTR9A	ESCTE5639	1
chr19	9383306	9383711	+	RLTR9E	ESCTE5640	0.6551724
chr19	9387206	9387607	-	RLTR9F	ESCTE5641	0.8507463
chr19	9422240	9422644	+	RLTR9F	ESCTE5642	0.7037037
chr19	9427020	9427424	+	RLTR9F	ESCTE5643	1
chr19	9510867	9511003	+	RLTR13D6	ESCTE5644	1
chr19	9511916	9512349	+	RLTR13D6	ESCTE5645	1
chr19	9512530	9512550	+	RLTR13D6	ESCTE5646	1
chr19	9512850	9513095	+	RLTR13D6	ESCTE5647	1
chr19	9515638	9515804	-	RLTR9F	ESCTE5648	0.4011976
chr19	9515831	9516064	-	RLTR9F	ESCTE5649	0.82905984
chr19	9546316	9546697	+	RLTR9F	ESCTE5650	0.973822
chr19	9561394	9561800	-	RLTR9E	ESCTE5651	0.7051597
chr19	10129502	10129918	-	RLTR9E	ESCTE5652	0.8321343
chr19	10169621	10170038	-	RLTR9E	ESCTE5653	0.68899524
chr19	11292324	11292697	+	RLTR9E	ESCTE5654	1
chr19	11299623	11300004	+	RLTR9E	ESCTE5655	1
chr19	11741170	11741584	+	RLTR9E	ESCTE5656	0.9518072
chr19	12069408	12070276	-	RLTR13D6	ESCTE5657	0.8849252
chr19	12198940	12199752	-	RLTR13D6	ESCTE5658	0.9384994
chr19	12440748	12441088	-	RLTR9D	ESCTE5659	1
chr19	12966158	12966283	-	RLTR9F	ESCTE5660	1
chr19	12966292	12966414	-	RLTR9F	ESCTE5661	1
chr19	12970879	12971264	-	RLTR9F	ESCTE5662	1
chr19	13089313	13089714	+	RLTR9E	ESCTE5663	1
chr19	13247497	13247880	+	RLTR9D2	ESCTE5664	1
chr19	13707374	13707756	-	RLTR9F	ESCTE5665	1
chr19	13805292	13806152	-	RLTR13D6	ESCTE5666	0.8954704
chr19	13878398	13878826	+	RLTR9F	ESCTE5667	0.97669
chr19	14835685	14836110	+	RLTR9E	ESCTE5668	0.9530516
chr19	16843790	16844720	+	RLTR13D6	ESCTE5669	0.90332973
chr19	18384711	18384803	+	RLTR9D	ESCTE5670	1
chr19	18710661	18710853	-	RLTR9D2	ESCTE5671	1
chr19	18710987	18711211	-	RLTR9D2	ESCTE5672	1
chr19	20043793	20044618	+	RLTR13D6	ESCTE5673	1
chr19	21017098	21017176	-	RLTR9D2	ESCTE5674	1
chr19	24073145	24073457	-	RLTR9A3	ESCTE5675	1
chr19	25997264	25997592	-	RLTR9A3	ESCTE5676	1
chr19	26898430	26898751	-	RLTR9B	ESCTE5677	1
chr19	27601436	27601840	-	RLTR9A2	ESCTE5678	0.9259259
chr19	27606064	27606163	-	RLTR9F	ESCTE5679	1
chr19	27606207	27606361	-	RLTR9F	ESCTE5680	1
chr19	28105093	28105369	-	RLTR9A3B	ESCTE5681	1
chr19	28106269	28106326	-	RLTR9A3B	ESCTE5682	1
chr19	28891793	28892075	-	RLTR9A3	ESCTE5683	1
chr19	29464636	29465055	-	RLTR9F	ESCTE5684	0.88095236
chr19	29891449	29891866	+	RLTR13D6	ESCTE5685	1
chr19	29988692	29989538	+	RLTR13D6	ESCTE5686	0.9645809
chr19	31509365	31509727	-	RLTR9A	ESCTE5687	1
chr19	32964097	32964423	+	RLTR9A3	ESCTE5688	1
chr19	33103978	33104299	+	RLTR9A3	ESCTE5689	1
chr19	33448753	33449153	-	RLTR9D	ESCTE5690	1
chr19	33456319	33456720	-	RLTR9D	ESCTE5691	0.92537314
chr19	33850434	33850944	+	RLTR13D6	ESCTE5692	0.9217221
chr19	33884161	33884352	+	RLTR9D	ESCTE5693	1
chr19	34535451	34535854	+	RLTR9D	ESCTE5694	0.9752475
chr19	34652508	34652935	-	RLTR9F	ESCTE5695	1
chr19	38048821	38049208	+	RLTR9D	ESCTE5696	1
chr19	38056949	38057246	+	RLTR9D	ESCTE5697	0.96644294
chr19	38343336	38343672	+	RLTR9A3	ESCTE5698	1
chr19	38413790	38414197	-	RLTR9E	ESCTE5699	1
chr19	39187276	39188170	+	RLTR13D6	ESCTE5700	1
chr19	39194025	39194363	-	RLTR9A3B	ESCTE5701	1
chr19	39483706	39484608	+	RLTR13D6	ESCTE5702	0.9778516
chr19	39545402	39545810	+	RLTR9F	ESCTE5703	0.9755501
chr19	39652139	39653075	+	RLTR13D6	ESCTE5704	0.86125934
chr19	39666143	39666519	+	RLTR9D	ESCTE5705	0.74005306
chr19	39668673	39668844	+	RLTR9D	ESCTE5706	1
chr19	39744159	39745091	+	RLTR13D6	ESCTE5707	0.79635584
chr19	39752504	39752880	+	RLTR9D	ESCTE5708	0.9549072
chr19	39755061	39755205	+	RLTR9D	ESCTE5709	1
chr19	39815844	39816784	+	RLTR13D6	ESCTE5710	0.7768332
chr19	39821443	39821850	+	RLTR9D	ESCTE5711	0.5637255
chr19	39830631	39830802	+	RLTR9D	ESCTE5712	0.76744187
chr19	39889781	39890717	+	RLTR13D6	ESCTE5713	0.85058695
chr19	39897189	39897592	+	RLTR9D	ESCTE5714	0.5247525
chr19	39902334	39902735	+	RLTR9D	ESCTE5715	1
chr19	39959285	39959693	+	RLTR9E	ESCTE5716	0.85330075
chr19	39971482	39971868	+	RLTR9E	ESCTE5717	1
chr19	40014634	40015052	-	RLTR9E	ESCTE5718	0.9522673
chr19	40018297	40018717	-	RLTR9E	ESCTE5719	1
chr19	40125163	40125566	+	RLTR9D	ESCTE5720	0.9009901
chr19	41368071	41368220	-	RLTR9B2	ESCTE5721	1
chr19	41420259	41420652	-	RLTR9E	ESCTE5722	1
chr19	43422899	43423209	+	RLTR9A3	ESCTE5723	1
chr19	44025901	44026336	+	RLTR9F	ESCTE5724	0.95412844
chr19	44321895	44322082	+	RLTR9D	ESCTE5725	1
chr19	44327373	44327942	+	RLTR13D6	ESCTE5726	0.9298246
chr19	44328500	44328875	+	RLTR9D	ESCTE5727	1
chr19	46805471	46805652	+	RLTR9B2	ESCTE5728	1
chr19	47170090	47170426	+	RLTR9A3	ESCTE5729	1
chr19	47173214	47173555	+	RLTR9A3	ESCTE5730	1
chr19	49885304	49885726	-	RLTR9E	ESCTE5731	1
chr19	50020636	50021019	-	RLTR9E	ESCTE5732	1
chr19	50388927	50389323	+	RLTR9D	ESCTE5733	0.8992443
chr19	51504693	51504833	-	RLTR13D6	ESCTE5734	1
chr19	51506169	51506275	-	RLTR13D6	ESCTE5735	1
chr19	51741089	51741324	+	RLTR9A3	ESCTE5736	1
chr19	51741566	51741578	+	RLTR9A3	ESCTE5737	1
chr19	51741775	51741850	+	RLTR9A3	ESCTE5738	1
chr19	51742381	51742427	+	RLTR9A3	ESCTE5739	1
chr19	51848296	51848629	-	RLTR9A	ESCTE5740	1
chr19	58606045	58606392	+	RLTR9A	ESCTE5741	1
chr19	59204740	59204885	-	RLTR9D	ESCTE5742	1
chr19	60319822	60320158	-	RLTR9A3	ESCTE5743	1
chr19	61187013	61187401	-	RLTR9D	ESCTE5744	0.9485861
chr19	61210432	61210650	-	RLTR9A3	ESCTE5745	0.9086758
chr19	61284601	61285006	-	RLTR9E	ESCTE5746	0.9507389
chr19	61286161	61286217	-	RLTR9E	ESCTE5747	0.8245614
chr19	61320965	61321357	+	RLTR9D2	ESCTE5748	0.9745547
chrX	3256473	3256811	+	RLTR9A	ESCTE5749	0
chrX	3288798	3289209	+	RLTR9E	ESCTE5750	0.24029127
chrX	3294463	3294876	+	RLTR9E	ESCTE5751	0
chrX	3349093	3349439	-	RLTR9A	ESCTE5752	0.2017291
chrX	3542522	3542860	+	RLTR9A	ESCTE5753	0
chrX	3681042	3681379	+	RLTR9A	ESCTE5754	0.147929
chrX	3731076	3731414	+	RLTR9A	ESCTE5755	0.20648968
chrX	3816524	3816862	+	RLTR9A	ESCTE5756	0.2359882
chrX	3847744	3848155	+	RLTR9E	ESCTE5757	0.3398058
chrX	3853335	3853748	+	RLTR9E	ESCTE5758	0.52657
chrX	3931065	3931411	-	RLTR9A	ESCTE5759	0
chrX	3976685	3977023	-	RLTR9A	ESCTE5760	0.19469027
chrX	4063414	4063760	+	RLTR9A	ESCTE5761	0
chrX	4102102	4102515	-	RLTR9E	ESCTE5762	0
chrX	4107695	4108106	-	RLTR9E	ESCTE5763	0.0631068
chrX	4177397	4177735	+	RLTR9A	ESCTE5764	0
chrX	4265171	4265517	-	RLTR9A	ESCTE5765	0
chrX	4310109	4310447	-	RLTR9A	ESCTE5766	0
chrX	4396298	4396644	+	RLTR9A	ESCTE5767	0
chrX	4435004	4435417	-	RLTR9E	ESCTE5768	0
chrX	4440563	4440974	-	RLTR9E	ESCTE5769	0.28640777
chrX	4480823	4481161	-	RLTR9A	ESCTE5770	0.40707964
chrX	4609830	4610176	+	RLTR9A	ESCTE5771	0.2017291
chrX	4657009	4657419	-	RLTR9E	ESCTE5772	0.1459854
chrX	4662593	4663004	-	RLTR9E	ESCTE5773	0.39805827
chrX	4825995	4826341	+	RLTR9A	ESCTE5774	0
chrX	4865226	4865639	-	RLTR9E	ESCTE5775	0.2415459
chrX	4870842	4871253	-	RLTR9E	ESCTE5776	0
chrX	4932954	4933292	+	RLTR9A	ESCTE5777	0.30088496
chrX	5111249	5111594	+	RLTR9A	ESCTE5778	0.23121387
chrX	5256288	5256634	+	RLTR9A	ESCTE5779	0.17291066
chrX	5310546	5310959	-	RLTR9E	ESCTE5780	0.2657005
chrX	5316060	5316471	-	RLTR9E	ESCTE5781	0.12135922
chrX	5360471	5360809	-	RLTR9A	ESCTE5782	0.2359882
chrX	5631032	5631450	-	RLTR9F	ESCTE5783	0.9522673
chrX	6160915	6161726	-	RLTR13D6	ESCTE5784	0.88916254
chrX	7811406	7811745	+	RLTR9D2	ESCTE5785	0.9117647
chrX	8039027	8039631	-	RLTR13D6	ESCTE5786	0.71900827
chrX	9094882	9095759	-	RLTR13D6	ESCTE5787	0.88610476
chrX	9475004	9475409	-	RLTR9E	ESCTE5788	0.9014778
chrX	9487834	9488236	-	RLTR9E	ESCTE5789	0.9503722
chrX	9981773	9982015	-	RLTR13D6	ESCTE5790	1
chrX	13206483	13206798	-	RLTR9A3A	ESCTE5791	1
chrX	13297347	13297681	+	RLTR9A	ESCTE5792	1
chrX	13305869	13306231	+	RLTR9A	ESCTE5793	1
chrX	14632264	14633140	+	RLTR13D6	ESCTE5794	0.9657925
chrX	15631662	15632289	-	RLTR13D6	ESCTE5795	0.98407644
chrX	15672238	15672589	-	RLTR9A3B	ESCTE5796	1
chrX	15820068	15820462	-	RLTR9F	ESCTE5797	1
chrX	15828993	15829396	-	RLTR9F	ESCTE5798	1
chrX	15846267	15847118	-	RLTR13D6	ESCTE5799	0.97652584
chrX	16601207	16601570	-	RLTR9A	ESCTE5800	1
chrX	16602126	16602510	+	RLTR9D	ESCTE5801	1
chrX	17108169	17108545	+	RLTR9A2	ESCTE5802	1
chrX	17111961	17112263	-	RLTR9A3	ESCTE5803	0.9339934
chrX	17113839	17114158	-	RLTR9A3	ESCTE5804	0.96875
chrX	17226927	17227271	+	RLTR9A	ESCTE5805	1
chrX	17751331	17752173	-	RLTR13D6	ESCTE5806	0.940688
chrX	17776313	17776721	-	RLTR9E	ESCTE5807	0.82885087
chrX	17790023	17790464	-	RLTR9E	ESCTE5808	0.88687783
chrX	17802763	17803103	-	RLTR9A	ESCTE5809	0.94134897
chrX	17809075	17809416	-	RLTR9A	ESCTE5810	1
chrX	17817601	17817977	-	RLTR9A2	ESCTE5811	1
chrX	17825222	17825578	-	RLTR9A2	ESCTE5812	1
chrX	17972529	17973494	+	RLTR13D6	ESCTE5813	0.8964803
chrX	18045379	18045728	+	RLTR9A2	ESCTE5814	0.9714286
chrX	18048700	18049074	+	RLTR9E	ESCTE5815	1
chrX	18056977	18057127	+	RLTR9E	ESCTE5816	1
chrX	18100070	18100455	-	RLTR9F	ESCTE5817	1
chrX	18286442	18286731	-	RLTR9A3	ESCTE5818	1
chrX	18312864	18313191	-	RLTR9A3B	ESCTE5819	1
chrX	18359493	18359910	-	RLTR9E	ESCTE5820	0.83253586
chrX	18373825	18374184	-	RLTR9A3B	ESCTE5821	1
chrX	18376278	18376676	-	RLTR9A2	ESCTE5822	1
chrX	18384246	18384632	+	RLTR9D	ESCTE5823	0.89664084
chrX	18389160	18389526	+	RLTR9A	ESCTE5824	1
chrX	18727713	18728591	-	RLTR13D6	ESCTE5825	0.9772469
chrX	18774978	18775928	+	RLTR13D6	ESCTE5826	0.957939
chrX	18782788	18783045	+	RLTR9A	ESCTE5827	1
chrX	18788130	18788417	+	RLTR9A	ESCTE5828	1
chrX	18824262	18824522	-	RLTR13D6	ESCTE5829	0.8467433
chrX	18824985	18825419	-	RLTR13D6	ESCTE5830	0.9310345
chrX	18825596	18825767	-	RLTR13D6	ESCTE5831	1
chrX	18891988	18892221	+	RLTR9A3	ESCTE5832	1
chrX	18892252	18892345	-	RLTR9A3	ESCTE5833	1
chrX	18909329	18909414	-	RLTR9A3B	ESCTE5834	1
chrX	19346510	19347480	+	RLTR13D6	ESCTE5835	1
chrX	19590434	19590646	-	RLTR9D	ESCTE5836	1
chrX	20354051	20354142	+	RLTR9D2	ESCTE5837	1
chrX	20789916	20790158	-	RLTR9A3	ESCTE5838	1
chrX	21578517	21578549	+	RLTR9B2	ESCTE5839	1
chrX	22154445	22154683	-	RLTR9D	ESCTE5840	0.87447697
chrX	22453244	22453649	-	RLTR9D	ESCTE5841	0.9507389
chrX	23067769	23068101	-	RLTR9A3B	ESCTE5842	1
chrX	23070902	23071242	-	RLTR9A3B	ESCTE5843	1
chrX	23925898	23926177	-	RLTR9E	ESCTE5844	0.96428573
chrX	23940396	23941334	-	RLTR13D6	ESCTE5845	0.9574015
chrX	23953951	23954820	-	RLTR13D6	ESCTE5846	1
chrX	24060130	24060538	+	RLTR9D	ESCTE5847	0.87775064
chrX	24115389	24115818	-	RLTR9B2	ESCTE5848	0
chrX	24196878	24197307	+	RLTR9B2	ESCTE5849	0
chrX	24302455	24302884	+	RLTR9B2	ESCTE5850	0.18604651
chrX	24354715	24355143	-	RLTR9B2	ESCTE5851	0.6503497
chrX	24647421	24647851	-	RLTR9B2	ESCTE5852	0.41995358
chrX	24715171	24715598	+	RLTR9B2	ESCTE5853	0.1635514
chrX	25049008	25049436	-	RLTR9B2	ESCTE5854	0
chrX	25453571	25454001	-	RLTR9B2	ESCTE5855	0.18561485
chrX	25512931	25513358	+	RLTR9B2	ESCTE5856	0.37383178
chrX	25710873	25711303	-	RLTR9B2	ESCTE5857	0.6334107
chrX	25780411	25780838	+	RLTR9B2	ESCTE5858	0.7009346
chrX	25940379	25940809	+	RLTR9B2	ESCTE5859	0.39211136
chrX	26157422	26157839	+	RLTR9B2	ESCTE5860	0.23923445
chrX	26157841	26157961	+	RLTR9B2	ESCTE5861	0
chrX	26377905	26378333	-	RLTR9B2	ESCTE5862	0
chrX	26429418	26429835	+	RLTR9B2	ESCTE5863	0.19138756
chrX	26429837	26429957	+	RLTR9B2	ESCTE5864	0
chrX	26833644	26834068	-	RLTR9B2	ESCTE5865	0.43529412
chrX	27227896	27228325	-	RLTR9B2	ESCTE5866	0
chrX	27418818	27419246	+	RLTR9B2	ESCTE5867	0
chrX	27870598	27871026	+	RLTR9B2	ESCTE5868	0
chrX	28222667	28223095	+	RLTR9B2	ESCTE5869	0
chrX	28531567	28531995	+	RLTR9B2	ESCTE5870	0
chrX	28878359	28878787	+	RLTR9B2	ESCTE5871	0
chrX	29526841	29527269	-	RLTR9B2	ESCTE5872	0
chrX	29702773	29703201	-	RLTR9B2	ESCTE5873	0
chrX	30052167	30052595	-	RLTR9B2	ESCTE5874	0.16317016
chrX	30259716	30260145	+	RLTR9B2	ESCTE5875	0
chrX	30387899	30388327	-	RLTR9B2	ESCTE5876	0.16317016
chrX	30772495	30772923	+	RLTR9B2	ESCTE5877	0
chrX	30913075	30913504	-	RLTR9B2	ESCTE5878	0
chrX	31196926	31197272	+	RLTR9A	ESCTE5879	0.30259365
chrX	31237522	31237935	-	RLTR9E	ESCTE5880	0.3115942
chrX	31243073	31243484	-	RLTR9E	ESCTE5881	0.23786408
chrX	31275419	31275757	-	RLTR9A	ESCTE5882	0.49852508
chrX	31357836	31358182	-	RLTR9A	ESCTE5883	0
chrX	31402782	31403120	-	RLTR9A	ESCTE5884	0
chrX	31597825	31598163	+	RLTR9A	ESCTE5885	0.45132744
chrX	31630057	31630468	+	RLTR9E	ESCTE5886	0.36407766
chrX	31944955	31945368	-	RLTR9E	ESCTE5887	0
chrX	31950569	31950980	-	RLTR9E	ESCTE5888	0
chrX	32002221	32002559	-	RLTR9A	ESCTE5889	0
chrX	32148119	32148530	-	RLTR9E	ESCTE5890	0.46116504
chrX	32180390	32180728	-	RLTR9A	ESCTE5891	0.20648968
chrX	32217554	32217892	-	RLTR9A	ESCTE5892	0.43952802
chrX	32304154	32304492	+	RLTR9A	ESCTE5893	0
chrX	32458881	32459219	-	RLTR9A	ESCTE5894	0.20648968
chrX	32496078	32496416	-	RLTR9A	ESCTE5895	0.3038348
chrX	32587019	32587365	+	RLTR9A	ESCTE5896	0
chrX	32633589	32634002	-	RLTR9E	ESCTE5897	0.16908212
chrX	32639198	32639609	-	RLTR9E	ESCTE5898	0
chrX	32677558	32677895	-	RLTR9A	ESCTE5899	0.147929
chrX	32751994	32752332	-	RLTR9A	ESCTE5900	0
chrX	32918435	32918773	-	RLTR9A	ESCTE5901	0.20648968
chrX	32999599	32999946	+	RLTR9A	ESCTE5902	0.20114942
chrX	33039297	33039710	-	RLTR9E	ESCTE5903	0
chrX	33044893	33045304	-	RLTR9E	ESCTE5904	0
chrX	33076558	33076897	-	RLTR9A	ESCTE5905	0.64705884
chrX	33217528	33217941	-	RLTR9E	ESCTE5906	0.16908212
chrX	33223139	33223550	-	RLTR9E	ESCTE5907	0.1699029
chrX	33265958	33266296	-	RLTR9A	ESCTE5908	0
chrX	33339013	33339359	+	RLTR9A	ESCTE5909	0.2017291
chrX	33382426	33382833	-	RLTR9E	ESCTE5910	0.63235295
chrX	33388001	33388412	-	RLTR9E	ESCTE5911	0.4368932
chrX	33457626	33457964	+	RLTR9A	ESCTE5912	0
chrX	33488810	33489221	+	RLTR9E	ESCTE5913	0.14805825
chrX	33501536	33501949	+	RLTR9E	ESCTE5914	0
chrX	33544553	33544899	-	RLTR9A	ESCTE5915	0
chrX	33596206	33596544	-	RLTR9A	ESCTE5916	0
chrX	33681684	33682028	+	RLTR9A	ESCTE5917	0.11014493
chrX	33757431	33757769	+	RLTR9A	ESCTE5918	0.23303835
chrX	33789630	33790037	+	RLTR9E	ESCTE5919	0.29411766
chrX	33795193	33795605	+	RLTR9E	ESCTE5920	0
chrX	33857304	33857647	-	RLTR9A	ESCTE5921	0.31976745
chrX	34009511	34009849	+	RLTR9A	ESCTE5922	0.32448378
chrX	34135521	34135867	-	RLTR9A	ESCTE5923	0
chrX	34216706	34217044	+	RLTR9A	ESCTE5924	0.2920354
chrX	34256406	34256817	+	RLTR9E	ESCTE5925	0.1699029
chrX	34261961	34262373	+	RLTR9E	ESCTE5926	0.024213076
chrX	34311232	34311578	-	RLTR9A	ESCTE5927	0.94524497
chrX	34545307	34545653	+	RLTR9A	ESCTE5928	0.2017291
chrX	34590031	34590441	-	RLTR9E	ESCTE5929	0.2676399
chrX	34595623	34596034	-	RLTR9E	ESCTE5930	0.04368932
chrX	34802465	34802893	-	RLTR9B2	ESCTE5931	0
chrX	35143323	35143751	-	RLTR9B2	ESCTE5932	0
chrX	35334200	35334629	+	RLTR9B2	ESCTE5933	0
chrX	35474726	35475154	-	RLTR9B2	ESCTE5934	0
chrX	35563843	35564272	+	RLTR9B2	ESCTE5935	0.8372093
chrX	35714587	35714986	+	RLTR9A2	ESCTE5936	1
chrX	36785840	36786082	-	RLTR9A	ESCTE5937	0.91769546
