name	chrom	strand	txStart	txEnd	name2	TSS
NM_011269	chr17	+	40811148	40840754	Rhag	40811148
NM_027834	chr17	-	40875481	40880558	9130008F23Rik	40880558
NM_008650	chr17	+	40934684	40961989	Mut	40934684
NM_031863	chr17	-	40923054	40934551	Cenpq	40934551
NM_001145060	chr17	-	40904740	40914350	Glyatl3	40914350
NM_001289500	chr17	-	42656886	42692284	Adgrf4	42692284
NM_001289501	chr17	-	42656886	42692284	Adgrf4	42692284
NM_030067	chr17	-	42656886	42692284	Adgrf4	42692284
NM_001289499	chr17	-	42656886	42692284	Adgrf4	42692284
NM_178589	chr17	+	43016554	43089188	Tnfrsf21	43016554
NR_045155	chr17	-	43146040	43158291	E130008D07Rik	43158291
NR_045153	chr17	-	43149356	43158291	E130008D07Rik	43158291
NR_045154	chr17	-	43149356	43158291	E130008D07Rik	43158291
NM_133776	chr17	+	43270346	43324406	Adgrf1	43270346
NM_008585	chr17	-	43474328	43502773	Mep1a	43502773
NM_001081178	chr17	+	43389465	43459557	Adgrf5	43389465
NM_001161367	chr17	-	43615334	43630299	Tdrd6	43630299
NM_001161366	chr17	-	43615334	43630299	Tdrd6	43630299
NM_001254953	chr17	-	43534173	43543639	Ankrd66	43543639
NR_045444	chr17	-	43588339	43591509	1700071M16Rik	43591509
NR_045445	chr17	-	43588339	43591509	1700071M16Rik	43591509
NM_013737	chr17	+	43568450	43612201	Pla2g7	43568450
NM_001357985	chr17	-	43615334	43630299	Tdrd6	43630299
NM_198418	chr17	-	43615334	43630299	Tdrd6	43630299
NM_018887	chr17	+	43667371	43751431	Cyp39a1	43667371
NM_001285948	chr17	+	43667371	43751431	Cyp39a1	43667371
NM_001285947	chr17	+	43667371	43751431	Cyp39a1	43667371
NM_001286654	chr17	+	43952998	44039516	Rcan2	43952998
NM_030598	chr17	+	43953190	44039516	Rcan2	43953190
NM_001329619	chr17	+	44078801	44086561	Enpp5	44078801
NM_001329618	chr17	+	44078801	44086561	Enpp5	44078801
NM_001329620	chr17	+	44078801	44086561	Enpp5	44078801
NM_001329622	chr17	+	44078801	44086561	Enpp5	44078801
NM_001329621	chr17	+	44078801	44086561	Enpp5	44078801
NM_001168620	chr17	+	44078801	44086561	Enpp5	44078801
NM_032003	chr17	+	44078801	44086561	Enpp5	44078801
NM_199016	chr17	-	44096309	44105808	Enpp4	44105808
NM_001357996	chr17	-	44096309	44105809	Enpp4	44105809
NM_001357997	chr17	-	44096309	44105809	Enpp4	44105809
NM_172621	chr17	+	44188571	44280168	Clic5	44188571
NM_029257	chr17	-	44879703	44880885	4930564C03Rik	44880885
NM_152810	chr17	-	45391887	45433707	Cdc5l	45433707
NM_027649	chr17	-	45448936	45474938	Spats1	45474938
NR_130960	chr17	+	45433830	45442544	B230354K17Rik	45433830
NR_130961	chr17	+	45433830	45442544	B230354K17Rik	45433830
NM_001357831	chr17	-	45445880	45474938	Spats1	45474938
NM_001357832	chr17	-	45445880	45474938	Spats1	45474938
NM_001177470	chr17	-	45600966	45601915	Mymx	45601915
NM_001177469	chr17	-	45600966	45602102	Mymx	45602102
NM_001177468	chr17	-	45600966	45602067	Mymx	45602067
NM_001199116	chr17	-	45585199	45595572	Slc29a1	45595572
NM_001304956	chr17	+	45555699	45563168	Nfkbie	45555699
NM_008302	chr17	-	45567777	45573261	Hsp90ab1	45573261
NM_022880	chr17	-	45585199	45592393	Slc29a1	45592393
NM_001357771	chr17	-	45585199	45595602	Slc29a1	45595602
NM_198608	chr17	+	45506840	45520843	Aars2	45506840
NM_001199115	chr17	-	45585199	45599603	Slc29a1	45599603
NM_001199114	chr17	-	45585199	45595902	Slc29a1	45595902
NM_001199113	chr17	-	45585199	45593640	Slc29a1	45593640
NM_008690	chr17	+	45555699	45563168	Nfkbie	45555699
NM_013688	chr17	+	45523433	45542677	Tcte1	45523433
NM_001357105	chr17	+	45563935	45567669	Slc35b2	45563935
NM_001358000	chr17	+	45506831	45520843	Aars2	45506831
NM_001013749	chr17	-	45541939	45549677	Tmem151b	45549677
NM_198167	chr17	-	45660176	45686218	Tmem63b	45686218
NM_028164	chr17	-	45732863	45733844	1600014C23Rik	45733844
NM_026732	chr17	+	45686348	45698495	Mrpl14	45686348
NM_001013767	chr17	-	45630203	45659309	Capn11	45659309
NR_152136	chr17	-	45879848	45881452	4930542M03Rik	45881452
NM_001287058	chr17	-	46016993	46032377	Vegfa	46032377
NM_001287057	chr17	-	46016993	46032377	Vegfa	46032377
NM_001287056	chr17	-	46016993	46032377	Vegfa	46032377
NM_009505	chr17	-	46016992	46032377	Vegfa	46032377
NM_001317041	chr17	-	46016993	46032377	Vegfa	46032377
NM_001110268	chr17	-	46016992	46025163	Vegfa	46025163
NM_001110266	chr17	-	46016992	46025163	Vegfa	46025163
NM_001110267	chr17	-	46016992	46025163	Vegfa	46025163
NM_026768	chr17	+	46111003	46128908	Mrps18a	46111003
NM_001025257	chr17	-	46016992	46032377	Vegfa	46032377
NM_001025250	chr17	-	46016992	46032377	Vegfa	46032377
NM_019581	chr17	+	46161031	46169370	Gtpbp2	46161031
NM_030715	chr17	-	46171992	46202625	Polh	46202625
NM_028198	chr17	+	46202854	46242299	Xpo5	46202854
NM_025649	chr17	-	46147384	46153551	Mad2l1bp	46153551
NR_030466	chr17	+	46231530	46231619	Mir693	46231530
NM_001111142	chr17	+	46254164	46257316	Lrrc73	46254164
NM_145353	chr17	+	46248079	46252537	Yipf3	46248079
NM_001145979	chr17	+	46161031	46169370	Gtpbp2	46161031
NM_009085	chr17	-	46243919	46248045	Polr1c	46248045
NM_001357745	chr17	+	46162063	46169370	Gtpbp2	46162063
NM_170680	chr17	-	46303229	46328023	Abcc10	46328023
NM_145140	chr17	-	46303229	46325766	Abcc10	46325766
NM_001347396	chr17	-	46303219	46328023	Abcc10	46328023
NM_001286028	chr17	+	46297482	46303271	Dlk2	46297482
NM_001286013	chr17	+	46297927	46303271	Dlk2	46297927
NM_207161	chr17	+	46496788	46499618	Dnph1	46496788
NM_001162864	chr17	-	46442447	46487675	Ttbk1	46487675
NM_053250	chr17	+	46428941	46431771	Crip3	46428941
NM_181664	chr17	+	46428941	46431771	Crip3	46428941
NM_144856	chr17	-	46432184	46438477	Slc22a7	46438477
NM_029091	chr17	-	46630628	46646080	Klc4	46646080
NM_001316742	chr17	+	46646220	46650132	Mrpl2	46646220
NR_105942	chr17	-	46553826	46553889	Mir6976	46553889
NM_020493	chr17	-	46546838	46556162	Srf	46556162
NM_001357130	chr17	-	46630628	46646080	Klc4	46646080
NM_025302	chr17	+	46646228	46650132	Mrpl2	46646228
NM_175168	chr17	-	46564450	46629504	Ptk7	46629504
NM_027910	chr17	-	46674550	46680930	Klhdc3	46680930
NM_011195	chr17	-	46755662	46763712	Ptcra	46763712
NM_010321	chr17	-	46725663	46729165	Gnmt	46729165
NM_009358	chr17	-	46682990	46705002	Ppp2r5d	46705002
NR_102392	chr17	+	46680985	46683126	Mea1	46680985
NM_025966	chr17	+	46772634	46773407	2310039H08Rik	46772634
NM_145488	chr17	+	46711462	46725541	Pex6	46711462
NM_025433	chr17	-	46773906	46782656	Rpl7l1	46782656
NM_001277312	chr17	+	46681179	46683126	Mea1	46681179
NM_001277311	chr17	+	46680782	46683126	Mea1	46680782
NM_001277310	chr17	+	46680452	46683126	Mea1	46680452
NM_001277309	chr17	+	46680985	46683126	Mea1	46680985
NM_001305990	chr17	-	46735710	46752214	Cnpy3	46752214
NM_001305989	chr17	-	46735710	46752214	Cnpy3	46752214
NM_001305988	chr17	-	46735710	46752214	Cnpy3	46752214
NM_028065	chr17	-	46735710	46752214	Cnpy3	46752214
NM_144857	chr17	-	46667452	46674255	Rrp36	46674255
NM_010787	chr17	+	46681120	46683126	Mea1	46681120
NM_001163729	chr17	-	46674550	46680930	Klhdc3	46680930
NM_001357684	chr17	-	46682990	46705026	Ppp2r5d	46705026
NM_001100452	chr17	-	46798115	46831413	Bicral	46831413
NM_178385	chr17	+	46890620	46892463	Tbcc	46890620
NM_001177374	chr17	-	46928290	47010532	Ubr2	47010532
NM_146078	chr17	-	46928290	47010532	Ubr2	47010532
NM_001146212	chr17	+	47368886	47378679	Mrps10	47368886
NM_001146211	chr17	+	47368886	47378679	Mrps10	47368886
NM_001172091	chr17	-	47412733	47414711	1700001C19Rik	47414711
NM_001347584	chr17	-	47412733	47421880	1700001C19Rik	47421880
NM_029296	chr17	-	47412733	47437375	1700001C19Rik	47437375
NM_146079	chr17	+	47385392	47392967	Guca1b	47385392
NM_183086	chr17	+	47369196	47378679	Mrps10	47369196
NM_008189	chr17	-	47394556	47400606	Guca1a	47400606
NM_022015	chr17	-	47488049	47502291	Taf8	47502291
NM_001356290	chr17	-	47483363	47502291	Taf8	47502291
NM_020048	chr17	+	47611595	47624418	Med20	47611595
NR_045945	chr17	+	47687609	47691092	Tomm6os	47687609
NM_001290337	chr17	-	47688473	47694736	Prickle4	47694736
NR_045912	chr17	-	47699968	47701996	Frs3os	47701996
NR_045913	chr17	-	47699968	47701996	Frs3os	47701996
NM_144939	chr17	+	47695206	47704286	Frs3	47695206
NM_198421	chr17	+	47630689	47684067	Usp49	47630689
NM_007632	chr17	+	47593466	47599688	Ccnd3	47593466
NM_025365	chr17	-	47686644	47688386	Tomm6	47688386
NM_016859	chr17	-	47599330	47611492	Bysl	47611492
NM_001164729	chr17	-	47686644	47688386	Tomm6	47688386
NM_001109973	chr17	-	47815327	47834691	Mdfi	47834691
NM_001276390	chr17	-	47815327	47833291	Mdfi	47833291
NM_010783	chr17	-	47815327	47833291	Mdfi	47833291
NM_001161723	chr17	+	47737930	47792416	Tfeb	47737930
NM_025973	chr17	+	47726841	47734478	Pgc	47726841
NM_011549	chr17	+	47785743	47792416	Tfeb	47785743
NM_001276391	chr17	-	47815327	47833291	Mdfi	47833291
NM_001161722	chr17	+	47737036	47792416	Tfeb	47737036
NM_001110824	chr17	-	47867132	47924632	Foxp4	47924632
NM_001110825	chr17	-	47867132	47924632	Foxp4	47924632
NM_028767	chr17	-	47867132	47924632	Foxp4	47924632
NM_029689	chr17	-	48036744	48038293	1700122O11Rik	48038293
NR_110485	chr17	-	48064788	48090378	A730006G06Rik	48090378
NM_026625	chr17	+	48089631	48090920	1700067P10Rik	48089631
NM_001177896	chr17	-	48125604	48146307	9830107B12Rik	48146307
NM_001177897	chr17	-	48125604	48146307	9830107B12Rik	48146307
NM_177824	chr17	-	48125604	48146307	9830107B12Rik	48146307
NM_001113556	chr17	-	48151895	48167257	A530064D06Rik	48167257
NM_178796	chr17	-	48151895	48167257	A530064D06Rik	48167257
NM_001272078	chr17	+	48346400	48352276	Trem2	48346400
NM_177083	chr17	+	48316161	48326511	B430306N03Rik	48316161
NM_021407	chr17	+	48247728	48258847	Trem3	48247728
NM_172623	chr17	+	48264294	48275358	Treml4	48264294
NM_001163796	chr17	+	48264294	48275358	Treml4	48264294
NM_001163795	chr17	+	48264294	48275358	Treml4	48264294
NM_031254	chr17	+	48346400	48352276	Trem2	48346400
NM_001033922	chr17	+	48264294	48275358	Treml4	48264294
NM_001033405	chr17	+	48300037	48312534	Treml2	48300037
NM_001360121	chr17	+	48300037	48312534	Treml2	48300037
NM_001347401	chr17	-	48386884	48400580	Nfya	48400580
NM_152823	chr17	+	48454900	48468684	Unc5cl	48454900
NM_001357904	chr17	+	48410449	48417270	Oard1	48410449
NM_001357903	chr17	+	48409999	48417270	Oard1	48409999
NM_001289491	chr17	+	48409999	48417270	Oard1	48409999
NM_010913	chr17	-	48386884	48409820	Nfya	48409820
NM_001110832	chr17	-	48386884	48409820	Nfya	48409820
NM_001347402	chr17	-	48386884	48400580	Nfya	48400580
NM_009694	chr17	-	48419230	48432728	Apobec2	48432728
NM_001289490	chr17	+	48409999	48417270	Oard1	48409999
NM_027292	chr17	-	48448434	48451501	Tspo2	48451501
NM_207219	chr17	+	48409999	48417270	Oard1	48409999
NR_038141	chr17	-	49112263	49113533	1700008K24Rik	49113533
NR_038142	chr17	-	49112263	49113533	1700008K24Rik	49113533
NR_038143	chr17	-	49112263	49113533	1700008K24Rik	49113533
NR_038144	chr17	-	49112263	49113533	1700008K24Rik	49113533
NR_038145	chr17	-	49112263	49113533	1700008K24Rik	49113533
NR_033486	chr17	-	49304478	49312960	Gm17830	49312960
NM_028464	chr17	+	49428363	49455430	Mocs1	49428363
NM_020042	chr17	+	49428363	49455430	Mocs1	49428363
NR_131975	chr17	+	50239207	50246316	AY702103	50239207
NM_001277863	chr17	-	50279392	50293620	Dazl	50293620
NM_010021	chr17	-	50279392	50293620	Dazl	50293620
NM_001297747	chr17	+	50698680	50699884	Btg3	50698680
NR_046166	chr17	-	51425208	51448269	C330011F03Rik	51448269
NM_172497	chr17	-	53398888	53463321	Efhb	53463321
NM_025887	chr17	+	53479233	53507678	Rab5a	53479233
NM_173449	chr17	-	53507459	53539451	Pp2d1	53539451
NM_028232	chr17	-	53674786	53689315	Sgo1	53689315
NR_073205	chr17	+	53716508	53733843	4932415M13Rik	53716508
NM_026935	chr17	-	53829636	53845958	Sult1c2	53845958
NM_018751	chr17	-	53961614	53990631	Sult1c1	53990631
NR_045825	chr17	-	54352582	54370074	1700025K24Rik	54370074
NM_022025	chr17	-	54273589	54299034	Slc5a7	54299034
NM_001347403	chr17	+	55445381	55514581	St6gal2	55445381
NM_001104582	chr17	-	55592340	55624672	Vmn2r118	55624672
NM_144546	chr17	-	55864891	55878953	Zfp119a	55878953
NM_145490	chr17	+	55892092	55898930	Zfp959	55892092
NM_146249	chr17	-	55938372	55945259	Zfp119b	55945259
NM_001310337	chr17	-	55938374	55949500	Zfp119b	55949500
NR_108021	chr17	-	55954770	55959401	Gm16712	55959401
NM_015766	chr17	+	55952622	55957022	Ebi3	55952622
NM_001360136	chr17	+	55892092	55898935	Zfp959	55892092
NM_001252471	chr17	-	56016749	56036637	Sh3gl1	56036637
NM_001159523	chr17	+	55970481	55976619	Shd	55970481
NM_026530	chr17	+	56009200	56016783	Mpnd	56009200
NR_102313	chr17	-	55997075	56005606	Stap2	56005606
NM_013733	chr17	+	56040415	56068026	Chaf1a	56040415
NM_009168	chr17	+	55970481	55976619	Shd	55970481
NM_001357649	chr17	-	56016749	56036659	Sh3gl1	56036659
NM_013664	chr17	-	56016749	56036637	Sh3gl1	56036637
NM_183178	chr17	+	55986510	55996881	Fsd1	55986510
NM_024432	chr17	-	56068248	56079333	Ubxn6	56079333
NM_145934	chr17	-	55997078	56008136	Stap2	56008136
NM_172624	chr17	-	56186681	56218889	Dpp9	56218889
NM_013662	chr17	-	56123084	56133852	Sema6b	56133852
NM_029796	chr17	-	56119677	56121946	Lrg1	56121946
NM_025874	chr17	-	56111600	56117548	Plin5	56117548
NM_020568	chr17	-	56100590	56109802	Plin4	56109802
NM_025566	chr17	+	56162490	56173955	Tnfaip8l1	56162490
NM_001130456	chr17	-	56123084	56140343	Sema6b	56140343
NM_080837	chr17	-	56176540	56183920	Mydgf	56183920
NM_001077348	chr17	-	56111600	56117298	Plin5	56117298
NM_001360284	chr17	-	56186681	56218485	Dpp9	56218485
NM_174989	chr17	-	56269461	56276767	Ticam1	56276767
NM_010192	chr17	+	56256792	56263608	Fem1a	56256792
NR_029827	chr17	+	56242987	56243098	Mir7b	56242987
NM_010931	chr17	+	56303336	56323486	Uhrf1	56303336
NM_025836	chr17	-	56278961	56290511	Plin3	56290511
NM_029799	chr17	-	56294110	56300286	Arrdc5	56300286
NM_001111080	chr17	+	56304312	56323486	Uhrf1	56304312
NM_001111079	chr17	+	56303336	56323486	Uhrf1	56303336
NM_001111078	chr17	+	56304312	56323486	Uhrf1	56304312
NM_001252456	chr17	-	56412425	56462221	Ptprs	56462221
NM_011218	chr17	-	56412425	56476480	Ptprs	56476480
NR_105943	chr17	-	56418845	56418909	Mir6977	56418909
NM_001252453	chr17	-	56412425	56476480	Ptprs	56476480
NM_001252455	chr17	-	56412425	56476480	Ptprs	56476480
NM_153152	chr17	-	56607451	56609771	2410015M20Rik	56609771
NM_001355463	chr17	-	56562941	56584585	Safb2	56584585
NM_001163300	chr17	+	56584981	56606294	Safb	56584981
NM_011483	chr17	-	56511247	56512483	Znrf4	56512483
NR_130128	chr17	-	56551413	56554387	Gm20219	56554387
NM_018730	chr17	+	56613394	56614246	Rpl36	56613394
NM_001029979	chr17	-	56562941	56584585	Safb2	56584585
NM_027933	chr17	+	56673224	56711769	Ranbp3	56673224
NR_045519	chr17	+	56673224	56711769	Ranbp3	56673224
NM_178926	chr17	-	56713931	56716921	Vmac	56716921
NM_001166474	chr17	-	56713931	56717699	Vmac	56717699
NR_033644	chr17	+	56734227	56739292	Fut4-ps1	56734227
NM_001252466	chr17	+	56673224	56711769	Ranbp3	56673224
NM_001252467	chr17	+	56673224	56711769	Ranbp3	56673224
NM_175350	chr17	+	56628142	56664456	Catsperd	56628142
NM_027244	chr17	+	56717761	56724248	Ndufa11	56717761
NM_001357897	chr17	+	56627046	56664456	Catsperd	56627046
NM_001195673	chr17	+	56770275	56772134	Prr22	56770275
NM_001039114	chr17	-	56843103	56874447	Acsbg2	56874447
NM_144858	chr17	+	56764750	56770093	Dus3l	56764750
NM_027787	chr17	-	56775896	56831008	Rfx2	56831008
NM_009056	chr17	-	56775896	56831008	Rfx2	56831008
NM_001360405	chr17	+	56764750	56770093	Dus3l	56764750
NM_017393	chr17	+	56990263	56996371	Clpp	56990263
NM_025538	chr17	+	56997338	56999336	Alkbh7	56997338
NM_008954	chr17	-	56999312	57000105	Pspn	57000105
NM_022328	chr17	-	56892610	56935388	Mllt1	56935388
NM_133801	chr17	-	57003401	57011288	Gtf2f1	57011288
NM_027372	chr17	+	56997338	56999336	Alkbh7	56997338
NM_175731	chr17	-	56953489	56982126	Acer1	56982126
NM_175333	chr17	-	57032771	57041654	Slc25a41	57041654
NM_001347408	chr17	+	57062230	57065914	Crb3	57062230
NM_009451	chr17	-	57080065	57087782	Tubb4a	57087782
NM_153551	chr17	-	57066054	57078510	Dennd1c	57078510
NR_033508	chr17	-	57092022	57105942	Gm11110	57105942
NM_001346527	chr17	-	57032772	57041654	Slc25a41	57041654
NM_010613	chr17	-	57021048	57031507	Khsrp	57031507
NM_177638	chr17	+	57062230	57065914	Crb3	57062230
NM_025877	chr17	-	57043710	57059863	Slc25a23	57059863
NM_009404	chr17	+	57105384	57107757	Tnfsf9	57105384
NM_001359814	chr17	+	57062200	57065914	Crb3	57062200
NM_001359813	chr17	+	57062200	57065914	Crb3	57062200
NM_134125	chr17	+	57249450	57263697	Trip10	57249450
NM_019418	chr17	-	57189473	57194181	Tnfsf14	57194181
NM_001242389	chr17	+	57249450	57263697	Trip10	57249450
NR_105944	chr17	-	57217171	57217228	Mir6978	57217228
NM_001308074	chr17	-	57234914	57247470	Gpr108	57247470
NM_001308072	chr17	-	57234914	57247689	Gpr108	57247689
NM_030084	chr17	-	57234914	57247689	Gpr108	57247689
NM_009778	chr17	-	57203966	57228136	C3	57228136
NM_001242391	chr17	+	57249450	57263697	Trip10	57249450
NM_001242390	chr17	+	57249450	57263697	Trip10	57249450
NM_011691	chr17	+	57279099	57329236	Vav1	57279099
NM_001163815	chr17	+	57279099	57329236	Vav1	57279099
NM_001163816	chr17	+	57279099	57329236	Vav1	57279099
NR_145522	chr17	+	58996250	59012138	Nudt12os	58996250
NR_145521	chr17	+	58996250	59024981	Nudt12os	58996250
NM_026497	chr17	-	59001400	59013322	Nudt12	59013322
NR_130982	chr17	-	64049861	64050672	1110058D11Rik	64050672
NM_144859	chr17	-	64281005	64331883	Pja2	64331883
NM_001025309	chr17	-	64281005	64331883	Pja2	64331883
NR_105848	chr17	+	64440805	64440907	Mir6420	64440805
NR_045899	chr17	-	64514088	64555590	AU016765	64555590
NR_105051	chr17	+	64767110	64767931	Dreh	64767110
NM_030031	chr17	-	64832523	64836071	4930583I09Rik	64836071
NM_001146002	chr17	-	65637504	65642204	Txndc2	65642204
NM_013933	chr17	-	65580052	65613555	Vapa	65613555
NM_153519	chr17	-	65637504	65639756	Txndc2	65639756
NM_001355402	chr17	-	65580052	65613555	Vapa	65613555
NM_009067	chr17	-	65848427	65885755	Ralbp1	65885755
NM_001198949	chr17	-	65848427	65884923	Ralbp1	65884923
NM_001348292	chr17	+	66123519	66152174	Ddx11	66123519
NM_001037757	chr17	+	66111644	66120503	Washc1	66111644
NM_026833	chr17	+	66111545	66120503	Washc1	66111545
NM_001278415	chr17	-	66078794	66101559	Ndufv2	66101559
NM_028388	chr17	-	66078794	66101559	Ndufv2	66101559
NM_001003919	chr17	+	66123519	66152174	Ddx11	66123519
NM_001114098	chr17	-	66336981	66449750	Mtcl1	66449750
NM_172963	chr17	-	66336981	66449750	Mtcl1	66449750
NM_024448	chr17	-	66494511	66519670	Rab12	66519670
NR_049205	chr17	-	67026146	67026235	Mir5709	67026235
NM_001033340	chr17	-	67630964	67632723	Lrrc30	67632723
NM_001206661	chr17	+	68837135	68843138	Tmem200c	68837135
NR_045428	chr17	-	69275361	69277206	2410021H03Rik	69277206
NR_026848	chr17	+	69416446	69419192	C030034I22Rik	69416446
NM_001356283	chr17	+	69383174	69390752	Zbtb14	69383174
NM_001356282	chr17	+	69383318	69390752	Zbtb14	69383318
NM_009547	chr17	+	69383803	69390752	Zbtb14	69383803
NM_009372	chr17	-	70844204	70851210	Tgif1	70851210
NM_001164077	chr17	-	70844204	70846777	Tgif1	70846777
NM_001164076	chr17	-	70844204	70849790	Tgif1	70849790
NM_001164075	chr17	-	70844204	70851734	Tgif1	70851734
NM_001164074	chr17	-	70844204	70853532	Tgif1	70853532
NR_035427	chr17	-	70860502	70860600	Mir1195	70860600
NM_001357820	chr17	-	70993796	70998012	Myl12a	70998012
NM_026064	chr17	-	70993792	71002533	Myl12a	71002533
NM_023402	chr17	-	70973962	70990516	Myl12b	70990516
NM_001164885	chr17	+	71204653	71249818	Lpin2	71204653
NM_022882	chr17	+	71183977	71249818	Lpin2	71183977
NM_001357791	chr17	+	71183531	71249818	Lpin2	71183531
NR_028023	chr17	-	71333200	71341804	Gm4566	71341804
NM_023294	chr17	-	71496099	71526857	Ndc80	71526857
NR_027953	chr17	-	71588514	71598281	Trmt61b	71598281
NR_028556	chr17	+	71631278	71631361	Snord92	71631278
NR_028551	chr17	+	71640888	71640956	Snord53	71640888
NR_028551	chr17	+	71641638	71641658	Snord53	71641638
NM_175639	chr17	+	71616214	71659031	Wdr43	71616214
NM_146082	chr17	-	71743554	71752885	BC027072	71752885
NM_027166	chr17	+	72836627	72850444	Ypel5	72836627
NM_001357370	chr17	+	72838047	72850444	Ypel5	72838047
NM_001357369	chr17	+	72837535	72850444	Ypel5	72837535
NM_001357371	chr17	+	72838047	72850444	Ypel5	72838047
NM_001357368	chr17	+	72837535	72850444	Ypel5	72837535
NM_029999	chr17	+	72918304	72941946	Lbh	72918304
NM_001033444	chr17	-	73306463	73399296	Capn13	73399296
