Chromosome	Start	End	ID	empty_Input	empty_H3K27ac	sg1.4_H3K27ac	sg5.8_H3K27ac	class
chrX	76628678	76631678	ESCTE6035	3.6654449	5.746707	5.384867	3.5587857	RLTR9
chrX	77930602	77933602	ESCTE6036	5.664778	7.279162	4.487389	6.4058146	RLTR9
chrX	77979710	77982710	ESCTE6037	4.331889	2.6817966	3.5899115	3.9146643	RLTR9
chrX	78010826	78013826	ESCTE6038	5.9980006	2.2986827	2.2436945	3.5587857	RLTR9
chrX	78011599	78014599	ESCTE6039	6.6644454	3.448024	2.2436945	3.2029073	RLTR9
chrX	78201583	78204583	ESCTE6040	6.6644454	20.688145	20.19325	27.75853	RLTR9
chrX	78363739	78366739	ESCTE6041	6.331223	6.512934	2.6924336	5.3381786	RLTR9
chrX	78424919	78427919	ESCTE6043	1.6661114	3.448024	2.2436945	2.8470287	RLTR9
chrX	78668768	78671768	ESCTE6044	2.9990003	4.5973654	1.7949557	2.8470287	RLTR9
chrX	78669722	78672722	ESCTE6045	4.6651115	7.279162	5.384867	4.270543	RLTR9
chrX	78670526	78673526	ESCTE6046	4.6651115	5.363593	5.833606	4.9823003	RLTR9
chrX	78821991	78824991	ESCTE6047	7.3308897	3.831138	4.0386505	5.6940575	RLTR9
chrX	78944027	78947027	ESCTE6048	4.6651115	3.831138	5.833606	6.761693	RLTR9
chrX	78949471	78952471	ESCTE6049	3.6654449	4.9804792	4.936128	6.4058146	RLTR9
chrX	78955679	78958679	ESCTE6050	2.6657782	7.279162	7.179823	7.1175714	RLTR9
chrX	79010682	79013682	ESCTE6051	2.9990003	2.6817966	3.1411724	2.8470287	RLTR9
chrX	79107164	79110164	ESCTE6053	3.3322227	9.577845	11.218473	10.320478	RLTR9
chrX	79167766	79170766	ESCTE6054	3.3322227	4.9804792	6.282345	5.6940575	RLTR9
chrX	79604054	79607054	ESCTE6055	6.331223	11.1103	12.115951	15.658657	RLTR9
chrX	79748192	79751192	ESCTE6056	5.9980006	8.045389	4.936128	3.9146643	RLTR9
chrX	80178455	80181455	ESCTE6060	3.3322227	2.6817966	3.5899115	3.5587857	RLTR9
chrX	80641755	80644755	ESCTE6064	4.998334	8.428503	5.384867	3.9146643	RLTR9
chrX	80886721	80889721	ESCTE6066	4.331889	9.194731	4.487389	8.541086	RLTR9
chrX	81024315	81027315	ESCTE6068	5.9980006	5.746707	5.833606	4.270543	RLTR9
chrX	81029201	81032201	ESCTE6069	3.3322227	4.5973654	4.936128	7.47345	RLTR9
chrX	81113975	81116975	ESCTE6070	6.331223	7.279162	3.5899115	4.6264215	RLTR9
chrX	81114252	81117252	ESCTE6071	6.6644454	6.896048	3.1411724	4.9823003	RLTR9
chrX	81241235	81244235	ESCTE6072	4.998334	2.2986827	3.5899115	3.5587857	RLTR9
chrX	81253770	81256770	ESCTE6073	6.9976673	4.2142515	3.1411724	6.049936	RLTR9
chrX	81297247	81300247	ESCTE6074	4.6651115	4.2142515	4.936128	8.185207	RLTR9
chrX	81297324	81300324	ESCTE6075	4.998334	4.2142515	4.936128	7.1175714	RLTR9
chrX	81507783	81510783	ESCTE6076	5.9980006	7.662276	4.0386505	3.2029073	RLTR9
chrX	81515849	81518849	ESCTE6077	3.998667	3.0649104	8.526039	5.3381786	RLTR9
chrX	81594951	81597951	ESCTE6078	3.6654449	4.9804792	3.1411724	1.7793928	RLTR9
chrX	82171016	82174016	ESCTE6080	5.664778	4.2142515	5.384867	5.3381786	RLTR9
chrX	82281166	82284166	ESCTE6083	5.9980006	8.811617	10.769734	6.761693	RLTR9
chrX	82287660	82290660	ESCTE6084	3.3322227	7.279162	7.179823	6.4058146	RLTR9
chrX	82297436	82300436	ESCTE6085	6.6644454	5.746707	1.7949557	2.8470287	RLTR9
chrX	82326002	82329002	ESCTE6086	5.3315563	2.2986827	2.6924336	4.6264215	RLTR9
chrX	82455541	82458541	ESCTE6087	3.6654449	6.512934	4.936128	8.185207	RLTR9
chrX	82895249	82898249	ESCTE6088	9.330223	13.408982	12.56469	12.099872	RLTR9
chrX	83846171	83849171	ESCTE6089	4.331889	1.5324552	5.384867	2.4911501	RLTR9
chrX	83856409	83859409	ESCTE6090	3.998667	6.512934	7.179823	3.5587857	RLTR9
chrX	83861212	83864212	ESCTE6091	5.9980006	3.448024	3.5899115	3.2029073	RLTR9
chrX	83897801	83900801	ESCTE6092	6.331223	5.363593	4.936128	4.9823003	RLTR9
chrX	84400945	84403945	ESCTE6093	4.331889	2.2986827	2.6924336	4.270543	RLTR9
chrX	84401617	84404617	ESCTE6094	5.9980006	3.0649104	2.2436945	3.9146643	RLTR9
chrX	84402710	84405710	ESCTE6095	7.3308897	3.0649104	2.2436945	3.9146643	RLTR9
chrX	84441974	84444974	ESCTE6096	5.9980006	43.674973	43.976414	54.093544	RLTR9
chrX	84765194	84768194	ESCTE6097	4.6651115	5.363593	7.179823	2.8470287	RLTR9
chrX	85657439	85660439	ESCTE6098	7.3308897	9.9609585	5.833606	4.9823003	RLTR9
chrX	87286675	87289675	ESCTE6100	3.3322227	1.1493413	3.1411724	4.9823003	RLTR9
chrX	88271419	88274419	ESCTE6101	4.331889	4.2142515	3.1411724	3.2029073	RLTR9
chrX	88578805	88581805	ESCTE6102	6.331223	24.13617	17.500818	25.26738	RLTR9
chrX	88582012	88585012	ESCTE6103	7.3308897	23.369942	25.12938	28.114408	RLTR9
chrX	88652642	88655642	ESCTE6104	3.998667	4.5973654	8.526039	8.896964	RLTR9
chrX	88898679	88901679	ESCTE6106	4.6651115	3.831138	3.5899115	2.4911501	RLTR9
chrX	89006912	89009912	ESCTE6107	8.330557	25.285511	30.514246	39.858402	RLTR9
chrX	89022659	89025659	ESCTE6108	6.331223	13.025868	11.667212	18.505686	RLTR9
chrX	89114219	89117219	ESCTE6109	3.6654449	7.662276	7.179823	6.049936	RLTR9
chrX	89511666	89514666	ESCTE6110	4.6651115	4.5973654	4.487389	1.7793928	RLTR9
chrX	89620063	89623063	ESCTE6111	5.664778	3.448024	2.6924336	4.270543	RLTR9
chrX	89640678	89643678	ESCTE6112	3.998667	4.5973654	5.384867	3.5587857	RLTR9
chrX	89769289	89772289	ESCTE6113	3.3322227	4.2142515	3.1411724	8.896964	RLTR9
chrX	89769741	89772741	ESCTE6114	3.3322227	4.5973654	3.1411724	8.185207	RLTR9
chrX	89821193	89824193	ESCTE6115	2.3325558	6.896048	3.5899115	6.761693	RLTR9
chrX	89821435	89824435	ESCTE6116	2.6657782	7.279162	3.5899115	8.185207	RLTR9
chrX	89903315	89906315	ESCTE6118	4.998334	4.2142515	2.6924336	4.9823003	RLTR9
chrX	90102996	90105996	ESCTE6119	3.998667	4.2142515	3.1411724	2.4911501	RLTR9
chrX	90241139	90244139	ESCTE6120	5.3315563	7.662276	7.179823	3.2029073	RLTR9
chrX	90275103	90278103	ESCTE6121	4.6651115	7.279162	6.282345	4.6264215	RLTR9
chrX	90424973	90427973	ESCTE6122	5.664778	13.025868	10.769734	10.320478	RLTR9
chrX	90429077	90432077	ESCTE6123	6.331223	4.2142515	5.384867	4.6264215	RLTR9
chrX	90929817	90932817	ESCTE6124	4.6651115	3.448024	3.1411724	2.4911501	RLTR9
chrX	91209213	91212213	ESCTE6125	3.6654449	10.344072	6.282345	7.8293285	RLTR9
chrX	91990803	91993803	ESCTE6126	3.998667	2.2986827	2.2436945	0.3558786	RLTR9
chrX	91996140	91999140	ESCTE6127	3.6654449	3.0649104	2.6924336	2.4911501	RLTR9
chrX	92661394	92664394	ESCTE6128	4.6651115	6.896048	3.5899115	5.3381786	RLTR9
chrX	92661637	92664637	ESCTE6129	6.6644454	6.512934	3.1411724	5.6940575	RLTR9
chrX	94295400	94298400	ESCTE6130	7.664112	3.448024	4.487389	3.5587857	RLTR9
chrX	94295496	94298496	ESCTE6131	7.997334	3.0649104	3.1411724	3.2029073	RLTR9
chrX	94471098	94474098	ESCTE6132	5.9980006	3.448024	6.282345	7.47345	RLTR9
chrX	95033627	95036627	ESCTE6133	5.9980006	6.512934	3.1411724	4.9823003	RLTR9
chrX	95363956	95366956	ESCTE6134	3.3322227	19.15569	13.910907	18.149807	RLTR9
chrX	95371891	95374891	ESCTE6135	4.331889	22.603714	24.680641	29.182043	RLTR9
chrX	97840818	97843818	ESCTE6139	3.3322227	2.6817966	4.487389	4.270543	RLTR9
chrX	99202226	99205226	ESCTE6141	5.664778	6.896048	4.487389	5.3381786	RLTR9
chrX	99320509	99323509	ESCTE6142	6.6644454	7.662276	7.179823	11.032236	RLTR9
chrX	99491408	99494408	ESCTE6143	11.662779	7.279162	6.731084	7.1175714	RLTR9
chrX	100132401	100135401	ESCTE6144	4.998334	8.428503	5.833606	6.4058146	RLTR9
chrX	100132526	100135526	ESCTE6145	4.998334	8.811617	6.282345	7.1175714	RLTR9
chrX	100136467	100139467	ESCTE6146	5.9980006	4.5973654	4.0386505	4.9823003	RLTR9
chrX	100460112	100463112	ESCTE6147	4.998334	4.2142515	5.384867	2.8470287	RLTR9
chrX	100916095	100919095	ESCTE6148	8.997001	8.428503	10.320995	14.9469	RLTR9
chrX	101242361	101245361	ESCTE6149	9.663445	24.902397	18.398296	23.132107	RLTR9
chrX	101243601	101246601	ESCTE6150	9.663445	26.051737	23.783163	25.979136	RLTR9
chrX	102536297	102539297	ESCTE6151	9.996668	5.746707	6.731084	6.761693	RLTR9
chrX	102683485	102686485	ESCTE6152	6.9976673	6.512934	8.077301	8.185207	RLTR9
chrX	102987542	102990542	ESCTE6153	5.9980006	3.0649104	4.936128	4.270543	RLTR9
chrX	103090760	103093760	ESCTE6154	4.331889	3.0649104	3.1411724	4.6264215	RLTR9
chrX	103149702	103152702	ESCTE6155	8.330557	2.6817966	5.384867	6.049936	RLTR9
chrX	103924842	103927842	ESCTE6156	5.3315563	5.746707	6.282345	5.3381786	RLTR9
chrX	103944159	103947159	ESCTE6157	7.3308897	4.9804792	6.282345	6.049936	RLTR9
chrX	103947065	103950065	ESCTE6158	6.331223	8.045389	9.423517	10.676357	RLTR9
chrX	103947575	103950575	ESCTE6159	5.9980006	7.662276	8.526039	10.676357	RLTR9
chrX	104039077	104042077	ESCTE6160	5.664778	4.5973654	4.487389	5.3381786	RLTR9
chrX	104831632	104834632	ESCTE6161	4.998334	6.129821	8.077301	4.6264215	RLTR9
chrX	104918332	104921332	ESCTE6162	5.664778	6.896048	5.384867	5.3381786	RLTR9
chrX	104924145	104927145	ESCTE6163	4.6651115	2.6817966	6.731084	3.2029073	RLTR9
chrX	106635231	106638231	ESCTE6164	4.998334	3.0649104	4.936128	5.3381786	RLTR9
chrX	107992134	107995134	ESCTE6166	7.997334	3.448024	4.487389	4.270543	RLTR9
chrX	107994289	107997289	ESCTE6167	7.664112	5.746707	4.487389	2.1352715	RLTR9
chrX	108146186	108149186	ESCTE6168	3.998667	3.0649104	6.282345	2.1352715	RLTR9
chrX	108305278	108308278	ESCTE6169	5.3315563	4.2142515	5.833606	4.6264215	RLTR9
chrX	108545514	108548514	ESCTE6170	2.6657782	4.9804792	4.487389	5.3381786	RLTR9
chrX	109424486	109427486	ESCTE6171	5.9980006	3.0649104	3.5899115	3.9146643	RLTR9
chrX	109785507	109788507	ESCTE6172	3.6654449	4.9804792	4.487389	5.6940575	RLTR9
chrX	109791998	109794998	ESCTE6173	3.6654449	4.5973654	4.0386505	3.5587857	RLTR9
chrX	111778467	111781467	ESCTE6174	4.331889	6.129821	5.384867	1.0676358	RLTR9
chrX	112473735	112476735	ESCTE6175	3.3322227	6.129821	4.936128	7.8293285	RLTR9
chrX	112485679	112488679	ESCTE6176	5.9980006	1.5324552	1.7949557	4.270543	RLTR9
chrX	113962077	113965077	ESCTE6178	6.331223	5.746707	5.384867	3.9146643	RLTR9
chrX	115319670	115322670	ESCTE6181	2.3325558	2.2986827	1.7949557	1.7793928	RLTR9
chrX	115357763	115360763	ESCTE6182	2.3325558	4.5973654	1.3462168	3.9146643	RLTR9
chrX	115434282	115437282	ESCTE6183	5.3315563	5.363593	3.1411724	3.9146643	RLTR9
chrX	115438685	115441685	ESCTE6184	4.331889	2.6817966	8.077301	6.761693	RLTR9
chrX	115902080	115905080	ESCTE6185	1.3328891	3.831138	2.6924336	1.7793928	RLTR9
chrX	116686620	116689620	ESCTE6186	5.3315563	6.896048	5.833606	3.9146643	RLTR9
chrX	116691415	116694415	ESCTE6187	7.997334	5.363593	5.833606	6.049936	RLTR9
chrX	116803224	116806224	ESCTE6188	4.331889	3.831138	4.487389	4.9823003	RLTR9
chrX	117002119	117005119	ESCTE6189	6.9976673	7.279162	6.731084	5.6940575	RLTR9
chrX	117006820	117009820	ESCTE6190	3.6654449	4.5973654	4.936128	3.2029073	RLTR9
chrX	117198884	117201884	ESCTE6191	4.6651115	4.5973654	5.833606	4.6264215	RLTR9
chrX	117206906	117209906	ESCTE6192	5.3315563	7.279162	6.731084	7.8293285	RLTR9
chrX	117207741	117210741	ESCTE6193	4.998334	6.512934	5.833606	6.761693	RLTR9
chrX	117219046	117222046	ESCTE6194	5.664778	47.50611	50.707497	61.566994	RLTR9
chrX	117291332	117294332	ESCTE6195	7.3308897	7.279162	7.6285615	7.1175714	RLTR9
chrX	117298521	117301521	ESCTE6196	5.664778	40.226948	34.5529	40.570156	RLTR9
chrX	118067103	118070103	ESCTE6199	2.3325558	12.6427555	8.974778	12.811629	RLTR9
chrX	118332508	118335508	ESCTE6200	2.6657782	3.0649104	3.1411724	1.0676358	RLTR9
chrX	118519777	118522777	ESCTE6201	6.6644454	3.831138	4.487389	4.6264215	RLTR9
chrX	118582942	118585942	ESCTE6202	2.6657782	2.6817966	2.6924336	2.1352715	RLTR9
chrX	118992207	118995207	ESCTE6203	4.6651115	4.5973654	6.282345	2.8470287	RLTR9
chrX	118999432	119002432	ESCTE6204	2.9990003	6.512934	4.936128	4.9823003	RLTR9
chrX	119204960	119207960	ESCTE6205	2.6657782	3.448024	2.6924336	2.8470287	RLTR9
chrX	119280546	119283546	ESCTE6206	2.6657782	3.448024	3.1411724	2.4911501	RLTR9
chrX	119495785	119498785	ESCTE6208	2.3325558	6.512934	2.6924336	2.1352715	RLTR9
chrX	119500573	119503573	ESCTE6209	5.3315563	1.5324552	2.2436945	2.1352715	RLTR9
chrX	119614716	119617716	ESCTE6210	4.6651115	11.1103	6.731084	9.252843	RLTR9
chrX	119656455	119659455	ESCTE6213	6.6644454	3.448024	4.936128	3.5587857	RLTR9
chrX	119658040	119661040	ESCTE6214	6.9976673	6.129821	4.936128	5.6940575	RLTR9
chrX	119960272	119963272	ESCTE6215	3.998667	3.0649104	4.0386505	5.3381786	RLTR9
chrX	119984794	119987794	ESCTE6216	2.9990003	6.896048	4.936128	4.9823003	RLTR9
chrX	120099672	120102672	ESCTE6217	3.6654449	4.2142515	2.6924336	4.9823003	RLTR9
chrX	120419154	120422154	ESCTE6218	5.3315563	6.512934	2.6924336	2.4911501	RLTR9
chrX	120423472	120426472	ESCTE6219	2.3325558	4.2142515	4.936128	5.3381786	RLTR9
chrX	121060519	121063519	ESCTE6222	5.664778	4.9804792	5.833606	2.4911501	RLTR9
chrX	121372313	121375313	ESCTE6223	3.3322227	4.9804792	1.3462168	3.2029073	RLTR9
chrX	122264731	122267731	ESCTE6226	4.331889	4.9804792	4.936128	3.9146643	RLTR9
chrX	122295820	122298820	ESCTE6227	6.6644454	11.876528	11.667212	16.726294	RLTR9
chrX	126436809	126439809	ESCTE6231	6.331223	4.2142515	7.179823	3.5587857	RLTR9
chrX	126632668	126635668	ESCTE6232	4.998334	3.448024	3.5899115	4.6264215	RLTR9
chrX	126654522	126657522	ESCTE6233	4.331889	4.9804792	4.487389	7.47345	RLTR9
chrX	127139857	127142857	ESCTE6234	5.9980006	4.2142515	7.6285615	8.896964	RLTR9
chrX	127201564	127204564	ESCTE6235	3.6654449	6.129821	4.936128	4.6264215	RLTR9
chrX	127252651	127255651	ESCTE6236	8.330557	3.448024	4.936128	5.6940575	RLTR9
chrX	127301032	127304032	ESCTE6237	6.6644454	4.9804792	4.487389	3.2029073	RLTR9
chrX	127522540	127525540	ESCTE6240	5.3315563	14.17521	18.847034	15.658657	RLTR9
chrX	127524376	127527376	ESCTE6241	2.9990003	10.344072	14.359646	10.676357	RLTR9
chrX	127534772	127537772	ESCTE6242	6.331223	11.493414	8.077301	8.185207	RLTR9
chrX	127535153	127538153	ESCTE6243	6.331223	12.6427555	7.6285615	7.47345	RLTR9
chrX	127541141	127544141	ESCTE6244	8.997001	19.921917	11.667212	18.149807	RLTR9
chrX	127546690	127549690	ESCTE6245	6.6644454	17.623234	11.218473	12.099872	RLTR9
chrX	127805687	127808687	ESCTE6247	6.331223	6.129821	8.974778	6.761693	RLTR9
chrX	127877785	127880785	ESCTE6248	4.6651115	4.9804792	3.5899115	2.8470287	RLTR9
chrX	127883064	127886064	ESCTE6249	5.664778	0.7662276	3.5899115	2.1352715	RLTR9
chrX	128088470	128091470	ESCTE6250	5.3315563	2.6817966	2.6924336	3.2029073	RLTR9
chrX	128351990	128354990	ESCTE6251	4.6651115	4.5973654	3.5899115	2.4911501	RLTR9
chrX	129018111	129021111	ESCTE6252	4.331889	2.6817966	4.487389	5.3381786	RLTR9
chrX	129018607	129021607	ESCTE6253	5.664778	3.831138	4.0386505	4.6264215	RLTR9
chrX	129154505	129157505	ESCTE6256	4.998334	6.896048	7.179823	4.6264215	RLTR9
chrX	129521743	129524743	ESCTE6257	7.664112	6.512934	4.936128	5.6940575	RLTR9
chrX	129583429	129586429	ESCTE6258	7.3308897	4.9804792	4.487389	2.8470287	RLTR9
chrX	129583655	129586655	ESCTE6259	7.664112	4.5973654	5.384867	2.8470287	RLTR9
chrX	131339117	131342117	ESCTE6260	3.3322227	3.831138	2.6924336	4.270543	RLTR9
chrX	131870376	131873376	ESCTE6261	6.331223	5.746707	3.1411724	4.270543	RLTR9
chrX	131876123	131879123	ESCTE6262	3.998667	4.9804792	1.3462168	4.6264215	RLTR9
chrX	132049068	132052068	ESCTE6263	6.331223	3.448024	4.487389	3.2029073	RLTR9
chrX	132049141	132052141	ESCTE6264	5.9980006	3.448024	4.487389	3.2029073	RLTR9
chrX	132117967	132120967	ESCTE6265	3.998667	3.448024	3.5899115	3.5587857	RLTR9
chrX	135318157	135321157	ESCTE6266	3.998667	2.6817966	3.5899115	1.7793928	RLTR9
chrX	135861463	135864463	ESCTE6267	8.330557	6.129821	4.936128	6.4058146	RLTR9
chrX	136101899	136104899	ESCTE6268	5.664778	3.448024	4.0386505	4.270543	RLTR9
chrX	136531185	136534185	ESCTE6269	4.6651115	3.448024	4.487389	4.6264215	RLTR9
chrX	138091998	138094998	ESCTE6270	1.9993335	3.0649104	1.7949557	2.4911501	RLTR9
chrX	139021584	139024584	ESCTE6272	4.998334	3.0649104	4.936128	3.9146643	RLTR9
chrX	139150422	139153422	ESCTE6273	8.330557	3.831138	4.487389	3.5587857	RLTR9
chrX	139303669	139306669	ESCTE6274	3.6654449	4.9804792	4.487389	3.5587857	RLTR9
chrX	139316108	139319108	ESCTE6275	5.664778	11.493414	12.115951	9.608722	RLTR9
chrX	139322476	139325476	ESCTE6276	3.998667	6.129821	4.0386505	7.8293285	RLTR9
chrX	139435423	139438423	ESCTE6277	7.3308897	3.448024	5.384867	3.9146643	RLTR9
chrX	143226145	143229145	ESCTE6278	5.9980006	5.363593	5.833606	5.3381786	RLTR9
chrX	145087972	145090972	ESCTE6279	4.6651115	4.2142515	7.179823	4.9823003	RLTR9
chrX	145817186	145820186	ESCTE6282	3.6654449	4.2142515	1.7949557	2.8470287	RLTR9
chrX	145828251	145831251	ESCTE6283	4.331889	4.9804792	1.7949557	2.1352715	RLTR9
chrX	146010729	146013729	ESCTE6284	2.9990003	4.9804792	5.833606	4.270543	RLTR9
chrX	146130605	146133605	ESCTE6285	4.331889	2.6817966	2.2436945	2.4911501	RLTR9
chrX	147214010	147217010	ESCTE6286	5.3315563	1.915569	2.6924336	4.270543	RLTR9
chrX	147252325	147255325	ESCTE6287	1.6661114	11.876528	5.833606	12.811629	RLTR9
chrX	147535868	147538868	ESCTE6288	5.664778	13.408982	8.526039	14.591022	RLTR9
chrX	147666356	147669356	ESCTE6289	3.998667	4.9804792	3.1411724	6.049936	RLTR9
chrX	150135927	150138927	ESCTE6290	4.6651115	6.512934	5.384867	7.47345	RLTR9
chrX	150145916	150148916	ESCTE6291	6.6644454	33.3309	25.57812	36.655495	RLTR9
chrX	150150966	150153966	ESCTE6292	4.998334	12.6427555	12.115951	11.743993	RLTR9
chrX	150520527	150523527	ESCTE6294	7.997334	11.493414	13.462168	7.8293285	RLTR9
chrX	151039836	151042836	ESCTE6296	6.6644454	17.24012	22.436947	19.929201	RLTR9
chrX	151741201	151744201	ESCTE6297	2.9990003	8.428503	5.384867	5.6940575	RLTR9
chrX	151748697	151751697	ESCTE6298	2.6657782	5.363593	3.1411724	2.4911501	RLTR9
chrX	152884895	152887895	ESCTE6299	3.998667	6.512934	5.833606	3.2029073	RLTR9
chrX	153810937	153813937	ESCTE6301	7.997334	5.746707	3.1411724	6.049936	RLTR9
chrX	153816181	153819181	ESCTE6302	7.3308897	4.5973654	5.384867	6.049936	RLTR9
chrX	154320950	154323950	ESCTE6304	3.6654449	6.129821	6.282345	3.5587857	RLTR9
chrX	154328875	154331875	ESCTE6305	4.331889	4.2142515	4.0386505	3.5587857	RLTR9
chrX	154404455	154407455	ESCTE6306	4.6651115	4.2142515	1.7949557	3.9146643	RLTR9
chrX	154427228	154430228	ESCTE6307	5.664778	4.2142515	5.833606	5.3381786	RLTR9
chrX	154437782	154440782	ESCTE6308	5.664778	6.129821	4.487389	4.270543	RLTR9
chrX	154443083	154446083	ESCTE6309	4.998334	6.129821	8.974778	9.964601	RLTR9
chrX	154462347	154465347	ESCTE6310	6.331223	7.279162	9.872256	5.6940575	RLTR9
chrX	154476162	154479162	ESCTE6311	5.664778	4.2142515	5.384867	4.270543	RLTR9
chrX	154710159	154713159	ESCTE6314	10.663113	3.0649104	6.282345	7.1175714	RLTR9
chrX	155943505	155946505	ESCTE6315	3.998667	7.279162	4.936128	2.4911501	RLTR9
chrX	156302361	156305361	ESCTE6316	2.9990003	5.363593	3.1411724	7.47345	RLTR9
chrX	156471924	156474924	ESCTE6317	3.3322227	1.915569	3.5899115	2.1352715	RLTR9
chrX	157036774	157039774	ESCTE6319	4.6651115	1.915569	4.0386505	3.9146643	RLTR9
chrX	157789660	157792660	ESCTE6320	5.3315563	7.662276	5.384867	5.3381786	RLTR9
chrX	158399078	158402078	ESCTE6321	6.331223	4.9804792	4.0386505	2.8470287	RLTR9
chrX	161280362	161283362	ESCTE6322	7.3308897	6.129821	4.0386505	5.3381786	RLTR9
chrX	165966141	165969141	ESCTE6328	5.664778	4.5973654	4.936128	4.6264215	RLTR9
chrX	169856453	169859453	ESCTE6329	8.330557	6.129821	6.731084	5.6940575	RLTR9
chrX	170753264	170756264	ESCTE6330	0	0	0	0	RLTR9
chrX	170876017	170879017	ESCTE6331	0	0	0	0	RLTR9
chrY	111893	114893	ESCTE6332	0	0	0	0	RLTR9
chrY	164560	167560	ESCTE6333	0	0	0	0.3558786	RLTR9
chrY	191756	194756	ESCTE6334	0.66644454	0.3831138	2.2436945	0.7117572	RLTR9
chrY	195358	198358	ESCTE6335	0.33322227	0	0.44873893	0.7117572	RLTR9
chrY	237056	240056	ESCTE6336	0.99966675	0.3831138	0	0.7117572	RLTR9
chrY	289360	292360	ESCTE6337	1.3328891	1.5324552	0.89747787	0.3558786	RLTR9
chrY	334680	337680	ESCTE6338	0	0	0	0	RLTR9
chrY	361784	364784	ESCTE6339	0	0	0	0	RLTR9
chrY	786006	789006	ESCTE6340	5.9980006	5.746707	4.936128	3.9146643	RLTR9
chrY	804293	807293	ESCTE6341	0.66644454	1.1493413	2.2436945	0.3558786	RLTR9
chrY	1062475	1065475	ESCTE6342	1.9993335	0.7662276	0	0.3558786	RLTR9
chrY	1859142	1862142	ESCTE6343	4.998334	3.831138	3.1411724	4.6264215	RLTR9
chrY	2259019	2262019	ESCTE6344	5.9980006	5.746707	4.0386505	2.8470287	RLTR9
chrY	2576427	2579427	ESCTE6345	0	0	0	0	RLTR9
chrY	2731022	2734022	ESCTE6346	0.66644454	0	0	0.7117572	RLTR9
chrY	3966032	3969032	ESCTE6347	4.998334	2.6817966	4.0386505	3.9146643	RLTR9
chrY	4048851	4051851	ESCTE6348	5.3315563	4.5973654	2.6924336	5.6940575	RLTR9
chrY	4275858	4278858	ESCTE6349	3.998667	3.0649104	0.89747787	3.2029073	RLTR9
chrY	4278010	4281010	ESCTE6350	6.9976673	3.448024	4.0386505	4.6264215	RLTR9
chrY	4464835	4467835	ESCTE6351	3.6654449	3.0649104	1.7949557	1.7793928	RLTR9
chrY	4825357	4828357	ESCTE6352	1.3328891	0.3831138	0.44873893	0.3558786	RLTR9
chrY	5480976	5483976	ESCTE6353	2.3325558	3.0649104	0.44873893	2.4911501	RLTR9
chrY	5864280	5867280	ESCTE6354	1.3328891	1.915569	1.7949557	3.2029073	RLTR9
chrY	6155350	6158350	ESCTE6355	0.33322227	2.6817966	1.7949557	1.7793928	RLTR9
chrY	6558754	6561754	ESCTE6356	2.3325558	2.6817966	1.3462168	2.8470287	RLTR9
chrY	7228404	7231404	ESCTE6357	0	0	0	0	RLTR9
chrY	7452943	7455943	ESCTE6358	0	0	0	0	RLTR9
chrY	7697571	7700571	ESCTE6359	0	0	0	0	RLTR9
chrY	7922051	7925051	ESCTE6360	0	0	0	0	RLTR9
chrY	8233399	8236399	ESCTE6361	0.66644454	0	0.44873893	1.4235144	RLTR9
chrY	8449927	8452927	ESCTE6362	0.66644454	0.7662276	0.44873893	0.3558786	RLTR9
chrY	8715548	8718548	ESCTE6363	1.3328891	1.5324552	0.89747787	0.7117572	RLTR9
chrY	9060179	9063179	ESCTE6364	1.6661114	1.5324552	2.6924336	1.4235144	RLTR9
chrY	9617746	9620746	ESCTE6365	2.6657782	3.0649104	1.3462168	1.4235144	RLTR9
chrY	10235054	10238054	ESCTE6366	0	0.3831138	0	0	RLTR9
chrY	10387909	10390909	ESCTE6367	0.66644454	2.2986827	0.89747787	0.3558786	RLTR9
chrY	10843132	10846132	ESCTE6368	0	0	0	0	RLTR9
chrY	11259730	11262730	ESCTE6369	0	0	0	0	RLTR9
chrY	11655394	11658394	ESCTE6370	0	0	0	0	RLTR9
chrY	12067662	12070662	ESCTE6371	0	0	0	0	RLTR9
chrY	12249022	12252022	ESCTE6372	0	0	0	0	RLTR9
chrY	12644035	12647035	ESCTE6373	0	0	0	0	RLTR9
chrY	12650964	12653964	ESCTE6374	0	0	0	0.3558786	RLTR9
chrY	13757289	13760289	ESCTE6375	0	0	0	0	RLTR9
chrY	15130540	15133540	ESCTE6376	0	0.3831138	0	0	RLTR9
chrY	15527656	15530656	ESCTE6377	0	0	0	0	RLTR9
chrY	15945119	15948119	ESCTE6378	0	0	0	0	RLTR9
chrY	16340776	16343776	ESCTE6379	0	0	0	0	RLTR9
chrY	16779653	16782653	ESCTE6380	0	0	0	0	RLTR9
chrY	16960921	16963921	ESCTE6381	0	0	0	0	RLTR9
chrY	17356802	17359802	ESCTE6382	0	0	0	0	RLTR9
chrY	17363692	17366692	ESCTE6383	0	0.3831138	0	0	RLTR9
chrY	18469994	18472994	ESCTE6384	0	0	0	0	RLTR9
chrY	19843145	19846145	ESCTE6385	0	0	0	0	RLTR9
chrY	20672018	20675018	ESCTE6386	0.33322227	1.1493413	0	0.7117572	RLTR9
chrY	21015059	21018059	ESCTE6387	0	0	0	0	RLTR9
chrY	21311621	21314621	ESCTE6388	0.33322227	0	0.44873893	0	RLTR9
chrY	21535275	21538275	ESCTE6389	0	0	0	0	RLTR9
