Probe	Chromosome	Start	End	Strand	TSC_1	TSC_2	TSC_3	TSC_4	TSC_5	diffTSC_d1_1	diffTSC_d1_2	diffTSC_d1_3	diffTSC_d3_1	diffTSC_d3_2	diffTSC_d3_3
Clmn	12	104763114	104865076	-	-0.24105757	-0.14626089	0.037932634	0.030425513	-0.49597016	-1.6299654	-1.677707	-1.9258987	-2.1206722	-2.4415324	-2.1135626
4930408O17Rik	12	104865330	104871524	+	-6.079536	-5.736175	-3.621136	-3.7963705	-5.077219	-5.658905	-6.2273245	-5.0955825	-3.7863135	-3.6112163	-4.0202117
4831426I19Rik	12	104929949	105009809	-	1.0594387	0.89368737	0.8019959	1.2826456	0.83552724	1.0121541	0.87020504	0.66946876	1.9144571	2.0895545	2.0128286
Glrx5	12	105032689	105040910	+	4.793611	4.7181244	4.521877	4.252775	3.9919922	4.728244	4.781872	3.8002126	5.1162076	4.932564	5.292305
Tcl1b2	12	105146014	105155225	+	-7.096855	-6.7534947	-4.638456	-4.81369	-6.0945387	-6.6762247	-7.244644	-6.1129017	-4.8036327	-4.6285357	-5.0375314
Tcl1b1	12	105159690	105166622	+	-6.8192863	-6.4759254	-4.3608866	-4.5361214	-5.81697	-6.398656	-6.967075	-5.8353333	-4.5260644	-4.350967	-4.7599626
Tcl1b5	12	105176358	105181143	+	-6.822066	-6.4787054	-4.3636665	-4.5389013	-5.81975	-6.401436	-6.969855	-5.8381133	-4.5288444	-4.353747	-4.7627425
Tcl1b3	12	105191043	105195610	+	-6.8276095	-6.4842486	-4.36921	-4.5444446	-5.825293	-6.406979	-6.975398	-5.8436565	-4.5343876	-4.35929	-4.7682858
Tcl1b4	12	105202422	105206993	+	-6.8109145	-6.467554	-4.352515	-4.5277495	-5.8085985	-6.3902845	-6.9587035	-5.8269615	-4.517693	-4.3425956	-4.751591
Tcl1	12	105216750	105222793	-	-7.650491	-7.307131	-5.192092	-5.3673263	-6.6481752	-7.229861	-7.7982802	-6.6665382	-5.3572693	-5.182172	-5.5911674
Gm20697	12	105216757	105217583	+	-5.877902	-5.534541	-3.4195023	-3.594737	-4.8755856	-5.4572716	-6.0256906	-4.8939486	-3.5846798	-3.4095826	-3.8185782
AC152451.1	12	105453856	105493095	+	-3.755116	-4.103633	-3.367106	-3.8642685	-3.6856856	-5.7268033	-5.2077594	-5.1634803	-4.8542113	-3.679114	-4.08811
Bdkrb2	12	105563172	105593071	+	-3.1154008	-3.2126129	-4.904929	-2.7582355	-2.0390842	-3.4832664	-4.189189	-2.3793755	-2.2627516	-3.8950095	-2.13408
Bdkrb1	12	105604091	105605428	+	-7.186949	-6.843588	-4.728549	-4.903784	-6.1846323	-6.7663183	-7.3347373	-6.202996	-4.893727	-4.7186294	-5.127625
Atg2b	12	105613539	105685241	-	1.0461876	1.020256	1.385602	1.6659203	0.99351686	1.2752733	1.144518	1.45391	2.4018023	2.5291464	2.738028
4933433P14Rik	12	105685352	105703047	+	2.0048823	1.9611182	2.1453116	1.7421846	1.6457604	2.5026805	2.463909	1.9835411	3.5045552	3.5628388	3.7229927
Ak7	12	105705982	105782447	+	-3.3369834	-3.508196	-4.785475	-5.9607086	-4.4342027	-2.268655	-2.2018383	-1.215527	-0.99645585	-0.41800275	-0.93662304
Papola	12	105784694	105838944	+	4.356158	4.355434	4.4350424	4.4297333	4.148128	4.6576824	4.4322243	4.355288	4.7330036	4.8115597	4.777688
Vrk1	12	106010263	106077410	+	3.857525	3.8001337	3.7986355	3.9666126	3.503944	3.7589505	3.6838236	3.74553	3.8400111	3.7853975	3.804222
Gm17032	12	106327368	106330821	+	-5.2019653	-4.858605	-2.743566	-2.9188004	-4.1996493	-4.781335	-5.3497543	-4.2180123	-2.9087436	-2.7336462	-3.142642
1700121N20Rik	12	106442653	106447666	-	-6.805307	-6.461946	-4.3469067	-4.522142	-5.8029904	-6.3846765	-6.9530954	-5.8213534	-4.5120845	-4.3369875	-4.745983
Gm17033	12	106558750	106574924	+	-6.0129743	-5.669614	-3.554575	-3.7298095	-5.0106583	-5.592344	-6.1607633	-5.0290213	-3.7197526	-3.5446553	-3.9536507
4933406K04Rik	12	106685607	106716362	-	-8.18371	-7.8403497	-5.725311	-5.900545	-7.181394	-7.76308	-8.331498	-7.199757	-5.890488	-5.715391	-6.124387
1700013N06Rik	12	106837982	106878841	+	-6.1739507	-5.8305902	-3.7155516	-3.8907862	-5.1716347	-5.7533207	-6.3217397	-5.189998	-3.8807294	-3.7056317	-4.1146274
Gm16087	12	106953812	106955928	-	-6.713975	-6.370615	-4.2555757	-4.4308105	-5.711659	-6.2933455	-6.861764	-5.7300224	-4.4207535	-4.245656	-4.654652
Gm16086	12	107079360	107099673	-	-5.3363614	-4.9930005	-2.877962	-3.0531967	-4.3340454	-4.9157314	-5.4841504	-4.3524084	-3.0431395	-2.8680422	-3.2770379
Gm16085	12	107129681	107132576	+	-5.624453	-5.2810926	-3.166054	-3.3412883	-4.622137	-5.203823	-5.772242	-4.6405005	-3.3312314	-3.1561341	-3.5651298
Gm16084	12	107147164	107160207	-	-6.0772104	-5.73385	-3.6188111	-3.7940457	-5.0748944	-5.6565804	-6.2249994	-5.0932574	-3.7839887	-3.6088915	-4.017887
Gm2800	12	107183555	107186734	+	-6.1252666	-5.781906	-3.6668673	-3.8421018	-5.1229506	-5.704636	-6.2730556	-5.1413136	-3.8320446	-3.6569471	-4.065943
3110018I06Rik	12	107488632	107489636	+	-6.7740655	-6.430705	-4.3156667	-4.490901	-5.7717495	-6.3534355	-6.9218545	-5.790113	-4.480844	-4.3057466	-4.714742
4930465M20Rik	12	107723740	107735496	-	-7.4476447	-7.1042843	-4.9892454	-5.1644797	-6.445328	-7.0270143	-7.5954337	-6.463692	-5.1544228	-4.979326	-5.3883214
Gm15208	12	107744136	107784041	-	-5.74653	-5.403169	-3.2881305	-3.4633648	-4.7442136	-5.3258996	-5.8943186	-4.762577	-3.453308	-3.2782109	-3.6872063
Bcl11b	12	107910403	108003602	-	-5.727856	-5.484031	-5.1763477	-4.7666197	-4.544968	-7.214117	-9.782536	-8.802797	-7.4935284	-6.1664276	-7.7274265
Setd3	12	108106431	108179314	-	3.6958494	3.7410822	3.898536	4.0714173	3.6702285	3.923431	3.743009	4.0251417	4.3347073	4.2402377	4.23912
Ccnk	12	108179738	108203359	+	4.5974274	4.5040627	4.545513	4.668272	4.4722967	4.1166825	4.251461	3.8180196	3.9341946	3.9558907	4.1634793
Ccdc85c	12	108206345	108275417	-	1.413871	0.7500719	0.70591205	0.9930208	-0.19763008	0.61091805	0.8414904	-0.15186307	0.8302411	0.31144163	0.67296416
Hhipl1	12	108306270	108328300	+	-2.7866971	-3.5653272	-3.2158232	-2.5430608	-3.408872	-3.4055953	-3.4434996	-3.8422728	-4.117966	-1.7204766	-3.614899
Cyp46a1	12	108334377	108362231	+	-1.8156075	-1.7110339	-2.4324965	-2.0931578	-3.1109722	-1.9556924	-2.4537222	-4.3923697	-3.8200662	-2.9080033	-3.0539646
Eml1	12	108370957	108539617	+	-0.45682582	-0.5366767	-0.32307404	-0.18183495	-0.18514962	0.7582936	0.59429955	0.8860699	0.42045256	0.06744962	0.009361192
Evl	12	108554720	108688513	+	2.2597692	2.1183872	2.264996	2.5326333	1.715387	2.493121	2.4563148	2.4246297	1.877426	1.3773631	1.3179519
Degs2	12	108686792	108702306	-	-4.204479	-3.5854843	-3.9940073	-4.5842795	-4.4500904	-3.0317764	-2.7928407	-4.468454	-5.159185	-5.9840875	-5.393083
Yy1	12	108792973	108816632	+	4.6947513	4.694278	4.91289	4.860021	4.422628	4.958495	4.995348	4.7561083	5.582176	5.5989137	5.6949034
Slc25a29	12	108825873	108835883	-	-2.2687838	-2.6991472	-2.7309499	-4.1285768	-3.0874972	-2.6691835	-2.5006368	-3.3123116	-1.7965919	-1.3584601	-1.03049
Slc25a47	12	108851129	108856814	+	-2.5734386	-2.6825902	-3.2305162	-3.9907136	-5.271562	-2.6833231	-2.2122138	-1.6460692	-2.395694	-1.8055592	-1.5141151
Wars	12	108860030	108894174	-	4.379306	4.3725586	4.415743	4.425988	3.8712344	4.210555	4.2300797	3.8476002	4.3585796	4.3407407	4.4339023
Wdr25	12	108894272	109028452	+	-0.2841092	-0.49546477	-0.18479086	-0.1109978	-0.58952713	-0.64458394	-0.7195945	-1.3754443	-1.1009408	-1.1134706	-0.78550065
Begain	12	109032187	109068217	-	-2.7661598	-2.5382764	-2.2712345	-2.598472	-3.4642832	-4.630932	-4.6143885	-4.0676093	-3.436412	-2.413318	-3.6703103
Dlk1	12	109452823	109463336	+	-9.266908	-7.771544	-6.8085084	-6.9837427	-8.264591	-8.846277	-9.414697	-8.282955	-6.9736857	-6.7985883	-7.207584
Meg3	12	109541001	109571726	+	-10.943911	-10.600551	-8.485512	-8.660747	-9.941595	-10.523281	-11.0917	-9.959958	-8.650689	-8.475592	-8.884588
Rtl1	12	109589194	109600330	-	-9.435217	-9.091856	-6.9768167	-7.1520514	-8.4329	-9.014586	-9.583005	-8.451263	-7.1419945	-6.9668975	-7.3758926
Dio3	12	110279068	110281097	+	-4.4664216	-4.4856315	-4.1779475	-5.505185	-3.3121023	-2.515277	-2.1117103	-1.4044665	2.7390242	2.7084892	2.7849205
Ppp2r5c	12	110485739	110583061	+	4.697767	4.4875116	4.5198097	4.825702	4.347072	4.617987	4.5456743	4.4929056	4.725158	4.6944504	4.733261
Dync1h1	12	110601452	110666945	+	2.1318378	2.268698	2.720978	2.6838882	3.4272249	2.9633167	2.7945259	4.0483904	3.9296026	3.8377292	3.8587925
Gm17111	12	110664892	110665408	-	-5.3320775	-3.9887168	-3.025681	-3.2009156	-4.4817643	-3.9114475	-2.4798665	-3.3481245	-3.0388558	-3.0157616	-3.4247572
1700001K19Rik	12	110667689	110682619	-	-6.698931	-6.2035675	-4.2405324	-4.4157667	-5.696615	-6.278301	-6.84672	-5.7149787	-4.4057093	-4.2306123	-4.639608
Hsp90aa1	12	110690605	110702728	-	9.812853	10.061869	10.121393	10.009258	9.995026	10.072822	9.693472	10.382064	10.030046	9.842355	9.810071
Wdr20a	12	110737949	110795028	+	2.6167228	2.6972468	2.778677	2.872939	2.7376316	3.381457	3.2278807	3.5182717	3.7545316	3.7009823	3.6671193
Stk30	12	110807798	110840939	-	-0.80509317	-0.9623458	-0.40056068	-0.5757951	-0.9878884	-1.0076954	-1.0956826	-0.5783902	-0.13510384	-0.007312198	-0.113745056
Zfp839	12	110850279	110869998	+	0.6068335	0.5177535	0.6877587	1.2140008	0.005908387	0.3720471	0.3707708	0.37873593	0.74689853	0.628637	1.0785974
Brp44l-ps	12	110858070	110858942	-	-0.26917362	-0.14482298	-0.5010898	-0.8138278	-2.4166045	-1.9108276	-1.811822	-4.434968	-0.5407365	-0.49117	-0.037669227
Cinp	12	110872610	110889145	-	4.5125227	4.512662	4.685401	4.4386916	4.356784	3.9956658	4.062849	3.6520977	4.0796504	4.1568637	4.036556
Tecpr2	12	110889264	110972394	+	0.4915998	0.34632084	0.49657175	0.50664026	0.3697214	0.06556947	0.004733444	0.24556345	0.44405198	0.28531912	0.43544593
Ankrd9	12	110975353	110979040	-	-0.30900756	-0.31672135	-0.03503266	-0.66969883	-0.46512067	-0.84293437	-0.6346781	-0.8314073	0.062824175	-0.2829106	0.29232642
Rcor1	12	111039351	111115901	+	2.3247926	2.2173538	2.2314434	2.0742805	2.081441	2.707717	2.5704284	2.5892484	3.3186529	3.4313538	3.5777946
4930595D18Rik	12	111159850	111184491	-	-6.4770436	-6.1336827	-4.0186434	-4.193878	-5.474727	-6.056413	-6.624832	-5.4930906	-4.183821	-4.008724	-4.41772
Traf3	12	111166370	111267153	+	1.3243722	1.2759651	1.3878527	0.9453715	1.0833519	1.154431	1.1203196	1.4176373	2.2579916	2.0255563	2.1535518
Amn	12	111271111	111276426	+	-1.7826531	-2.0242553	-1.7392913	-1.4994884	-3.0433712	-4.6250577	-4.5154047	-6.535666	-5.226397	-5.0512996	-5.460295
Cdc42bpb	12	111292972	111377718	-	4.0347757	3.9295588	4.006892	4.061095	3.7805662	4.2419863	4.219464	4.2494993	4.9842486	4.968445	5.016379
A230065H16Rik	12	111406809	111412077	+	-3.6869047	-4.665472	-3.550433	-3.8776708	-3.4215539	-5.7402053	-6.3086243	-5.1768827	-3.867614	-3.6925163	-4.101512
1200009I06Rik	12	111417430	111431182	+	1.2873253	1.2149601	1.2965761	0.9157575	1.4698496	2.848458	2.844573	2.9241052	5.2228336	5.1598053	5.255602
Tnfaip2	12	111442469	111455018	+	1.8135029	1.7565945	1.783616	1.8022046	0.7705847	0.25001022	0.14885855	-0.16031583	1.9867594	1.8029344	2.1243315
Gm266	12	111484611	111485823	-	-1.0354658	-1.1238215	-2.4350474	-1.6102818	-2.0837758	-2.6654618	-3.1343453	-5.909494	-4.7522283	-4.577131	-4.9861264
Eif5	12	111538101	111546753	+	6.2256927	6.1552267	6.2318835	6.2020106	6.247684	5.975527	5.853832	6.225206	6.307347	6.15945	6.2206883
Mark3	12	111574510	111656227	+	4.950004	4.946055	5.051045	4.977314	4.6135683	5.299767	5.2233195	5.168029	5.719225	5.597837	5.6501675
Ckb	12	111669355	111672338	-	5.7535167	5.669418	5.847842	5.6064887	4.920518	6.6475244	6.7703304	5.913637	5.6759963	4.9586906	5.0656853
Trmt61a	12	111678105	111683902	+	1.0419755	0.70314485	1.0843576	1.0579866	0.39011487	0.39954352	0.5839642	0.36247373	0.30250898	0.06256877	0.11591632
Bag5	12	111709488	111713257	-	2.604525	2.5843503	2.6514213	3.3861544	2.4184637	2.5181448	2.3381195	2.5913703	2.3348107	2.0187678	2.1291463
2810002N01Rik	12	111713261	111754980	+	1.347622	1.1472118	1.1396313	1.4161928	0.33223614	1.1295184	0.88120013	0.3777451	-0.7470817	-0.63472015	-0.14325154
Gm15995	12	111726392	111727127	+	-4.2290273	-5.6226325	-3.5075936	-3.6828282	-4.963677	-5.545363	-6.1137815	-4.9820404	-3.672771	-3.4976737	-3.9066694
Gm15996	12	111730094	111731831	-	-6.2227297	-5.8793693	-3.916334	-4.0915685	-5.372417	-5.9541035	-6.522522	-5.3907804	-4.0815115	-3.9064143	-4.3154097
Klc1	12	111758849	111807844	+	2.5047622	2.6297605	2.7283964	2.5680814	2.440571	2.9512851	2.7906878	3.2167315	3.8869455	3.8782718	3.8383343
Xrcc3	12	111803192	111813873	-	0.49934837	0.5405248	0.7060287	0.732428	0.046958443	0.5312068	0.22499555	-0.30898625	0.14966045	0.27666345	0.37734213
Zfyve21	12	111814170	111828388	+	2.493418	2.3860505	2.4873886	2.3872554	1.4897354	2.53254	2.5482168	0.79969794	2.354877	2.486253	2.8362494
Ppp1r13b	12	111828458	111908055	-	1.4062135	1.3698697	1.2748731	1.3065681	0.94581556	1.9772959	1.9305227	2.0289583	3.3640313	3.6124518	3.5932522
2010107E04Rik	12	111961376	111966977	-	6.4395413	5.9606023	6.0254846	5.711044	6.475384	6.0950556	6.258857	5.7538548	5.2251434	5.555411	5.629807
Tdrd9	12	111971559	112068854	+	-5.5586762	-5.2153153	-5.4222045	-4.5974393	-5.2933254	-5.459974	-5.706465	-8.048655	-6.739385	-4.412285	-5.8212805
BC048943	12	111979323	111980751	-	-6.3728385	-6.0294776	-3.9144392	-4.089674	-5.3705225	-5.952208	-6.520627	-5.388886	-4.0796165	-3.9045193	-4.313515
Aspg	12	112106683	112127573	+	1.4567755	1.2122265	1.3593589	0.83305	1.2950436	1.0388001	1.1339	0.5484847	0.43785045	0.7433444	0.57946134
Kif26a	12	112146235	112181746	+	-0.98151857	-0.9318893	-0.54865426	-0.7068153	-1.7823452	0.8302231	0.7600407	0.36921656	3.9504886	4.3001695	4.300197
A730018C14Rik	12	112413915	112423212	-	-7.938718	-7.595357	-5.480318	-5.655553	-6.9364014	-7.5180874	-8.086507	-6.9547644	-5.645496	-5.4703984	-5.879394
A530016L24Rik	12	112489448	112499927	+	-8.013217	-7.8218603	-5.706821	-5.8820558	-7.1629047	-6.007625	-8.31301	-7.1812677	-5.7199955	-5.5448985	-5.953894
Tmem179	12	112500184	112511160	-	-6.8615794	-5.1962905	-5.555183	-5.7304177	-6.859263	-7.5929523	-8.009368	-7.029629	-5.7203603	-3.8082974	-5.954259
Inf2	12	112588784	112615556	+	2.3886812	2.4919224	2.5607617	2.3121538	1.475834	3.252037	3.2137525	1.8816974	3.2198722	3.06756	3.241413
Adssl1	12	112620045	112641354	+	1.1074402	1.0945102	1.3737189	1.8275021	0.3861888	2.2998538	2.3992577	1.1664946	2.0206814	2.3836389	2.3492782
Siva1	12	112644828	112649152	+	5.6846046	5.431428	5.854717	5.5872064	5.707271	5.4688616	5.716871	5.320035	5.016108	5.0155663	5.1764264
Akt1	12	112653821	112674884	-	4.6171455	4.480252	4.4038696	4.476514	3.8804948	5.4538374	5.481817	4.905444	6.132279	6.1952004	6.2164884
Zbtb42	12	112678828	112682747	+	-0.5852042	-0.8849092	-0.6742927	-0.5499668	-0.94004464	0.95673233	0.9159164	0.47874802	1.406509	1.5340407	1.3623285
AW555464	12	112722174	112746591	+	2.7013204	2.7154083	2.9272978	2.8116612	1.9878678	3.8460474	3.7277663	3.1197717	4.989764	4.918685	5.059906
Pld4	12	112760655	112768986	+	-5.013947	-4.085624	-5.2925134	-5.467748	-5.5965934	-7.1782794	-4.4247704	-6.614957	-5.305688	-2.545628	-5.539586
Ahnak2	12	112772194	112802657	-	-0.7263952	-0.6259198	-0.66763985	-0.17276372	-0.050743576	-0.083126925	-0.13549992	0.5180105	0.54080015	0.08467946	0.3033959
BC022687	12	112808975	112816245	+	0.31197459	0.33804345	0.36561945	0.43139303	-0.17485595	0.27780968	0.42928246	-0.9832961	-0.2589898	-0.44003624	-0.36360502
Cdca4	12	112820237	112829389	-	3.58003	3.4332714	3.380886	3.4530718	3.1586254	3.2023165	3.2809737	2.6369648	2.7270653	2.6676974	2.7599535
Gpr132	12	112850876	112860916	-	-5.316194	-3.4703336	-5.594761	-4.0330296	-3.7289157	-5.1585984	-4.7270174	-4.595276	-5.7599382	-5.4328375	-5.993837
Jag2	12	112908590	112929495	-	2.167495	2.1448176	2.438896	2.5162303	1.2041534	2.5346098	2.5793934	1.9062456	2.992164	2.8227906	2.9368632
Nudt14	12	112934733	112942118	-	2.7337604	2.1399162	2.406958	2.17283	1.5422354	2.4935172	2.675239	1.4585804	1.298364	1.6799124	1.9083467
Brf1	12	112959862	113000621	-	2.0587897	2.041228	2.3530233	2.1369827	1.6702305	2.1750178	2.2520378	2.329098	2.7631967	2.4894316	2.4981036
Btbd6	12	112976482	112978930	+	1.226893	1.0239236	1.0668126	1.098029	0.47507435	1.2514359	1.2332139	0.24947836	0.66062707	0.40604004	0.2152246
Pacs2	12	113014508	113074401	+	1.8895096	1.9100355	1.9207376	1.9823061	1.2370539	2.6986547	2.598151	1.959304	2.5003033	1.9070705	2.0346746
Tex22	12	113074502	113088917	+	-7.1116986	-6.768338	-4.6532993	-4.828534	-6.109382	-6.691068	-7.2594876	-6.127746	-4.8184767	-4.6433797	-5.0523753
Mta1	12	113098278	113137206	+	4.735779	4.8341455	4.9287925	5.1022754	3.8187366	5.0537043	4.965022	3.972167	3.9882057	3.8321917	3.749907
Crip2	12	113140236	113145504	+	4.8034873	4.711245	4.306314	3.987588	4.0908012	5.3123355	5.466873	4.501556	4.911851	4.3720512	4.5813923
Crip1	12	113152012	113153877	+	7.2709317	6.488138	6.297057	5.529907	6.3204436	7.453666	8.0244255	6.5065947	7.089651	6.5780807	7.2707906
4930427A07Rik	12	113156421	113165456	+	1.5390373	1.4259844	1.5074707	1.0725924	0.8018679	1.5621479	1.617305	1.1234791	1.3166065	1.2879086	1.3428601
Tmem121	12	113185903	113189520	+	0.84841675	0.5991204	0.5935295	0.16195528	-0.48146355	0.14072277	0.19770113	-0.69247186	-0.9104499	-1.5008873	-1.6468486
Ighe	12	113271180	113273246	-	-7.209416	-6.866055	-4.751016	-4.926251	-6.2070994	-6.7887855	-7.3572044	-6.225463	-4.916194	-4.7410965	-5.150092
Ighg2c	12	113285325	113288930	-	-7.04426	-6.7008996	-4.5858607	-4.761095	-6.041944	-6.6236296	-7.192049	-6.0603075	-4.751038	-4.575941	-4.984936
Gm17421	12	113364447	113369716	+	-4.893843	-4.5504827	-2.4354436	-2.6106784	-3.8915272	-4.473213	-5.041632	-3.9098904	-2.6006215	-2.4255242	-2.8345196
Adam6b	12	113489545	113492018	+	-8.073716	-7.7303553	-5.6153164	-5.790551	-7.0713997	-7.6530857	-8.221505	-7.089763	-5.7804937	-5.6053967	-6.0143924
Adam6a	12	113543908	113546414	+	-8.092833	-7.7494717	-5.634433	-5.8096676	-7.0905156	-7.6722016	-8.240621	-7.1088796	-5.7996106	-5.624513	-6.0335093
AC073590.1	12	114406477	114406773	-	-5.015405	-4.6720448	-2.5570056	-2.7322404	-4.0130887	-4.5947747	-5.163194	-4.031452	-2.7221832	-2.547086	-2.9560814
AC073590.3	12	114416599	114416895	-	-5.015405	-4.6720448	-2.5570056	-2.7322404	-4.0130887	-4.5947747	-5.163194	-4.031452	-2.7221832	-2.547086	-2.9560814
Ighv1-73	12	115790702	115790884	-	-4.316786	-3.9734251	-1.8583864	-2.033621	-3.3144696	-3.8961556	-4.464575	-3.3328328	-2.023564	-1.8484666	-2.2574623
AC160990.6	12	115963793	115964196	-	-5.1934032	-4.850043	-2.735004	-2.9102385	-4.1910872	-4.7727733	-5.3411922	-4.2094502	-2.9001815	-2.725084	-3.1340797
Zfp386	12	116047724	116060592	+	2.7540169	2.7935803	2.7295258	3.0244331	3.2207563	2.527548	2.2163546	3.0875542	1.9734608	2.2925239	2.1678967
Vipr2	12	116077726	116146261	+	-3.8659904	-4.037203	-3.9925535	-5.489716	-3.6006398	-4.104323	-3.6727421	-4.619003	-3.8946965	-3.9826338	-4.7135572
Gm20658	12	116102769	116138648	-	-8.235714	-7.8923535	-5.7773147	-5.9525495	-7.2333984	-7.8150845	-8.383503	-7.2517614	-5.9424925	-5.767395	-6.176391
Wdr60	12	116207050	116263025	-	2.823283	2.8494532	2.80116	3.009462	3.0666928	1.8303635	1.729197	2.5352402	1.769799	1.8631022	1.8046038
Gm11027	12	116275386	116275612	+	-4.430443	-4.087082	-1.9720432	-2.1472776	-3.4281263	-4.0098124	-4.5782313	-3.4464896	-2.1372209	-1.9621234	-2.371119
Esyt2	12	116281222	116373096	+	3.716407	3.6895816	3.7137566	3.8443305	3.2221746	3.2943277	3.0557194	3.0274544	3.7852132	3.617446	3.8242357
Ncapg2	12	116405402	116463531	+	2.5780454	2.5272443	2.6843414	2.8153222	2.891123	2.045319	2.0083594	2.5571375	1.9746052	2.0218954	2.0764673
Ptprn2	12	116485720	117278167	+	-3.1434002	-3.330554	-4.3854403	-2.9757123	-4.8415236	-3.516319	-3.8217034	-3.8598871	-4.2286897	-5.3755207	-3.199554
Rapgef5	12	117516479	117756978	+	0.7821466	0.8126745	0.6811186	0.85290325	0.44199395	0.5108991	0.5435366	0.50820833	0.7383334	0.28441307	0.6875575
Cdca7l	12	117804289	117878706	+	1.8296229	1.7179939	2.1168256	1.964311	1.4450135	1.3963971	1.0705758	1.2834846	1.6817274	1.608897	1.5542511
Dnahc11	12	117877982	118199043	-	-3.9451015	-3.6495695	-3.5508323	-4.098036	-2.2279425	-4.093837	-4.2070613	-4.397248	-4.8535132	-6.4153814	-6.087412
Sp4	12	118234933	118301440	-	1.9948334	1.9747093	1.9296708	2.2351234	2.0671122	0.18107353	-0.017431797	-0.10963701	-0.08203242	0.18286167	0.4704738
Sp8	12	118846329	118852578	+	-5.456438	-7.435005	-6.47197	-4.9102383	-5.1910872	-8.509739	-6.1188	-7.9464164	-6.4851437	-6.3100467	-6.7190423
Abcb5	12	118867824	118966421	-	-8.897142	-8.5537815	-6.4387426	-6.6139774	-7.894826	-8.476512	-9.04493	-7.9131894	-6.6039205	-6.428823	-6.837819
Itgb8	12	119158022	119238802	-	-7.2747917	-7.416858	-7.6237473	-7.950985	-6.757902	-9.661517	-10.381938	-9.250196	-7.940928	-7.7658305	-8.174827
Gm6768	12	119260934	119264272	+	-8.506287	-8.162926	-6.047887	-6.223121	-7.3519673	-8.085656	-8.654076	-7.522333	-6.2130647	-6.0379667	-6.446963
Macc1	12	119443410	119466934	+	-6.962722	-8.356327	-6.241288	-6.4165225	-5.9604053	-8.127054	-6.373545	-6.5637317	-6.406466	-6.231368	-6.4883604
Tmem196	12	119945962	120018706	+	-6.9909105	-6.6475496	-4.532511	-4.7077456	-5.988594	-6.5702806	-7.138699	-6.0069575	-4.697689	-4.522591	-4.931587
AC122379.1	13	3361029	3361533	+	-5.397276	-5.053915	-2.9388764	-3.114111	-4.3949594	-4.976646	-5.5450644	-4.413323	-3.104054	-2.9289567	-3.3379524
Gdi2	13	3538075	3566261	+	7.0137825	6.9978476	7.006897	7.140155	7.2511635	7.1693635	7.0508113	7.464291	7.0058713	6.9744377	6.9349484
BC016423	13	3566036	3611108	-	2.2736068	2.2983217	2.2818556	1.950844	3.0815551	2.4186602	2.2794628	3.1620867	2.9145954	2.8707392	2.910449
Asb13	13	3634032	3651774	+	0.14609006	0.18529725	0.1667529	0.19221574	0.40613183	1.0315614	0.90598637	1.4075769	1.9411107	1.8919431	2.0369782
Calml3	13	3802893	3804318	-	-7.2788444	-6.935484	-4.820445	-4.9956794	-6.2765284	-6.858214	-7.4266334	-6.294892	-4.9856224	-4.810525	-5.2195206
Calm4	13	3837757	3838671	+	-6.638714	-6.2953534	-4.1803145	-4.355549	-5.636398	-6.218084	-6.786503	-5.654761	-4.3454924	-4.170395	-4.57939
Net1	13	3882565	3918220	-	3.4627638	3.3712864	3.4486215	3.6563191	3.6056683	3.6102417	3.4649386	4.180031	4.2164245	4.101207	4.059434
Tubal3	13	3924695	3935276	+	-8.39681	-8.053449	-5.9384103	-6.1136446	-7.394493	-7.9761796	-8.544599	-7.4128566	-6.103588	-5.92849	-6.3374863
Ucn3	13	3940688	3945349	-	-7.3305163	-6.9871564	-4.872117	-5.047352	-6.328201	-6.9098864	-7.478306	-6.346564	-5.037295	-4.8621974	-5.271193
Akr1c14	13	4049011	4090422	+	-8.33879	-7.9954295	-5.88039	-6.0556245	-7.336474	-7.9181595	-8.486579	-7.3548365	-6.045568	-5.870471	-6.279466
Akr1c18	13	4132615	4150654	-	-7.0382957	-6.694936	-4.5798965	-4.7551312	-6.03598	-6.6176662	-7.1860847	-6.054343	-4.7450743	-4.569977	-4.9789724
