Probe	Chromosome	Start	End	Probe Strand	No value	Feature	ID	Description	Feature Strand	Type	Orientation	Distance	ES_E14	ES_J1	TS_EGFP	TS_Rs26
Mamdc2	19	23302609	23448322	-	NaN	null					Not found	0	0.0	0.022467341	0.0	0.0
1700028P14Rik	19	23558760	23652812	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm9493	19	23619742	23620320	+	NaN	null					Not found	0	0.0	0.12952675	0.0	0.07032748
Gm6563	19	23675844	23676712	+	NaN	null					Not found	0	0.0	0.60411036	0.37569275	0.28114805
Ptar1	19	23687400	23721129	+	NaN	null					Not found	0	2.0852027	1.7985958	0.9806965	2.1701343
Gm9938	19	23723279	23725034	+	NaN	null					Not found	0	2.5141943	1.6656284	1.0597489	1.5304636
Apba1	19	23758876	23949597	+	NaN	null					Not found	0	0.00837359	0.033924602	0.024613768	0.024559475
Fam189a2	19	23972751	24031019	-	NaN	null					Not found	0	0.13082133	0.176669	0.14099911	0.3037584
1700021P04Rik	19	24064793	24066452	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Tjp2	19	24094523	24225026	-	NaN	null					Not found	0	35.218086	33.56932	35.997097	43.291748
Fxn	19	24261453	24280605	-	NaN	null					Not found	0	2.2181003	3.1233108	3.6416578	2.9949641
Pip5k1b	19	24294794	24555872	-	NaN	null					Not found	0	0.4266526	0.29738188	0.06472903	0.28256485
4930418C01Rik	19	24416009	24430329	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fam122a	19	24476502	24477356	-	NaN	null					Not found	0	2.4681623	2.1490078	3.4366	2.5241396
E030010A14Rik	19	24674008	24679661	+	NaN	null					Not found	0	0.033834476	0.10661494	0.119345784	0.06615697
Pgm5	19	24683016	24861855	-	NaN	null					Not found	0	0.03844756	0.0	0.0	0.0
Gm10053	19	24875686	24876634	+	NaN	null					Not found	0	1.7555422	2.2917638	3.3714168	2.2741196
Foxd4	19	24898965	24901309	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cbwd1	19	24919916	24961616	-	NaN	null					Not found	0	11.969444	11.68919	13.418474	11.080594
Dock8	19	24999529	25202432	+	NaN	null					Not found	0	0.014221165	0.048012797	0.961456	0.34932315
Kank1	19	25236975	25434496	+	NaN	null					Not found	0	0.99521065	0.97910756	2.292646	4.484044
Dmrt1	19	25505618	25604329	+	NaN	null					Not found	0	6.369029	8.210817	0.0	0.0
Dmrt3	19	25610537	25623920	+	NaN	null					Not found	0	0.06970751	0.10982676	0.08196075	0.0
Dmrt2	19	25672420	25679010	+	NaN	null					Not found	0	0.0	0.04793097	0.18083517	0.7633843
Smarca2	19	26605115	26778321	+	NaN	null					Not found	0	0.30757752	0.2816885	0.049881898	0.14516795
Gm20616	19	26620822	26623419	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
4931403E22Rik	19	26768801	26823907	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm815	19	26885925	26888639	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Vldlr	19	27216484	27254231	+	NaN	null					Not found	0	0.04412686	0.07448947	0.41831085	0.31951225
Kcnv2	19	27322588	27337179	+	NaN	null					Not found	0	0.010871898	0.029364133	0.0	0.0
D19Bwg1357e	19	27388702	27429820	-	NaN	null					Not found	0	59.752415	63.601456	74.24477	38.19081
Rfx3	19	27761721	28011166	-	NaN	null					Not found	0	0.66686684	0.44179255	0.32251218	0.42808363
Gm20407	19	27994197	27995693	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Glis3	19	28258851	28680077	-	NaN	null					Not found	0	0.19470066	0.118745066	0.14030907	0.101315476
4933413C19Rik	19	28580533	28583294	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Rps15a-ps2	19	28742159	28742551	-	NaN	null					Not found	0	1.6956841	1.9082948	2.1598988	3.1083672
Gm6788	19	28763161	28763430	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Slc1a1	19	28835049	28913960	+	NaN	null					Not found	0	0.112507395	0.17624664	0.021165445	0.059396517
AC163993.1	19	28893042	28911879	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
4430402I18Rik	19	28901268	28967800	-	NaN	null					Not found	0	0.02807566	0.025276707	0.0	0.0
Ppapdc2	19	28963920	28966798	+	NaN	null					Not found	0	0.24111521	0.14327125	0.30617854	1.0183439
Cdc37l1	19	28990494	29017569	+	NaN	null					Not found	0	23.464458	16.938904	10.882567	10.046435
Gm10136	19	29003405	29003842	-	NaN	null					Not found	0	0.19018374	0.085611865	0.2236144	0.1859343
Ak3	19	29020833	29047961	-	NaN	null					Not found	0	1.3349437	2.7041824	1.1301128	2.5971804
Rcl1	19	29101375	29143843	+	NaN	null					Not found	0	24.424952	23.085289	41.82817	21.071213
Gm5518	19	29160118	29160765	+	NaN	null					Not found	0	1.114101	0.6944073	0.4534403	0.50271124
Jak2	19	29251828	29313080	+	NaN	null					Not found	0	1.043326	1.1480498	2.9077873	3.1895678
Insl6	19	29321347	29325356	-	NaN	null					Not found	0	0.078771144	0.15956594	0.37047037	0.86637473
Rln1	19	29331755	29334670	-	NaN	null					Not found	0	0.07967525	0.10759826	0.0	0.0
5033414D02Rik	19	29348599	29367390	-	NaN	null					Not found	0	0.5554827	0.88834417	1.0742203	1.5649022
Cd274	19	29367455	29388095	+	NaN	null					Not found	0	0.15332317	0.19670402	0.162247	0.55087274
Pdcd1lg2	19	29410919	29471157	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
C030046E11Rik	19	29522282	29606829	+	NaN	null					Not found	0	2.6998043	2.3420951	4.0296035	4.4716787
Ermp1	19	29608214	29648415	-	NaN	null					Not found	0	7.769835	5.8507795	13.5058975	11.215554
Mlana	19	29697921	29708448	+	NaN	null					Not found	0	0.57940406	0.24075758	0.4192321	0.0
9930021J03Rik	19	29714402	29806009	-	NaN	null					Not found	0	4.964929	3.8031445	2.8307486	3.1261313
Ranbp6	19	29808108	29812974	-	NaN	null					Not found	0	1.5632032	1.3097718	1.3214705	1.104374
Il33	19	29925114	29960718	+	NaN	null					Not found	0	0.45219713	0.6106742	0.0	0.0
Trpd52l3	19	30003790	30006020	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Uhrf2	19	30030513	30093722	+	NaN	null					Not found	0	3.6203547	3.4267666	5.225912	4.906263
Gldc	19	30098449	30175418	-	NaN	null					Not found	0	28.499088	21.98537	6.052957	6.6925945
Rpl31-ps20	19	30160620	30160997	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Mbl2	19	30232928	30239685	+	NaN	null					Not found	0	0.0	0.0	0.14826386	0.0
Ppp1r2-ps3	19	30538928	30539554	-	NaN	null					Not found	0	0.0	0.17941625	0.2082788	0.06494356
Dkk1	19	30545863	30549665	-	NaN	null					Not found	0	0.13728961	0.27810627	0.16142249	0.31877732
Prkg1	19	30569238	31764822	-	NaN	null					Not found	0	0.023864914	0.016114308	0.0	0.0
Cstf2t	19	31082841	31086590	+	NaN	null					Not found	0	8.130127	5.909684	0.0	0.0
A1cf	19	31868761	31949406	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Asah2	19	31984654	32061469	-	NaN	null					Not found	0	0.05337493	0.08008969	0.9971425	1.6611373
Sgms1	19	32122727	32389714	-	NaN	null					Not found	0	1.501711	1.1032034	1.0365859	2.2220042
Rpl9-ps6	19	32465885	32466575	-	NaN	null					Not found	0	0.0	0.054266274	0.0	0.0
Minpp1	19	32485769	32515370	+	NaN	null					Not found	0	5.619098	6.9440727	11.742702	8.971064
Papss2	19	32620005	32667187	+	NaN	null					Not found	0	0.2902722	0.23726378	2.2094455	3.1253843
Atad1	19	32672563	32712298	-	NaN	null					Not found	0	13.78964	15.809678	24.639555	21.988302
Pten	19	32757497	32826160	+	NaN	null					Not found	0	10.820062	10.864545	3.373435	3.7120771
Rnls	19	33137747	33392295	-	NaN	null					Not found	0	0.05119882	0.13828394	0.0	0.0
Gm7237	19	33409131	33420642	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm8975	19	33459609	33473191	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lipo4	19	33498037	33517780	-	NaN	null					Not found	0	0.0	0.0	0.0	0.016485672
Lipo1	19	33517740	33761951	-	NaN	null					Not found	0	1.6023992	1.1912799	0.78027153	0.52219844
Gm8978	19	33612707	33625252	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lipo2	19	33719674	33761949	-	NaN	null					Not found	0	0.31119725	0.13556759	0.011803218	0.0
Gm5097	19	33775521	33787462	-	NaN	null					Not found	0	0.011310318	0.0152741335	0.0	0.0
Gm5519	19	33822908	33825071	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lipf	19	33961187	33976810	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lipk	19	34008254	34047903	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lipn	19	34067358	34084918	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lipm	19	34100943	34122687	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Ankrd22	19	34122549	34166053	-	NaN	null					Not found	0	0.028161082	0.0	0.0	0.0
Stambpl1	19	34192229	34240333	+	NaN	null					Not found	0	0.21485937	0.24292384	1.5451404	0.762073
Acta2	19	34241090	34255336	-	NaN	null					Not found	0	10.009153	17.054113	0.10998664	0.091453366
Fas	19	34290659	34327770	+	NaN	null					Not found	0	0.061669797	0.083282605	0.0	0.11304723
Ch25h	19	34473786	34475135	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lipa	19	34492318	34527474	-	NaN	null					Not found	0	0.8510546	1.1493154	0.736745	0.096004464
Ifit2	19	34550694	34576419	+	NaN	null					Not found	0	0.6646503	1.0599128	0.0	0.0
Ifit3	19	34583531	34588731	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm14446	19	34592888	34601968	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
I830012O16Rik	19	34607970	34613401	+	NaN	null					Not found	0	0.0	0.0	0.0	0.04071961
2010002M12Rik	19	34617049	34640743	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Ifit1	19	34640871	34650009	+	NaN	null					Not found	0	0.041817512	0.11294577	0.0	0.015331179
Slc16a12	19	34668403	34747289	-	NaN	null					Not found	0	0.013708628	0.0	0.0	0.020103486
Pank1	19	34810894	34879455	-	NaN	null					Not found	0	2.1133473	1.7266141	0.9019679	0.55145735
Kif20b	19	34922358	34975731	+	NaN	null					Not found	0	50.75694	45.620426	9.577754	19.104473
RP23-167K23.1	19	35835221	35924578	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Htr7	19	35958734	36057507	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Rpp30	19	36083716	36104772	+	NaN	null					Not found	0	9.447933	11.168235	19.164625	11.034838
Ankrd1	19	36111965	36119844	-	NaN	null					Not found	0	0.6922042	1.6358899	0.18497281	1.6149421
Pcgf5	19	36379067	36456192	+	NaN	null					Not found	0	2.8118305	2.5767157	11.453261	13.327757
Hectd2	19	36554639	36621135	+	NaN	null					Not found	0	0.30321154	0.31434453	0.050415598	0.04491464
1500017E21Rik	19	36614052	36705641	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Ppp1r3c	19	36731737	36736653	-	NaN	null					Not found	0	0.020424293	0.08274659	0.012007246	0.014975951
Tnks2	19	36834232	36893477	+	NaN	null					Not found	0	19.353525	20.071482	23.612011	22.422005
Fgfbp3	19	36917550	36919615	-	NaN	null					Not found	0	0.047009304	0.19045256	0.35006002	0.25277412
Btaf1	19	36926079	37012752	+	NaN	null					Not found	0	14.245723	14.897177	8.732944	9.247263
Cpeb3	19	37021291	37208601	-	NaN	null					Not found	0	0.3820092	0.31863686	0.37429923	0.29108974
March5	19	37207543	37222139	+	NaN	null					Not found	0	13.408272	16.91792	19.403309	18.01452
Ide	19	37268743	37337852	-	NaN	null					Not found	0	15.449858	18.481752	9.436044	9.447397
Kif11	19	37376403	37421859	+	NaN	null					Not found	0	45.185196	41.16298	35.167923	30.748844
Hhex	19	37432887	37440728	+	NaN	null					Not found	0	0.4630216	0.5764413	0.08506436	0.12731509
Exoc6	19	37550418	37683245	+	NaN	null					Not found	0	7.539471	6.6916537	13.422763	15.189652
Cyp26c1	19	37685581	37693398	+	NaN	null					Not found	0	0.0	0.0	0.07475147	0.0
Cyp26a1	19	37697808	37701528	+	NaN	null					Not found	0	0.31321856	0.274943	26.092382	7.3263144
Myof	19	37899036	38043577	-	NaN	null					Not found	0	4.167563	2.763954	21.079329	22.625187
I830134H01Rik	19	38051884	38054528	-	NaN	null					Not found	0	0.052489277	0.056707744	0.024686353	0.015394938
Cep55	19	38055025	38074425	+	NaN	null					Not found	0	18.571188	11.405977	14.043917	15.3468075
O3far1	19	38097079	38114263	+	NaN	null					Not found	0	0.0	0.0	0.0	0.08769478
Rbp4	19	38116620	38125321	-	NaN	null					Not found	0	0.0	0.08673399	0.47826236	0.72209024
Pde6c	19	38132781	38183947	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
5730455O13Rik	19	38188481	38224138	-	NaN	null					Not found	0	19.012949	13.720736	13.995199	12.517941
Lgi1	19	38264782	38308939	+	NaN	null					Not found	0	0.01772426	0.009574363	0.0	0.0
Tmem20	19	38395980	38405607	+	NaN	null					Not found	0	4.295819	4.5913706	5.126188	6.112047
Plce1	19	38524197	38785098	+	NaN	null					Not found	0	0.35632196	0.4851429	0.01030221	0.034264952
Noc3l	19	38788128	38819237	-	NaN	null					Not found	0	23.912844	21.62947	18.421282	10.760954
Tbc1d12	19	38836579	38919923	+	NaN	null					Not found	0	0.77185047	0.6147212	0.8609871	1.6156273
Hells	19	38930915	38971051	+	NaN	null					Not found	0	103.74118	91.34835	28.34754	16.813442
Cyp2c55	19	39007019	39042693	+	NaN	null					Not found	0	0.18093671	0.1503679	0.0	0.040821664
Cyp2c65	19	39061015	39093944	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c66	19	39113898	39187072	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c29	19	39269405	39330713	+	NaN	null					Not found	0	0.009071162	0.012250243	0.0	0.0
Cyp2c38	19	39389556	39463075	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c39	19	39510862	39568529	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c67	19	39608842	39649051	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c68	19	39688834	39741054	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c40	19	39767071	39812814	-	NaN	null					Not found	0	0.054524943	0.018408442	0.0	0.0
Cyp2c69	19	39842660	39886769	-	NaN	null					Not found	0	0.21962462	0.16948245	0.0	0.0
Cyp2c37	19	39992424	40012243	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c54	19	40037941	40073811	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c50	19	40089688	40113950	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cyp2c70	19	40153353	40187333	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Pdlim1	19	40222241	40271616	-	NaN	null					Not found	0	21.097616	20.183552	50.65498	46.381886
Sorbs1	19	40295049	40402267	-	NaN	null					Not found	0	1.6073154	1.2072525	4.215004	6.6078324
Aldh18a1	19	40550257	40588463	-	NaN	null					Not found	0	2.918517	4.236021	10.511085	4.6599555
Tctn3	19	40596446	40612233	-	NaN	null					Not found	0	0.21209003	0.46972743	0.4189439	0.6096123
Entpd1	19	40612366	40741602	+	NaN	null					Not found	0	0.004976134	0.0067200707	0.1930778	0.1021639
Ccnj	19	40831279	40848572	+	NaN	null					Not found	0	1.5557073	1.506808	1.2069529	0.6919061
Zfp518a	19	40894705	40917947	+	NaN	null					Not found	0	12.811711	12.576081	1.4080515	2.274107
Blnk	19	40928927	40994535	-	NaN	null					Not found	0	0.05561708	0.03129527	0.0762924	0.10195196
Dntt	19	41029275	41059523	+	NaN	null					Not found	0	0.0	0.017621238	0.0	0.0
Opalin	19	41062474	41077113	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Tll2	19	41083981	41206774	-	NaN	null					Not found	0	0.0	0.0	0.009482341	0.0
Tm9sf3	19	41210842	41264004	-	NaN	null					Not found	0	12.238374	12.987586	30.596594	25.76788
Pik3ap1	19	41274218	41385070	-	NaN	null					Not found	0	0.053091444	0.11471662	0.099878244	0.10900087
Gm9788	19	41459813	41460718	+	NaN	null					Not found	0	0.06129542	0.08277703	0.0	0.0
Lcor	19	41482645	41562246	+	NaN	null					Not found	0	1.8073945	1.0875403	0.7326453	1.5176338
Gm340	19	41582370	41586536	+	NaN	null					Not found	0	7.565325	6.2245264	5.218029	4.455243
AI606181	19	41593363	41596158	+	NaN	null					Not found	0	0.893782	0.4291616	0.9107728	0.26214343
Slit1	19	41600257	41743665	-	NaN	null					Not found	0	0.0187582	0.012666102	0.093736015	0.33010325
Arhgap19	19	41766588	41802084	-	NaN	null					Not found	0	10.858234	10.643887	13.751415	8.722237
Frat2	19	41845978	41848132	-	NaN	null					Not found	0	0.9534781	0.9744259	0.6211396	0.4723853
Rrp12	19	41862852	41896153	-	NaN	null					Not found	0	13.250158	15.601736	18.98843	11.85102
Pgam1	19	41911871	41918664	+	NaN	null					Not found	0	154.4691	151.67131	306.57816	136.28061
Exosc1	19	41922980	41933314	-	NaN	null					Not found	0	10.630825	13.963495	22.603802	9.8158865
Zdhhc16	19	41933472	41944095	+	NaN	null					Not found	0	2.7918558	3.7497995	7.6713176	5.918807
Mms19	19	41941086	41981157	-	NaN	null					Not found	0	1.5702987	1.4869585	2.6143239	1.8062851
Ubtd1	19	41981763	42034641	+	NaN	null					Not found	0	0.36367816	0.41746294	2.373212	1.2799878
Ankrd2	19	42036038	42045110	+	NaN	null					Not found	0	0.0	0.0	0.7123135	0.0
Hoga1	19	42045610	42070953	+	NaN	null					Not found	0	0.02458329	0.016599378	0.41911614	0.36051005
4933411K16Rik	19	42052228	42053628	+	NaN	null					Not found	0	0.019819291	0.0	0.18642513	0.029064676
Morn4	19	42074939	42086370	-	NaN	null					Not found	0	1.2384983	1.3008666	3.9191623	1.9283515
Pi4k2a	19	42090435	42122218	+	NaN	null					Not found	0	2.73913	2.7444835	3.9132223	2.6887255
Avpi1	19	42123273	42129059	-	NaN	null					Not found	0	3.122645	2.9124658	7.3430915	4.51342
Marveld1	19	42147400	42151695	+	NaN	null					Not found	0	3.0236602	1.7289788	1.5693957	1.3182608
Zfyve27	19	42163951	42194590	+	NaN	null					Not found	0	0.6375776	0.765354	1.3478582	1.1380525
Sfrp5	19	42197971	42202252	-	NaN	null					Not found	0	0.13152708	0.17762208	0.584222	1.5216275
Golga7b	19	42247574	42270348	+	NaN	null					Not found	0	0.00929278	0.0	0.80854416	0.64050263
Crtac1	19	42283037	42431783	-	NaN	null					Not found	0	0.21228462	0.100338675	0.0	0.12452481
D19Ertd386e	19	42518759	42592343	+	NaN	null					Not found	0	2.1546788	2.2507923	3.2749214	2.5102262
Gm16541	19	42536850	42563108	-	NaN	null					Not found	0	0.037675478	0.050879236	0.1328943	0.055250492
Loxl4	19	42593982	42612813	-	NaN	null					Not found	0	0.059316743	0.071204364	4.6418166	4.0690618
Pyroxd2	19	42725858	42752775	-	NaN	null					Not found	0	0.0	0.0	0.06280417	0.0
Hps1	19	42755105	42779978	-	NaN	null					Not found	0	0.61651367	0.7301061	0.8587098	0.57723784
Gm16244	19	42779032	42781454	+	NaN	null					Not found	0	0.023864914	0.0	0.0	0.0
Hpse2	19	42788947	43388311	-	NaN	null					Not found	0	0.015608109	0.0	0.0	0.0
Gm6776	19	43280798	43281697	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cnnm1	19	43440436	43497212	+	NaN	null					Not found	0	0.16531153	0.23812975	0.012958008	0.0
Got1	19	43499752	43524605	-	NaN	null					Not found	0	15.72615	20.602482	53.092697	25.80459
Gm20467	19	43609077	43610625	-	NaN	null					Not found	0	0.0	0.03772434	0.0	0.0
Nkx2-3	19	43612325	43615891	+	NaN	null					Not found	0	0.026306799	0.017763143	0.06186206	0.115735516
Slc25a28	19	43663822	43674881	-	NaN	null					Not found	0	4.07149	3.7894273	9.811561	6.885218
Entpd7	19	43689672	43733697	+	NaN	null					Not found	0	0.35626298	0.3472424	0.73578435	0.7087202
Cox15	19	43733254	43753000	-	NaN	null					Not found	0	2.7602794	3.1623895	5.885764	4.6036634
Cutc	19	43752996	43768638	+	NaN	null					Not found	0	0.8005906	1.0284259	2.3418183	1.5749497
Abcc2	19	43782192	43837951	+	NaN	null					Not found	0	0.20306577	0.15670413	0.0	0.0
Gm10768	19	43838803	43840728	+	NaN	null					Not found	0	0.18741888	0.13628554	0.0	0.0
Dnmbp	19	43847967	43912392	-	NaN	null					Not found	0	2.0987217	2.841921	2.106519	2.652363
Cpn1	19	43956307	43986556	-	NaN	null					Not found	0	0.3990352	0.6405569	0.04426207	0.0
Cyp2c44	19	44005022	44029247	-	NaN	null					Not found	0	0.028275792	0.019092666	0.0	0.0
Erlin1	19	44034944	44069785	-	NaN	null					Not found	0	2.4682868	2.789107	3.9616845	2.7578692
Chuk	19	44073335	44107480	-	NaN	null					Not found	0	9.011801	8.97829	9.524118	7.684456
Cwf19l1	19	44108644	44135876	-	NaN	null					Not found	0	2.1986604	2.906252	4.9327807	2.2672644
Bloc1s2	19	44139266	44146446	-	NaN	null					Not found	0	16.128794	18.279205	28.631811	25.27584
Pkd2l1	19	44147637	44192442	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Scd3	19	44203288	44244016	+	NaN	null					Not found	0	0.29607278	0.3890282	0.26343966	0.21122564
Scd2	19	44293676	44306864	+	NaN	null					Not found	0	27.619158	31.295317	70.18088	72.060196
Scd4	19	44333092	44346743	+	NaN	null					Not found	0	0.0	0.0	0.025993392	0.043226764
Scd1	19	44394451	44407709	-	NaN	null					Not found	0	4.943598	6.9940434	37.76494	35.70123
Wnt8b	19	44493472	44514273	+	NaN	null					Not found	0	0.0	0.011107226	0.0	0.012061496
Sec31b	19	44516957	44545864	-	NaN	null					Not found	0	0.021088729	0.06645214	0.115713365	0.030926285
Gm20538	19	44543722	44552831	-	NaN	null					Not found	0	10.242874	15.499171	38.016434	19.364437
Ndufb8	19	44548572	44555440	-	NaN	null					Not found	0	5.366253	6.6986246	14.248345	6.9505506
Hif1an	19	44562850	44576274	+	NaN	null					Not found	0	3.9510775	4.200502	4.06243	3.180642
Pax2	19	44756049	44838268	+	NaN	null					Not found	0	0.0	0.019398859	0.0056298845	0.0
Gm20395	19	44773762	44784512	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
1700039E22Rik	19	44828493	44835938	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fam178a	19	44931119	44983787	+	NaN	null					Not found	0	12.357852	10.797024	11.858519	11.624028
Sema4g	19	44989101	45003397	+	NaN	null					Not found	0	0.31345963	0.34634846	0.8242338	1.002946
Mrpl43	19	45005014	45006442	-	NaN	null					Not found	0	5.5625215	6.2135997	13.565079	6.982423
Peo1	19	45006558	45012762	+	NaN	null					Not found	0	7.6422462	7.9339223	14.339529	8.265334
Lzts2	19	45015176	45027104	+	NaN	null					Not found	0	1.8916804	2.20803	5.409616	5.2973137
Pdzd7	19	45026906	45046614	-	NaN	null					Not found	0	0.047534306	0.036681823	0.07185847	0.0697083
Sfxn3	19	45047576	45056383	+	NaN	null					Not found	0	0.26212785	0.328708	1.0897243	1.7847435
Kazald1	19	45075241	45079289	+	NaN	null					Not found	0	0.0	0.0	0.09710798	0.12111723
Tlx1	19	45149236	45156943	+	NaN	null					Not found	0	0.0	0.0	0.100174256	0.18173327
Gm20424	19	45154057	45159304	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lbx1	19	45232688	45235811	-	NaN	null					Not found	0	0.033602454	0.030252514	0.013169705	0.0
Btrc	19	45363734	45533341	+	NaN	null					Not found	0	2.388922	2.6093812	2.9172783	2.7434058
Gm6807	19	45450308	45451195	-	NaN	null					Not found	0	0.1250758	0.16890989	0.03676543	0.09171084
Poll	19	45552275	45560531	-	NaN	null					Not found	0	1.0514117	1.8232675	1.9807773	2.067519
Dpcd	19	45560615	45578279	+	NaN	null					Not found	0	3.6127841	5.1298375	6.9907346	4.6623197
Fbxw4	19	45578254	45660312	-	NaN	null					Not found	0	0.1494731	0.23747939	0.661638	0.3739293
Gm17018	19	45578277	45579763	+	NaN	null					Not found	0	0.0	0.114848375	0.39997184	0.18707325
Fgf8	19	45736798	45742915	-	NaN	null					Not found	0	0.18511218	0.22221033	0.048366964	0.0
Npm3	19	45747734	45749591	-	NaN	null					Not found	0	26.480242	24.040415	39.46879	17.392454
Gm15491	19	45749508	45752310	+	NaN	null					Not found	0	1.1461673	1.198338	3.434312	2.0061593
Mgea5	19	45750261	45783520	-	NaN	null					Not found	0	22.162613	22.391317	39.84787	24.428524
